Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,4,42,34,151,0.053,41,5,15,53,6,2,4,0,51.0,1,Navy,233.63,158.0,97.11,69.6,672.68,462.04,0.45,0.4,277.33,206.5,36.43,26.69,41.27,32.53,332.0,224.26,34.07,34.55,12.55,14.47,69.36,48.06,12.83,11.5,327.79,207.44,12.75,13.5
0,3,33,21,118,0.102,30,7,7,47,2,0,2,1,41.0,1,Delaware,233.63,240.84,97.11,103.95,672.68,719.89,0.45,0.47,277.33,326.62,36.43,32.93,41.27,48.21,332.0,401.13,34.07,39.58,12.55,18.4,69.36,83.29,12.83,9.62,327.79,341.41,12.75,20.4
1,3,47,14,103,0.320,47,3,12,43,1,1,4,0,53.0,0,Coppin St.,233.63,198.4,97.11,105.67,672.68,611.0,0.45,0.53,277.33,213.92,36.43,30.64,41.27,35.33,332.0,275.29,34.07,32.92,12.55,12.0,69.36,52.0,12.83,10.42,327.79,266.5,12.75,23.57
0,3,35,19,111,0.144,30,4,9,43,8,0,4,2,41.0,0,Fresno St.,233.63,249.88,97.11,115.38,672.68,645.69,0.45,0.62,277.33,263.86,36.43,41.42,41.27,52.33,332.0,258.6,34.07,32.43,12.55,16.2,69.36,90.33,12.83,9.0,327.79,346.6,12.75,8.56
1,5,58,20,169,0.225,57,5,5,82,4,2,10,2,70.0,1,Siena,233.63,207.68,97.11,99.74,672.68,619.95,0.45,0.49,277.33,264.07,36.43,32.23,41.27,38.12,332.0,279.61,34.07,32.15,12.55,10.67,69.36,76.71,12.83,12.33,327.79,279.44,12.75,9.67
1,5,69,26,185,0.232,61,6,7,87,5,2,12,2,83.0,3,Boston College,233.63,234.61,97.11,105.72,672.68,659.17,0.45,0.52,277.33,247.25,36.43,29.57,41.27,37.53,332.0,285.59,34.07,28.33,12.55,10.3,69.36,96.08,12.83,13.58,327.79,332.28,12.75,15.89
0,3,42,15,120,0.225,39,1,3,52,6,0,10,2,48.0,0,Bryant,233.63,235.85,97.11,107.25,672.68,663.45,0.45,0.42,277.33,275.25,36.43,32.07,41.27,34.12,332.0,296.26,34.07,26.61,12.55,11.09,69.36,83.79,12.83,13.73,327.79,310.87,12.75,13.42
1,4,48,24,154,0.156,42,12,5,67,4,1,8,2,65.0,0,Rutgers,233.63,227.06,97.11,107.62,672.68,606.69,0.45,0.76,277.33,239.07,36.43,33.62,41.27,45.08,332.0,229.87,34.07,43.69,12.55,11.5,69.36,106.25,12.83,14.2,327.79,319.97,12.75,12.38
0,4,43,20,148,0.155,39,4,9,63,7,4,4,0,53.0,2,Temple,233.63,312.4,97.11,121.33,672.68,822.93,0.45,0.6,277.33,314.07,36.43,34.25,41.27,55.17,332.0,364.93,34.07,42.67,12.55,12.5,69.36,87.92,12.83,11.08,327.79,415.61,12.75,10.78
0,4,43,23,144,0.139,40,4,3,56,8,1,10,1,53.0,2,Cleveland St.,233.63,275.12,97.11,111.71,672.68,714.47,0.45,0.55,277.33,335.92,36.43,35.64,41.27,46.23,332.0,307.44,34.07,35.82,12.55,20.25,69.36,103.25,12.83,19.91,327.79,365.66,12.75,15.5
