Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,3,44,14,99,0.303,36,3,4,50,1,3,12,1,56.0,1,Saint Louis,273.44,234.47,113.61,100.63,790.11,600.68,0.37,0.58,324.36,245.24,34.36,36.93,42.54,51.47,436.47,246.06,30.3,34.64,21.7,12.25,111.4,85.07,16.44,15.77,433.86,314.75,11.11,12.75
0,3,38,20,111,0.162,37,3,8,46,5,3,10,1,49.0,0,Michigan,273.44,296.56,113.61,112.33,790.11,767.22,0.37,0.7,324.36,331.4,34.36,31.54,42.54,42.8,436.47,323.53,30.3,29.15,21.7,23.09,111.4,119.58,16.44,15.09,433.86,419.97,11.11,13.86
0,3,41,16,115,0.217,35,3,8,56,4,3,14,1,54.0,3,Creighton,273.44,306.0,113.61,111.59,790.11,805.18,0.37,0.58,324.36,344.21,34.36,36.69,42.54,48.94,436.47,368.88,30.3,43.2,21.7,18.56,111.4,121.3,16.44,19.36,433.86,430.17,11.11,10.4
0,4,55,23,157,0.204,50,6,9,59,3,4,10,1,70.0,1,Southern California,273.44,273.17,113.61,107.72,790.11,728.67,0.37,0.42,324.36,306.47,34.36,30.0,42.54,54.92,436.47,327.53,30.3,32.73,21.7,21.0,111.4,135.3,16.44,18.73,433.86,383.91,11.11,8.09
1,3,42,20,113,0.195,39,3,8,46,2,5,10,2,55.0,1,Kentucky,273.44,268.69,113.61,107.94,790.11,699.56,0.37,0.54,324.36,332.0,34.36,33.9,42.54,52.92,436.47,299.4,30.3,29.4,21.7,19.75,111.4,110.17,16.44,18.42,433.86,363.8,11.11,5.78
1,4,66,25,150,0.273,62,6,8,70,3,0,14,2,79.0,0,Kansas City,273.44,227.06,113.61,82.78,790.11,591.5,0.37,0.55,324.36,294.69,34.36,32.0,42.54,40.14,436.47,274.5,30.3,27.62,21.7,14.33,111.4,104.56,16.44,19.56,433.86,314.91,11.11,16.83
1,3,45,15,109,0.275,40,3,4,53,1,1,20,1,59.0,0,Omaha,273.44,261.31,113.61,117.5,790.11,793.69,0.37,0.61,324.36,278.71,34.36,33.46,42.54,51.47,436.47,381.87,30.3,37.5,21.7,11.9,111.4,68.77,16.44,17.31,433.86,345.47,11.11,11.55
0,3,34,16,112,0.161,32,2,7,53,1,2,10,0,43.0,3,Kansas,273.44,241.17,113.61,97.94,790.11,684.78,0.37,0.32,324.36,271.87,34.36,33.64,42.54,63.25,436.47,337.88,30.3,23.83,21.7,9.25,111.4,117.92,16.44,13.91,433.86,343.28,11.11,9.62
1,5,69,42/,248/,0.109,61,8,7,120/,3,4,14,3,88.0,1,Iowa St.,273.44,241.67,113.61,92.83,790.11,650.17,0.37,0.54,324.36,270.8,34.36,24.86,42.54,46.0,436.47,298.71,30.3,34.2,21.7,15.44,111.4,79.77,16.44,14.46,433.86,315.03,11.11,10.3
0,5,66,24,208,0.202,59,2,1,99,5,0,14,3,75.0,3,Illinois St.,273.44,271.06,113.61,103.53,790.11,778.41,0.37,0.48,324.36,283.87,34.36,28.14,42.54,43.21,436.47,378.75,30.3,26.71,21.7,11.82,111.4,81.23,16.44,11.91,433.86,353.75,11.11,14.11
