Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,3,38,20,84,0.214,36,12,5,44,1,0,6,0,53.0,2,Mississippi Val.,212.61,152.67,101.06,106.33,625.33,513.17,0.55,0.47,226.25,157.19,27.57,29.15,38.13,37.43,300.12,257.07,35.38,28.71,15.89,14.27,79.67,32.43,18.0,7.83,284.35,219.44,9.12,9.0
0,3,26,24,122,0.016,25,2,4,51,6,1,6,0,32.0,1,Chattanooga,212.61,255.41,101.06,110.76,625.33,737.12,0.55,0.55,226.25,290.36,27.57,35.62,38.13,46.08,300.12,346.12,35.38,29.93,15.89,17.78,79.67,86.75,18.0,12.82,284.35,342.84,9.12,13.12
0,4,51,22,144,0.201,49,3,10,65,11,1,4,3,57.0,3,Niagara,212.61,248.41,101.06,113.65,625.33,720.47,0.55,0.43,226.25,263.93,27.57,46.42,38.13,60.15,300.12,337.13,35.38,55.44,15.89,12.36,79.67,83.0,18.0,12.0,284.35,338.38,9.12,16.57
0,3,30,18,93,0.129,30,3,6,34,6,3,10,4,41.0,1,Eastern Wash.,212.61,199.33,101.06,96.83,625.33,584.83,0.55,0.39,226.25,226.0,27.57,26.08,38.13,42.0,300.12,283.31,35.38,26.46,15.89,13.8,79.67,64.23,18.0,11.91,284.35,263.68,9.12,5.0
0,4,50,33,159,0.107,49,7,9,62,6,0,16,3,65.0,1,Eastern Ky.,212.61,281.25,101.06,131.94,625.33,819.06,0.55,0.47,226.25,277.27,27.57,38.3,38.13,48.25,300.12,369.47,35.38,27.69,15.89,19.11,79.67,95.82,18.0,13.73,284.35,429.38,9.12,19.14
0,4,58,19,148,0.264,58,2,7,60,6,0,8,6,64.0,1,Air Force,212.61,245.71,101.06,118.65,625.33,673.59,0.55,0.58,226.25,261.4,27.57,33.71,38.13,41.81,300.12,296.27,35.38,38.67,15.89,16.33,79.67,87.54,18.0,16.09,284.35,335.31,9.12,13.67
1,3,50,14,115,0.313,48,3,2,56,2,1,20,5,64.0,0,The Citadel,212.61,237.32,101.06,110.95,625.33,723.68,0.55,0.41,226.25,283.0,27.57,36.69,38.13,50.92,300.12,339.33,35.38,35.14,15.89,13.78,79.67,77.0,18.0,15.33,284.35,332.29,9.12,16.5
0,4,54,22,138,0.232,52,2,8,59,5,4,10,2,65.0,2,Weber St.,212.61,214.56,101.06,90.78,625.33,598.11,0.55,0.49,226.25,261.71,27.57,31.42,38.13,38.46,300.12,284.88,35.38,32.55,15.89,15.36,79.67,102.08,18.0,14.62,284.35,338.1,9.12,28.6
1,5,61,33,185,0.151,59,3,5,93,12,2,12,5,72.0,0,Colgate,212.61,207.35,101.06,77.35,625.33,575.2,0.55,0.51,226.25,276.0,27.57,37.33,38.13,37.21,300.12,283.17,35.38,30.62,15.89,18.3,79.67,65.4,18.0,12.36,284.35,292.69,9.12,11.56
0,5,56,41/,200,0.075,51,1,5,82,2,8,12,3,71.0,0,San Jose St.,212.61,242.88,101.06,120.65,625.33,675.24,0.55,0.48,226.25,258.13,27.57,29.08,38.13,37.93,300.12,295.33,35.38,30.77,15.89,15.89,79.67,138.9,18.0,14.7,284.35,356.3,9.12,13.56
