Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,5,45,23,159,0.138,43,4,16/,72,7,2,8,1,55.0,1,CSU Bakersfield,225.37,226.28,84.84,108.61,623.42,648.61,0.47,0.46,267.8,239.75,33.23,37.31,38.31,48.4,302.0,304.88,33.23,41.27,14.18,13.56,74.5,81.0,9.36,17.1,312.76,308.65,11.67,11.67
0,4,47,26,148,0.142,43,0,5,51,4,0,20,0,57.0,1,Hofstra,225.37,264.71,84.84,106.59,623.42,703.06,0.47,0.56,267.8,301.07,33.23,40.91,38.31,49.31,302.0,313.87,33.23,43.2,14.18,12.7,74.5,96.08,9.36,12.09,312.76,356.34,11.67,14.78
0,5,66,26,193,0.207,62,5,10,87,4,0,16,2,79.0,3,Valparaiso,225.37,304.25,84.84,135.75,623.42,960.12,0.47,0.59,267.8,301.07,33.23,32.08,38.31,43.85,302.0,473.87,33.23,30.92,14.18,13.42,74.5,101.14,9.36,16.23,312.76,408.13,11.67,19.78
0,3,30,15,98,0.153,30,1,7,39,5,0,6,4,34.0,0,Texas,225.37,260.21,84.84,84.42,623.42,648.79,0.47,0.27,267.8,357.38,33.23,28.75,38.31,56.93,302.0,320.12,33.23,26.08,14.18,12.55,74.5,110.08,9.36,19.9,312.76,405.83,11.67,8.5
1,4,51,10,113,0.363,48,5,8,33,5,4,24,2,72.0,0,Lipscomb,225.37,273.94,84.84,110.25,623.42,677.06,0.47,0.65,267.8,294.14,33.23,37.58,38.31,57.21,302.0,278.67,33.23,38.11,14.18,16.56,74.5,87.45,9.36,22.18,312.76,364.27,11.67,18.5
1,3,40,8,78,0.410,35,4,7,30,4,2,6,3,49.0,0,UTSA,225.37,242.18,84.84,94.82,623.42,649.76,0.47,0.46,267.8,258.93,33.23,35.29,38.31,54.27,302.0,291.94,33.23,30.71,14.18,12.5,74.5,97.36,9.36,15.36,312.76,329.47,11.67,18.0
1,3,38,15,98,0.235,33,4,5,39,5,2,4,0,46.0,0,Hartford,225.37,185.33,84.84,93.61,623.42,547.5,0.47,0.12,267.8,259.92,33.23,41.36,38.31,54.08,302.0,250.25,33.23,35.43,14.18,14.11,74.5,85.8,9.36,14.44,312.76,255.71,11.67,14.43
1,3,42,14,111,0.252,37,5,7,54,7,2,12,2,55.0,0,Dartmouth,225.37,137.54,84.84,67.08,623.42,436.62,0.47,0.3,267.8,167.44,33.23,26.29,38.31,29.25,302.0,214.27,33.23,22.62,14.18,17.25,74.5,52.62,9.36,5.17,312.76,201.33,11.67,12.25
1,3,38,10,96,0.292,33,7,9,42,3,2,10,0,52.0,1,Niagara,225.37,248.41,84.84,113.65,623.42,720.47,0.47,0.43,267.8,263.93,33.23,46.42,38.31,60.15,302.0,337.13,33.23,55.44,14.18,12.36,74.5,83.0,9.36,12.0,312.76,338.38,11.67,16.57
1,3,49,11,121,0.314,42,4,9,39,1,2,10,0,60.0,0,Central Conn. St.,225.37,227.35,84.84,104.65,623.42,675.12,0.47,0.42,267.8,258.14,33.23,42.3,38.31,33.14,302.0,295.18,33.23,30.43,14.18,14.9,74.5,105.17,9.36,13.67,312.76,337.87,11.67,17.12
1,3,48,14,106,0.321,47,2,4,48,4,0,12,0,56.0,0,Marist,225.37,232.12,84.84,104.53,623.42,653.12,0.47,0.54,267.8,247.8,33.23,33.36,38.31,55.23,302.0,294.06,33.23,33.5,14.18,11.1,74.5,72.15,9.36,12.36,312.76,312.06,11.67,20.17
0,4,48,16,125,0.256,47,2,8,47,12,4,16,1,62.0,0,UConn,225.37,274.24,84.84,108.76,623.42,740.41,0.47,0.66,267.8,336.85,33.23,37.18,38.31,49.17,302.0,340.87,33.23,37.6,14.18,19.6,74.5,75.4,9.36,13.73,312.76,403.14,11.67,9.11
