Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,3,46,9,100,0.370,38,4,10,25,4,3,12,0,59.0,0,Nevada,235.47,253.88,95.95,104.18,603.95,641.53,0.51,0.43,260.94,307.23,21.4,35.27,34.29,57.36,267.12,313.08,24.86,32.27,16.33,15.8,118.33,100.92,16.1,18.67,314.0,364.5,8.57,10.17
1,4,61,28,153,0.216,54,6,5,58,6,3,27,0,83.5,2,North Texas,235.47,263.5,95.95,115.89,603.95,714.72,0.51,0.44,260.94,291.2,21.4,35.25,34.29,34.88,267.12,296.65,24.86,38.08,16.33,16.2,118.33,104.0,16.1,13.83,314.0,350.12,8.57,14.62
0,5,65,25,144,0.278,61,3,13,45,10,0,25,2,80.5,1,Ohio St.,235.47,289.06,95.95,119.22,603.95,728.78,0.51,0.66,260.94,348.93,21.4,38.92,34.29,52.69,267.12,332.31,24.86,31.36,16.33,21.0,118.33,125.0,16.1,17.8,314.0,405.25,8.57,6.9
0,5,66,32,157,0.217,59,3,10,57,5,1,14,5,77.0,0,Florida St.,235.47,327.0,95.95,130.73,603.95,871.53,0.51,0.51,260.94,329.21,21.4,28.23,34.29,40.38,267.12,390.64,24.86,36.1,16.33,19.1,118.33,134.64,16.1,12.23,314.0,443.11,8.57,13.8
0,3,42,23,107,0.178,40,3,8,32,6,1,12,0,52.0,0,Minnesota,235.47,275.26,95.95,96.32,603.95,703.63,0.51,0.24,260.94,352.07,21.4,41.67,34.29,42.4,267.12,394.14,24.86,31.36,16.33,13.11,118.33,159.4,16.1,19.0,314.0,383.53,8.57,7.62
1,3,53,14,121,0.322,47,2,5,51,5,0,14,1,62.0,1,Virginia Tech,235.47,214.1,95.95,88.65,603.95,596.9,0.51,0.55,260.94,233.47,21.4,27.29,34.29,43.18,267.12,273.37,24.86,39.0,16.33,13.15,118.33,77.14,16.1,13.0,314.0,298.61,8.57,15.3
1,3,36,14,80,0.275,34,3,6,37,4,2,20,1,51.0,1,New Mexico St.,235.47,239.0,95.95,111.21,603.95,651.84,0.51,0.39,260.94,276.93,21.4,41.55,34.29,51.62,267.12,300.12,24.86,31.5,16.33,14.0,118.33,93.85,16.1,15.38,314.0,359.25,8.57,14.88
1,3,37,12,84,0.298,34,6,5,32,4,5,14,1,55.0,0,Arizona,235.47,293.06,95.95,118.56,603.95,797.72,0.51,0.7,260.94,309.19,21.4,30.21,34.29,50.69,267.12,383.44,24.86,27.43,16.33,26.0,118.33,116.2,16.1,16.6,314.0,408.69,8.57,8.55
1,3,46,19,112,0.241,42,3,4,44,3,0,20,3,59.0,0,UTEP,235.47,250.69,95.95,119.0,603.95,764.62,0.51,0.62,260.94,266.0,21.4,28.77,34.29,43.69,267.12,353.27,24.86,33.75,16.33,20.44,118.33,95.91,16.1,13.64,314.0,339.77,8.57,12.33
0,3,37,20,95,0.179,36,3,7,34,5,0,8,1,44.0,1,Texas,235.47,260.21,95.95,84.42,603.95,648.79,0.51,0.27,260.94,357.38,21.4,28.75,34.29,56.93,267.12,320.12,24.86,26.08,16.33,12.55,118.33,110.08,16.1,19.9,314.0,405.83,8.57,8.5
