Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,3,44,17,128,0.211,43,1,9,43,0,0,4,3,47.0,1,Arizona St.,258.33,231.5,107.5,100.7,703.22,628.05,0.41,0.58,258.35,273.31,30.08,25.23,40.79,49.94,313.12,273.56,28.17,30.73,12.75,20.45,80.46,89.77,13.57,13.08,355.44,339.21,11.8,8.57
0,4,50,35,145,0.103,49,1,10,56,3,0,14,3,58.0,0,Idaho,258.33,275.94,107.5,118.25,703.22,776.62,0.41,0.57,258.35,274.27,30.08,27.92,40.79,44.86,313.12,375.86,28.17,25.14,12.75,14.11,80.46,100.36,13.57,13.3,355.44,361.93,11.8,15.6
0,3,32,24,105,0.076,31,2,7,24,1,0,4,5,36.0,2,New Mexico,258.33,242.16,107.5,105.42,703.22,651.63,0.41,0.56,258.35,306.14,30.08,29.8,40.79,44.62,313.12,306.31,28.17,29.14,12.75,14.3,80.46,96.92,13.57,16.27,355.44,342.41,11.8,16.0
1,3,42,16,87,0.299,39,5,2,37,2,2,4,1,51.0,0,Bryant,258.33,235.85,107.5,107.25,703.22,663.45,0.41,0.42,258.35,275.25,30.08,32.07,40.79,34.12,313.12,296.26,28.17,26.61,12.75,11.09,80.46,83.79,13.57,13.73,355.44,310.87,11.8,13.42
1,3,40,19,111,0.189,35,5,6,49,5,1,2,0,47.0,1,Brown,258.33,171.32,107.5,77.26,703.22,503.21,0.41,0.42,258.35,187.94,30.08,32.55,40.79,39.64,313.12,243.29,28.17,33.42,12.75,22.12,80.46,73.55,13.57,7.73,355.44,262.16,11.8,13.25
1,3,45,6,94,0.415,41,4,1,43,3,1,10,0,55.0,0,Holy Cross,258.33,235.8,107.5,102.4,703.22,718.07,0.41,0.69,258.35,255.08,30.08,38.45,40.79,48.86,313.12,343.79,28.17,31.93,12.75,13.3,80.46,69.64,13.57,9.92,355.44,344.31,11.8,17.17
0,3,35,19,106,0.151,34,4,7,39,11,2,12,2,47.0,2,Sacred Heart,258.33,209.55,107.5,96.65,703.22,568.35,0.41,0.49,258.35,281.86,30.08,38.58,40.79,53.58,313.12,304.93,28.17,31.17,12.75,10.89,80.46,108.27,13.57,12.62,355.44,314.56,11.8,17.0
1,4,60,26,155,0.219,56,4,4,68,2,2,12,4,72.0,0,James Madison,258.33,247.0,107.5,96.63,703.22,689.74,0.41,0.6,258.35,275.81,30.08,28.79,40.79,52.0,313.12,321.83,28.17,27.57,12.75,11.0,80.46,107.85,13.57,12.38,355.44,347.47,11.8,22.78
0,3,32,15,108,0.157,30,3,7,49,4,1,8,4,40.0,2,Villanova,258.33,245.39,107.5,92.83,703.22,659.28,0.41,0.58,258.35,275.87,30.08,34.77,40.79,51.86,313.12,338.2,28.17,36.33,12.75,12.0,80.46,101.7,13.57,11.36,355.44,343.59,11.8,6.5
1,4,58,15,154,0.279,53,4,6,71,2,2,8,2,68.0,3,Rider,258.33,225.94,107.5,93.89,703.22,638.17,0.41,0.52,258.35,236.75,30.08,49.36,40.79,47.64,313.12,292.41,28.17,36.86,12.75,10.45,80.46,63.07,13.57,14.18,355.44,303.91,11.8,21.57
1,3,53,12,107,0.383,49,7,7,42,1,1,8,2,65.0,1,Manhattan,258.33,237.28,107.5,105.94,703.22,690.67,0.41,0.63,258.35,306.46,30.08,38.31,40.79,50.08,313.12,351.67,28.17,50.45,12.75,16.56,80.46,78.92,13.57,14.75,355.44,359.43,11.8,11.92
1,3,37,17,105,0.190,34,4,5,49,2,3,12,2,50.0,2,Iona,258.33,198.37,107.5,103.53,703.22,608.21,0.41,0.5,258.35,236.47,30.08,37.07,40.79,50.38,313.12,290.41,28.17,37.53,12.75,16.62,80.46,64.46,13.57,11.67,355.44,270.94,11.8,18.2
1,4,52,19,148,0.223,49,4,9,67,4,0,10,1,61.0,3,Marist,258.33,232.12,107.5,104.53,703.22,653.12,0.41,0.54,258.35,247.8,30.08,33.36,40.79,55.23,313.12,294.06,28.17,33.5,12.75,11.1,80.46,72.15,13.57,12.36,355.44,312.06,11.8,20.17
1,3,43,11,91,0.352,40,4,2,51,1,4,8,2,55.0,2,Niagara,258.33,248.41,107.5,113.65,703.22,720.47,0.41,0.43,258.35,263.93,30.08,46.42,40.79,60.15,313.12,337.13,28.17,55.44,12.75,12.36,80.46,83.0,13.57,12.0,355.44,338.38,11.8,16.57
1,3,45,12,104,0.317,43,4,6,50,4,1,10,2,55.0,1,Canisius,258.33,204.41,107.5,96.18,703.22,604.88,0.41,0.45,258.35,212.4,30.08,29.46,40.79,36.13,313.12,270.75,28.17,34.14,12.75,10.0,80.46,62.69,13.57,8.82,355.44,291.03,11.8,6.4
1,4,51,24,146,0.185,50,5,6,68,2,3,13,1,65.5,0,Siena,258.33,207.68,107.5,99.74,703.22,619.95,0.41,0.49,258.35,264.07,30.08,32.23,40.79,38.12,313.12,279.61,28.17,32.15,12.75,10.67,80.46,76.71,13.57,12.33,355.44,279.44,11.8,9.67
1,3,57,12,113,0.398,56,0,4,50,2,0,6,0,60.0,2,Quinnipiac,258.33,243.0,107.5,100.0,703.22,654.05,0.41,0.44,258.35,286.0,30.08,46.67,40.79,53.21,313.12,291.83,28.17,38.43,12.75,27.86,80.46,95.92,13.57,16.82,355.44,346.58,11.8,17.0
