Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,4,51,23,147,0.190,50,9,11,56,7,2,13,3,68.5,0,Seattle U,273.81,234.0,110.06,98.82,779.12,636.71,0.71,0.51,259.88,285.54,42.17,35.0,45.8,57.12,356.07,272.88,37.58,44.5,15.89,8.75,105.0,87.5,16.3,12.25,373.83,326.28,7.75,10.5
1,5,63,21,162,0.259,61,13/,4,81,5,1,18,2,86.0,0,Oregon St.,273.81,211.95,110.06,87.33,779.12,609.33,0.71,0.56,259.88,243.65,42.17,29.83,45.8,40.43,356.07,270.65,37.58,30.17,15.89,13.33,105.0,94.0,16.3,15.08,373.83,296.16,7.75,11.64
1,3,42,9,110,0.300,40,12,10,42,5,2,10,1,61.0,0,Utah St.,273.81,277.31,110.06,108.12,779.12,718.75,0.71,0.63,259.88,280.73,42.17,34.64,45.8,49.91,356.07,308.67,37.58,39.9,15.89,11.75,105.0,114.18,16.3,18.67,373.83,369.33,7.75,11.33
0,4,41,17,132,0.182,37,6,9,54,8,2,16,0,57.0,1,Portland St.,273.81,259.82,110.06,109.35,779.12,736.24,0.71,0.51,259.88,295.93,42.17,37.83,45.8,41.92,356.07,383.57,37.58,33.85,15.89,15.73,105.0,97.92,16.3,15.58,373.83,375.43,7.75,8.43
0,4,40,18,99,0.222,37,8,9,17,6,0,8,1,52.0,0,DePaul,273.81,237.11,110.06,97.95,779.12,587.84,0.71,0.56,259.88,281.13,42.17,36.71,45.8,40.81,356.07,236.29,37.58,36.4,15.89,20.75,105.0,89.75,16.3,6.45,373.83,357.72,7.75,4.5
1,3,40,11,87,0.333,36,7,6,35,4,1,10,0,53.0,0,Fresno St.,273.81,249.88,110.06,115.38,779.12,645.69,0.71,0.62,259.88,263.86,42.17,41.42,45.8,52.33,356.07,258.6,37.58,32.43,15.89,16.2,105.0,90.33,16.3,9.0,373.83,346.6,7.75,8.56
1,4,50,9,135,0.304,50,10,14,59,1,3,14,4,70.0,0,CSU Bakersfield,273.81,226.28,110.06,108.61,779.12,648.61,0.71,0.46,259.88,239.75,42.17,37.31,45.8,48.4,356.07,304.88,37.58,41.27,15.89,13.56,105.0,81.0,16.3,17.1,373.83,308.65,7.75,11.67
0,3,35,19,114,0.140,33,8,9,47,2,1,6,3,47.0,0,Texas St.,273.81,216.76,110.06,95.81,779.12,608.67,0.71,0.45,259.88,283.67,42.17,28.35,45.8,45.71,356.07,278.58,37.58,31.67,15.89,10.54,105.0,103.77,16.3,15.25,373.83,307.66,7.75,14.11
0,3,29,18,104,0.106,28,4,5,43,7,0,18,1,42.0,1,Utah,273.81,293.17,110.06,112.67,779.12,754.39,0.71,0.64,259.88,311.12,42.17,29.23,45.8,54.42,356.07,346.94,37.58,24.77,15.89,14.22,105.0,100.14,16.3,16.83,373.83,381.53,7.75,10.6
1,5,58,24,168,0.202,52,5,19/,61,3,1,8,2,68.0,0,Troy,273.81,232.06,110.06,121.83,779.12,668.11,0.71,0.57,259.88,289.23,42.17,36.77,45.8,52.47,356.07,309.38,37.58,51.6,15.89,13.7,105.0,83.64,16.3,11.18,373.83,316.32,7.75,12.75
