Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,3,47,27,133,0.150,45,1,4,58,4,0,6,0,51.0,1,Howard,191.74,209.37,98.0,95.16,553.63,582.47,0.38,0.4,228.87,245.73,26.14,30.77,50.86,53.33,245.22,264.22,30.54,33.8,11.45,13.78,78.46,76.5,10.69,18.08,273.24,279.86,15.83,12.5
0,5,63,25,168,0.226,56,11,23/,60,5,1,18,3,84.0,0,American,191.74,276.75,98.0,104.38,553.63,711.94,0.38,0.66,228.87,313.46,26.14,46.58,50.86,62.0,245.22,301.07,30.54,40.92,11.45,14.8,78.46,91.92,10.69,19.56,273.24,406.18,15.83,9.44
0,4,45,27,121,0.149,45,3,12,36,6,3,2,1,52.0,0,Georgetown,191.74,227.58,98.0,102.0,553.63,622.47,0.38,0.58,228.87,271.6,26.14,38.0,50.86,44.8,245.22,263.17,30.54,36.38,11.45,12.67,78.46,80.58,10.69,14.82,273.24,298.75,15.83,8.0
0,3,26,21,84,0.060,25,2,3,27,6,2,6,2,33.0,0,Sacred Heart,191.74,209.55,98.0,96.65,553.63,568.35,0.38,0.49,228.87,281.86,26.14,38.58,50.86,53.58,245.22,304.93,30.54,31.17,11.45,10.89,78.46,108.27,10.69,12.62,273.24,314.56,15.83,17.0
0,3,28,22,88,0.068,27,7,10,36,5,0,10,0,40.0,1,Dartmouth,191.74,137.54,98.0,67.08,553.63,436.62,0.38,0.3,228.87,167.44,26.14,26.29,50.86,29.25,245.22,214.27,30.54,22.62,11.45,17.25,78.46,52.62,10.69,5.17,273.24,201.33,15.83,12.25
0,3,32,20,89,0.135,31,5,9,29,6,2,4,1,41.0,2,Milwaukee,191.74,225.61,98.0,105.56,553.63,633.94,0.38,0.48,228.87,292.46,26.14,34.6,50.86,39.25,245.22,277.76,30.54,26.21,11.45,15.92,78.46,90.5,10.69,14.5,273.24,326.97,15.83,8.5
0,4,43,28,129,0.116,39,1,6,48,4,0,6,7,47.0,1,Howard,191.74,209.37,98.0,95.16,553.63,582.47,0.38,0.4,228.87,245.73,26.14,30.77,50.86,53.33,245.22,264.22,30.54,33.8,11.45,13.78,78.46,76.5,10.69,18.08,273.24,279.86,15.83,12.5
1,4,52,24,130,0.215,50,4,7,62,3,2,10,3,63.0,0,Lafayette,191.74,175.71,98.0,93.29,553.63,563.12,0.38,0.46,228.87,184.13,26.14,31.87,50.86,43.4,245.22,264.31,30.54,37.79,11.45,10.2,78.46,45.64,10.69,9.0,273.24,242.91,15.83,7.55
1,5,62,38,187,0.128,55,2,9,84,3,1,20,4,75.0,0,Bucknell,191.74,178.0,98.0,86.71,553.63,539.19,0.38,0.39,228.87,230.93,26.14,28.46,50.86,40.62,245.22,286.65,30.54,33.17,11.45,17.4,78.46,72.29,10.69,10.0,273.24,252.0,15.83,11.62
0,4,56,29,158,0.171,52,6,6,71,9,1,12,2,69.0,1,Penn,191.74,166.45,98.0,64.86,553.63,498.68,0.38,0.39,228.87,241.71,26.14,34.46,50.86,36.6,245.22,283.17,30.54,47.6,11.45,13.12,78.46,57.67,10.69,13.0,273.24,240.05,15.83,12.86
0,4,43,29,148,0.095,41,3,9,62,2,2,8,0,52.0,0,Bryant,191.74,235.85,98.0,107.25,553.63,663.45,0.38,0.42,228.87,275.25,26.14,32.07,50.86,34.12,245.22,296.26,30.54,26.61,11.45,11.09,78.46,83.79,10.69,13.73,273.24,310.87,15.83,13.42
1,3,30,11,75,0.253,24,3,4,35,5,2,24,0,47.0,1,Loyola Maryland,191.74,172.37,98.0,84.32,553.63,502.68,0.38,0.57,228.87,176.82,26.14,27.73,50.86,50.08,245.22,217.06,30.54,33.93,11.45,13.5,78.46,76.6,10.69,9.91,273.24,233.83,15.83,9.09
1,3,34,11,82,0.280,33,10,9,34,1,1,18,0,54.0,0,Hampton,191.74,173.13,98.0,87.73,553.63,449.47,0.38,0.46,228.87,218.18,26.14,31.92,50.86,43.5,245.22,166.21,30.54,35.62,11.45,8.4,78.46,54.55,10.69,14.44,273.24,258.77,15.83,13.71
0,3,38,22,115,0.139,37,5,5,43,4,1,6,4,47.0,1,Saint Louis,191.74,234.47,98.0,100.63,553.63,600.68,0.38,0.58,228.87,245.24,26.14,36.93,50.86,51.47,245.22,246.06,30.54,34.64,11.45,12.25,78.46,85.07,10.69,15.77,273.24,314.75,15.83,12.75
0,4,49,22,126,0.214,47,0,10,50,12,1,10,3,55.0,6/,Dayton,191.74,268.47,98.0,103.53,553.63,681.71,0.38,0.55,228.87,306.29,26.14,31.77,50.86,45.14,245.22,293.38,30.54,29.58,11.45,10.38,78.46,107.92,10.69,19.18,273.24,383.97,15.83,11.64
0,3,26,27,89,-0.011,26,3,8,32,8,3,10,0,37.0,1,Rhode Island,191.74,233.0,98.0,105.0,553.63,611.2,0.38,0.13,228.87,299.82,26.14,48.78,50.86,76.89,245.22,278.15,30.54,42.9,11.45,17.86,78.46,107.4,10.69,22.14,273.24,353.54,15.83,12.17
0,4,48,19,141,0.206,46,5,6,63,7,3,14,0,63.0,0,Fordham,191.74,223.76,98.0,110.29,553.63,637.06,0.38,0.47,228.87,236.6,26.14,40.14,50.86,51.67,245.22,278.25,30.54,42.85,11.45,10.78,78.46,72.77,10.69,13.08,273.24,308.5,15.83,16.75
0,3,28,19,81,0.111,27,3,9,29,5,0,6,1,34.0,1,VCU,191.74,263.65,98.0,121.47,553.63,726.29,0.38,0.52,228.87,321.85,26.14,40.08,50.86,55.77,245.22,330.73,30.54,36.67,11.45,12.42,78.46,104.54,10.69,14.25,273.24,386.1,15.83,14.42
0,5,82/,34,232/,0.207,78/,8,11,123/,6,4,12,2,100.0/,4,Davidson,191.74,212.32,98.0,97.05,553.63,626.32,0.38,0.5,228.87,251.0,26.14,36.42,50.86,38.15,245.22,296.71,30.54,38.85,11.45,22.7,78.46,84.86,10.69,12.92,273.24,311.29,15.83,15.5
