Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,4,37,18,136,0.140,35,2,7,59,12/,1,14,1,47.0,1,Campbell,233.78,303.53,93.0,139.2,672.44,919.0,0.55,0.15,303.0,325.85,54.11,41.5,57.73,56.33,331.94,450.14,30.12,43.64,15.8,19.12,92.5,104.5,15.5,12.0,338.0,440.5,26.67,11.33
1,4,57,25,163,0.196,55,5,7,69,4,1,12,0,69.0,1,Charlotte,233.78,255.69,93.0,110.25,672.44,768.75,0.55,0.57,303.0,296.38,54.11,34.46,57.73,44.0,331.94,362.27,30.12,38.67,15.8,24.4,92.5,86.62,15.5,17.64,338.0,356.4,26.67,14.7
0,4,42,28,160,0.087,39,8,2,75,3,3,6,2,56.0,3,South Fla.,233.78,272.47,93.0,100.35,672.44,784.18,0.55,0.48,303.0,335.31,54.11,36.55,57.73,42.69,331.94,373.19,30.12,25.2,15.8,16.22,92.5,89.17,15.5,13.1,338.0,381.0,26.67,10.11
0,5,41,20,124,0.169,37,2,10,61,12/,2,12,2,51.0,6,Belmont,233.78,259.2,93.0,127.27,672.44,754.13,0.55,0.41,303.0,261.29,54.11,45.82,57.73,78.64,331.94,336.29,30.12,35.27,15.8,9.11,92.5,106.0,15.5,16.45,338.0,361.21,26.67,23.57
1,3,30,12,100,0.180,26,6,4,47,5,1,8,0,41.0,1,Georgia St.,233.78,193.56,93.0,98.5,672.44,577.5,0.55,0.4,303.0,215.33,54.11,40.08,57.73,49.93,331.94,279.44,30.12,33.57,15.8,11.0,92.5,64.75,15.5,12.08,338.0,262.56,26.67,11.91
1,4,51,19,152,0.211,48,6,5,72,2,3,24,0,72.0,1,William & Mary,233.78,227.89,93.0,95.06,672.44,656.56,0.55,0.57,303.0,239.06,54.11,31.0,57.73,35.54,331.94,313.35,30.12,35.92,15.8,12.0,92.5,78.5,15.5,12.7,338.0,299.76,26.67,13.7
0,3,29,16,108,0.120,26,0,3,53,2,0,12,0,35.0,3,North Florida,233.78,274.44,93.0,118.94,672.44,804.69,0.55,0.56,303.0,344.67,54.11,34.23,57.73,51.43,331.94,397.64,30.12,39.08,15.8,16.9,92.5,102.33,15.5,11.09,338.0,374.6,26.67,13.09
1,3,38,10,91,0.308,34,11,6,33,5,2,12,0,57.0,0,FIU,233.78,191.89,93.0,86.21,672.44,523.26,0.55,0.57,303.0,198.12,54.11,36.18,57.73,33.5,331.94,230.29,30.12,33.71,15.8,15.42,92.5,67.6,15.5,8.75,338.0,278.59,26.67,20.43
1,3,44,11,104,0.317,42,12,4,48,3,1,8,2,61.0,3,Nicholls St.,233.78,232.94,93.0,93.39,672.44,715.78,0.55,0.56,303.0,228.76,54.11,33.6,57.73,47.25,331.94,350.12,30.12,38.36,15.8,12.73,92.5,65.62,15.5,16.3,338.0,309.62,26.67,18.78
1,5,55,14,149,0.275,52,4,7,62,6,0,18,3,68.0,5,Towson,233.78,198.38,93.0,80.96,672.44,544.17,0.55,0.49,303.0,223.35,54.11,35.86,57.73,46.38,331.94,285.95,30.12,34.58,15.8,12.3,92.5,80.57,15.5,15.33,338.0,283.33,26.67,14.92
1,4,67,12,150,0.367,60,4,11,62,4,3,16,8/,82.0,4,Fairleigh Dickinson,233.78,256.27,93.0,129.33,672.44,806.13,0.55,0.46,303.0,253.86,54.11,34.58,57.73,35.08,331.94,387.36,30.12,42.25,15.8,14.18,92.5,83.17,15.5,12.92,338.0,351.0,26.67,9.83
1,4,56,15,144,0.285,52,6,5,74,7,1,14,6,70.0,1,USC Upstate,233.78,320.27,93.0,140.8,672.44,995.2,0.55,0.58,303.0,342.62,54.11,39.62,57.73,50.14,331.94,489.14,30.12,43.5,15.8,17.29,92.5,96.82,15.5,13.64,338.0,426.61,26.67,14.0
1,4,58,21,143,0.259,53,7,8,66,2,0,4,2,67.0,6,The Citadel,233.78,237.32,93.0,110.95,672.44,723.68,0.55,0.41,303.0,283.0,54.11,36.69,57.73,50.92,331.94,339.33,30.12,35.14,15.8,13.78,92.5,77.0,15.5,15.33,338.0,332.29,26.67,16.5
0,5,56,17,146,0.267,52,3,6,48,11,2,18,0,70.0,1,Wofford,233.78,228.15,93.0,109.15,672.44,636.9,0.55,0.44,303.0,267.31,54.11,33.87,57.73,57.14,331.94,290.0,30.12,35.71,15.8,11.15,92.5,76.0,15.5,10.21,338.0,321.44,26.67,13.7
1,5,57,21,160,0.225,51,12,6,56,3,2,10,3,76.0,8/,UNC Greensboro,233.78,251.16,93.0,104.21,672.44,728.21,0.55,0.44,303.0,299.13,54.11,36.5,57.73,49.14,331.94,351.94,30.12,29.38,15.8,19.09,92.5,74.5,15.5,11.42,338.0,326.03,26.67,14.89
0,3,41,12,104,0.279,39,1,8,37,4,1,0,1,43.0,2,Chattanooga,233.78,255.41,93.0,110.76,672.44,737.12,0.55,0.55,303.0,290.36,54.11,35.62,57.73,46.08,331.94,346.12,30.12,29.93,15.8,17.78,92.5,86.75,15.5,12.82,338.0,342.84,26.67,13.12
0,4,40,22,159,0.113,37,3,9,81,3,3,24,3,58.0,7,Samford,233.78,296.76,93.0,116.47,672.44,797.71,0.55,0.71,303.0,334.57,54.11,34.58,57.73,57.64,331.94,375.8,30.12,43.78,15.8,13.1,92.5,110.36,15.5,17.0,338.0,387.38,26.67,17.12
0,5,54,36,183,0.098,49,8,12,77,6,2,10,0,69.0,5,Western Caro.,233.78,271.87,93.0,129.47,672.44,827.93,0.55,0.61,303.0,266.14,54.11,32.42,57.73,40.38,331.94,390.43,30.12,39.64,15.8,17.8,92.5,107.36,15.5,13.77,338.0,373.96,26.67,9.91
1,3,41,10,116,0.267,37,2,4,54,1,6,10,2,54.0,0,Furman,233.78,234.5,93.0,105.89,672.44,681.22,0.55,0.68,303.0,263.47,54.11,31.0,57.73,47.5,331.94,359.73,30.12,35.45,15.8,19.5,92.5,71.92,15.5,14.77,338.0,330.91,26.67,17.38
1,4,52,12,132,0.303,50,11,7,62,9,4,12,2,73.0,3,The Citadel,233.78,237.32,93.0,110.95,672.44,723.68,0.55,0.41,303.0,283.0,54.11,36.69,57.73,50.92,331.94,339.33,30.12,35.14,15.8,13.78,92.5,77.0,15.5,15.33,338.0,332.29,26.67,16.5
