Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,3,18,18,91,0,17,3,8,33,4,0,2,0,22.0,0,UCLA,248.41,279.0,113.65,105.42,720.47,782.32,0.43,0.63,263.93,359.43,46.42,26.29,60.15,42.86,337.13,373.94,55.44,29.33,12.36,17.33,83.0,98.5,12.0,14.5,338.38,364.81,16.57,9.56
0,3,23,20,96,0.031,22,2,6,40,8,0,8,0,29.0,0,Illinois St.,248.41,271.06,113.65,103.53,720.47,778.41,0.43,0.48,263.93,283.87,46.42,28.14,60.15,43.21,337.13,378.75,55.44,26.71,12.36,11.82,83.0,81.23,12.0,11.91,338.38,353.75,16.57,14.11
1,4,50,16,146,0.233,48,11,14,57,3,0,6,2,64.0,2,Cal St. Fullerton,248.41,212.61,113.65,101.06,720.47,625.33,0.43,0.55,263.93,226.25,46.42,27.57,60.15,38.13,337.13,300.12,55.44,35.38,12.36,15.89,83.0,79.67,12.0,18.0,338.38,284.35,16.57,9.12
0,3,36,21,108,0.139,36,6,7,41,6,0,14,3,49.0,2,Binghamton,248.41,208.53,113.65,93.65,720.47,598.0,0.43,0.37,263.93,218.0,46.42,31.29,60.15,38.47,337.13,288.67,55.44,30.64,12.36,11.64,83.0,83.0,12.0,15.0,338.38,285.47,16.57,9.67
0,4,42,22,142,0.141,37,8,7,46,4,0,16,0,58.0,2,La Salle,248.41,212.72,113.65,97.72,720.47,606.06,0.43,0.55,263.93,238.47,46.42,36.46,60.15,61.36,337.13,268.59,55.44,39.83,12.36,10.8,83.0,73.67,12.0,11.4,338.38,303.31,16.57,12.4
0,5,45,20,134,0.187,43,9,18/,43,6,3,20,1,67.0,0,Hartford,248.41,185.33,113.65,93.61,720.47,547.5,0.43,0.12,263.93,259.92,46.42,41.36,60.15,54.08,337.13,250.25,55.44,35.43,12.36,14.11,83.0,85.8,12.0,14.44,338.38,255.71,16.57,14.43
0,5,60,26,172,0.198,56,6,11,66,8,5/,6,0,74.0,0,Central Conn. St.,248.41,227.35,113.65,104.65,720.47,675.12,0.43,0.42,263.93,258.14,46.42,42.3,60.15,33.14,337.13,295.18,55.44,30.43,12.36,14.9,83.0,105.17,12.0,13.67,338.38,337.87,16.57,17.12
0,3,22,25,101,-0.030,21,3,3,40,7,0,6,0,28.0,0,Army West Point,248.41,225.37,113.65,84.84,720.47,623.42,0.43,0.47,263.93,267.8,46.42,33.23,60.15,38.31,337.13,302.0,55.44,33.23,12.36,14.18,83.0,74.5,12.0,9.36,338.38,312.76,16.57,11.67
0,3,26,22,126,0.032,23,0,2,57,2,0,16,0,34.0,1,Dartmouth,248.41,137.54,113.65,67.08,720.47,436.62,0.43,0.3,263.93,167.44,46.42,26.29,60.15,29.25,337.13,214.27,55.44,22.62,12.36,17.25,83.0,52.62,12.0,5.17,338.38,201.33,16.57,12.25
1,4,60,26,147,0.231,54,10,8,60,2,3,6,0,76.0,1,Buffalo,248.41,263.2,113.65,118.33,720.47,708.73,0.43,0.71,263.93,306.5,46.42,35.55,60.15,46.91,337.13,330.0,55.44,40.08,12.36,24.67,83.0,71.42,12.0,13.18,338.38,356.39,16.57,8.88
0,4,44,23,140,0.150,41,3,7,63,7,5/,18,0,61.0,0,Siena,248.41,207.68,113.65,99.74,720.47,619.95,0.43,0.49,263.93,264.07,46.42,32.23,60.15,38.12,337.13,279.61,55.44,32.15,12.36,10.67,83.0,76.71,12.0,12.33,338.38,279.44,16.57,9.67
0,5,47,25,152,0.145,42,10,10,63,3,1,10,1,63.0,2,Marist,248.41,232.12,113.65,104.53,720.47,653.12,0.43,0.54,263.93,247.8,46.42,33.36,60.15,55.23,337.13,294.06,55.44,33.5,12.36,11.1,83.0,72.15,12.0,12.36,338.38,312.06,16.57,20.17
1,4,61,26,134,0.261,57,6,12,49,5,2,2,0,70.0,2,Rider,248.41,225.94,113.65,93.89,720.47,638.17,0.43,0.52,263.93,236.75,46.42,49.36,60.15,47.64,337.13,292.41,55.44,36.86,12.36,10.45,83.0,63.07,12.0,14.18,338.38,303.91,16.57,21.57
0,3,22,18,108,0.037,19,1,8,33,4,1,2,2,25.0,1,Fairfield,248.41,258.33,113.65,107.5,720.47,703.22,0.43,0.41,263.93,258.35,46.42,30.08,60.15,40.79,337.13,313.12,55.44,28.17,12.36,12.75,83.0,80.46,12.0,13.57,338.38,355.44,16.57,11.8
1,5,70,25,170,0.265,69,8,7,61,10,3,8,1,85.0,2,Quinnipiac,248.41,243.0,113.65,100.0,720.47,654.05,0.43,0.44,263.93,286.0,46.42,46.67,60.15,53.21,337.13,291.83,55.44,38.43,12.36,27.86,83.0,95.92,12.0,16.82,338.38,346.58,16.57,17.0
1,3,37,16,91,0.231,35,9,5,43,1,1,6,1,50.0,0,Iona,248.41,198.37,113.65,103.53,720.47,608.21,0.43,0.5,263.93,236.47,46.42,37.07,60.15,50.38,337.13,290.41,55.44,37.53,12.36,16.62,83.0,64.46,12.0,11.67,338.38,270.94,16.57,18.2
1,4,54,19,157,0.223,44,10,11,66,3,1,10,4,70.0,4,Manhattan,248.41,237.28,113.65,105.94,720.47,690.67,0.43,0.63,263.93,306.46,46.42,38.31,60.15,50.08,337.13,351.67,55.44,50.45,12.36,16.56,83.0,78.92,12.0,14.75,338.38,359.43,16.57,11.92
1,3,41,7,84,0.405,39,10,4,35,1,2,8,0,57.0,0,Canisius,248.41,204.41,113.65,96.18,720.47,604.88,0.43,0.45,263.93,212.4,46.42,29.46,60.15,36.13,337.13,270.75,55.44,34.14,12.36,10.0,83.0,62.69,12.0,8.82,338.38,291.03,16.57,6.4
0,3,32,16,120,0.133,30,4,9,51,5,0,8,2,40.0,1,Rider,248.41,225.94,113.65,93.89,720.47,638.17,0.43,0.52,263.93,236.75,46.42,49.36,60.15,47.64,337.13,292.41,55.44,36.86,12.36,10.45,83.0,63.07,12.0,14.18,338.38,303.91,16.57,21.57
0,5,44,25,136,0.140,39,8,15,54,6,4,6,0,59.0,1,Marist,248.41,232.12,113.65,104.53,720.47,653.12,0.43,0.54,263.93,247.8,46.42,33.36,60.15,55.23,337.13,294.06,55.44,33.5,12.36,11.1,83.0,72.15,12.0,12.36,338.38,312.06,16.57,20.17
0,3,36,17,115,0.165,35,6,6,47,4,2,10,0,49.0,1,Siena,248.41,207.68,113.65,99.74,720.47,619.95,0.43,0.49,263.93,264.07,46.42,32.23,60.15,38.12,337.13,279.61,55.44,32.15,12.36,10.67,83.0,76.71,12.0,12.33,338.38,279.44,16.57,9.67
1,3,42,11,116,0.267,39,8,11,44,3,0,8,0,54.0,1,Canisius,248.41,204.41,113.65,96.18,720.47,604.88,0.43,0.45,263.93,212.4,46.42,29.46,60.15,36.13,337.13,270.75,55.44,34.14,12.36,10.0,83.0,62.69,12.0,8.82,338.38,291.03,16.57,6.4
1,4,60,20,149,0.268,59,8,12,65,3,0,4,1,70.0,2,Quinnipiac,248.41,243.0,113.65,100.0,720.47,654.05,0.43,0.44,263.93,286.0,46.42,46.67,60.15,53.21,337.13,291.83,55.44,38.43,12.36,27.86,83.0,95.92,12.0,16.82,338.38,346.58,16.57,17.0
0,5,68,28,186,0.215,66,3,10,82,1,1,12,1,78.0,3,Fairfield,248.41,258.33,113.65,107.5,720.47,703.22,0.43,0.41,263.93,258.35,46.42,30.08,60.15,40.79,337.13,313.12,55.44,28.17,12.36,12.75,83.0,80.46,12.0,13.57,338.38,355.44,16.57,11.8
0,5,67,31,204,0.176,63,8,11,74,3,2,12,1,83.0,0,Manhattan,248.41,237.28,113.65,105.94,720.47,690.67,0.43,0.63,263.93,306.46,46.42,38.31,60.15,50.08,337.13,351.67,55.44,50.45,12.36,16.56,83.0,78.92,12.0,14.75,338.38,359.43,16.57,11.92
1,5,50,31,182,0.104,47,6,9,96,11,0,12,4,62.0,3,Iona,248.41,198.37,113.65,103.53,720.47,608.21,0.43,0.5,263.93,236.47,46.42,37.07,60.15,50.38,337.13,290.41,55.44,37.53,12.36,16.62,83.0,64.46,12.0,11.67,338.38,270.94,16.57,18.2
0,5,55,19,146,0.247,53,7,12,53,5,4,12,0,72.0,1,Quinnipiac,248.41,243.0,113.65,100.0,720.47,654.05,0.43,0.44,263.93,286.0,46.42,46.67,60.15,53.21,337.13,291.83,55.44,38.43,12.36,27.86,83.0,95.92,12.0,16.82,338.38,346.58,16.57,17.0
