Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,5,46,27,152,0.125,43,11,5,68,10,1,6,1,61.0,2,Toledo,166.45,241.28,64.86,108.17,498.68,690.56,0.39,0.5,241.71,274.2,34.46,37.0,36.6,50.92,283.17,360.93,47.6,33.77,13.12,20.89,57.67,87.42,13.0,13.55,240.05,321.32,12.86,13.27
0,3,37,19,121,0.149,32,4,5,49,7,1,2,1,43.0,0,Houston Baptist,166.45,292.53,64.86,131.24,498.68,823.65,0.39,0.54,241.71,312.33,34.46,49.9,36.6,57.15,283.17,407.27,47.6,56.22,13.12,10.64,57.67,113.08,13.0,20.8,240.05,395.25,12.86,21.6
0,3,26,14,107,0.112,25,6,3,48,8,1,4,2,35.0,2,North Florida,166.45,274.44,64.86,118.94,498.68,804.69,0.39,0.56,241.71,344.67,34.46,34.23,36.6,51.43,283.17,397.64,47.6,39.08,13.12,16.9,57.67,102.33,13.0,11.09,240.05,374.6,12.86,13.09
0,3,26,13,80,0.163,22,4,2,22,8,0,8,0,34.0,0,Northern Colo.,166.45,224.47,64.86,88.79,498.68,626.74,0.39,0.47,241.71,220.5,34.46,26.29,36.6,39.06,283.17,286.33,47.6,24.5,13.12,18.78,57.67,66.0,13.0,13.92,240.05,305.76,12.86,8.11
0,3,36,20,114,0.140,36,3,3,51,6,1,0,1,40.0,0,Howard,166.45,209.37,64.86,95.16,498.68,582.47,0.39,0.4,241.71,245.73,34.46,30.77,36.6,53.33,283.17,264.22,47.6,33.8,13.12,13.78,57.67,76.5,13.0,18.08,240.05,279.86,12.86,12.5
1,4,52,20,144,0.222,46,8,9,60,6,1,12,6,67.0,1,Bucknell,166.45,178.0,64.86,86.71,498.68,539.19,0.39,0.39,241.71,230.93,34.46,28.46,36.6,40.62,283.17,286.65,47.6,33.17,13.12,17.4,57.67,72.29,13.0,10.0,240.05,252.0,12.86,11.62
1,4,56,17,154,0.253,51,9,8,65,6,0,20,2,75.0,2,George Mason,166.45,191.74,64.86,98.0,498.68,553.63,0.39,0.38,241.71,228.87,34.46,26.14,36.6,50.86,283.17,245.22,47.6,30.54,13.12,11.45,57.67,78.46,13.0,10.69,240.05,273.24,12.86,15.83
1,4,54,19,147,0.238,45,6,11,65,7,0,4,1,62.0,0,Lafayette,166.45,175.71,64.86,93.29,498.68,563.12,0.39,0.46,241.71,184.13,34.46,31.87,36.6,43.4,283.17,264.31,47.6,37.79,13.12,10.2,57.67,45.64,13.0,9.0,240.05,242.91,12.86,7.55
1,3,42,14,111,0.252,40,3,9,62,3,0,12,1,51.0,0,La Salle,166.45,212.72,64.86,97.72,498.68,606.06,0.39,0.55,241.71,238.47,34.46,36.46,36.6,61.36,283.17,268.59,47.6,39.83,13.12,10.8,57.67,73.67,13.0,11.4,240.05,303.31,12.86,12.4
0,3,25,13,95,0.126,24,3,5,41,10,0,3,1,29.5,2,Temple,166.45,312.4,64.86,121.33,498.68,822.93,0.39,0.6,241.71,314.07,34.46,34.25,36.6,55.17,283.17,364.93,47.6,42.67,13.12,12.5,57.67,87.92,13.0,11.08,240.05,415.61,12.86,10.78
