Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,3,37,18,86,0.221,36,12,5,38,5,3,10,2,57.0,0,Little Rock,242.18,254.0,94.82,107.0,649.76,728.31,0.46,0.51,258.93,253.67,35.29,38.25,54.27,42.46,291.94,320.87,30.71,37.85,12.5,19.78,97.36,139.7,15.36,31.22,329.47,415.35,18.0,12.0
1,4,56,11,151,0.298,53,6,17,71,4,0,12,4,68.0,4,SMU,242.18,313.2,94.82,125.47,649.76,894.87,0.46,0.56,258.93,339.31,35.29,38.2,54.27,52.25,291.94,431.57,30.71,29.17,12.5,14.12,97.36,125.0,15.36,16.12,329.47,415.57,18.0,13.22
1,3,38,6,77,0.416,35,10,12,32,2,1,12,1,55.0,0,Montana,242.18,205.73,94.82,108.53,649.76,613.47,0.46,0.57,258.93,223.38,35.29,28.45,54.27,38.5,291.94,319.67,30.71,29.92,12.5,7.33,97.36,68.91,15.36,13.27,329.47,274.57,18.0,14.12
0,3,38,18,101,0.198,37,3,14,34,4,0,10,1,46.0,0,Texas,242.18,260.21,94.82,84.42,649.76,648.79,0.46,0.27,258.93,357.38,35.29,28.75,54.27,56.93,291.94,320.12,30.71,26.08,12.5,12.55,97.36,110.08,15.36,19.9,329.47,405.83,18.0,8.5
0,3,32,18,86,0.163,31,4,13,27,4,0,4,3,38.0,0,Army West Point,242.18,225.37,94.82,84.84,649.76,623.42,0.46,0.47,258.93,267.8,35.29,33.23,54.27,38.31,291.94,302.0,30.71,33.23,12.5,14.18,97.36,74.5,15.36,9.36,329.47,312.76,18.0,11.67
1,5,68,27,179,0.229,66,6,16,87,8,5,12,2,85.0,0,Oklahoma,242.18,219.2,94.82,82.65,649.76,557.55,0.46,0.6,258.93,241.53,35.29,20.86,54.27,31.93,291.94,249.22,30.71,23.92,12.5,13.3,97.36,83.07,15.36,15.0,329.47,283.71,18.0,6.0
1,3,42,9,102,0.324,40,5,8,42,3,0,10,2,52.0,1,Lamar University,242.18,202.2,94.82,91.25,649.76,551.3,0.46,0.54,258.93,200.42,35.29,19.44,54.27,35.11,291.94,225.89,30.71,23.56,12.5,11.6,97.36,67.33,15.36,8.21,329.47,263.95,18.0,8.0
1,4,67,19,135,0.356,62,2,10,54,3,1,18,3,79.0,3,Ohio,242.18,230.42,94.82,89.53,649.76,631.16,0.46,0.61,258.93,294.79,35.29,28.4,54.27,45.38,291.94,302.71,30.71,39.3,12.5,14.92,97.36,74.54,15.36,6.33,329.47,303.75,18.0,10.33
1,4,54,18,117,0.308,53,10,11,48,6,1,20,0,75.0,0,Texas St.,242.18,216.76,94.82,95.81,649.76,608.67,0.46,0.45,258.93,283.67,35.29,28.35,54.27,45.71,291.94,278.58,30.71,31.67,12.5,10.54,97.36,103.77,15.36,15.25,329.47,307.66,18.0,14.11
1,3,42,9,83,0.398,39,8,11,39,3,1,18,1,60.0,0,Texas Tech,242.18,184.0,94.82,76.17,649.76,510.0,0.46,0.45,258.93,220.94,35.29,26.62,54.27,31.84,291.94,234.76,30.71,23.94,12.5,11.67,97.36,82.15,15.36,13.25,329.47,262.6,18.0,11.0
1,5,70,18,175,0.297,65,4,6,87,5,2,18,1,85.0,0,Wichita St.,242.18,220.67,94.82,74.1,649.76,588.29,0.46,0.57,258.93,270.69,35.29,20.07,54.27,33.41,291.94,280.95,30.71,19.64,12.5,18.0,97.36,88.91,15.36,13.9,329.47,310.33,18.0,8.5
1,3,37,13,105,0.229,36,5,8,48,2,2,10,1,49.0,2,Southern Miss.,242.18,238.47,94.82,98.58,649.76,626.16,0.46,0.61,258.93,385.73,35.29,37.91,54.27,48.25,291.94,314.6,30.71,44.75,12.5,25.0,97.36,75.21,15.36,15.45,329.47,333.79,18.0,15.12
1,5,72,23,168,0.292,69,6,20/,74,5,1,12,0,85.0,1,North Texas,242.18,263.5,94.82,115.89,649.76,714.72,0.46,0.44,258.93,291.2,35.29,35.25,54.27,34.88,291.94,296.65,30.71,38.08,12.5,16.2,97.36,104.0,15.36,13.83,329.47,350.12,18.0,14.62
1,5,59,27,170,0.188,57,7,14,70,11,3,8,0,73.0,0,UTEP,242.18,250.69,94.82,119.0,649.76,764.62,0.46,0.62,258.93,266.0,35.29,28.77,54.27,43.69,291.94,353.27,30.71,33.75,12.5,20.44,97.36,95.91,15.36,13.64,329.47,339.77,18.0,12.33
0,5,51,25,182,0.143,51,8,9,69,4,3,12,2,68.0,0,Marshall,242.18,231.68,94.82,89.11,649.76,609.05,0.46,0.56,258.93,240.35,35.29,25.79,54.27,40.8,291.94,287.82,30.71,29.36,12.5,13.55,97.36,65.57,15.36,15.0,329.47,335.69,18.0,17.29
1,4,42,18,111,0.216,40,9,12,58,5,1,22,0,63.0,3,Middle Tenn.,242.18,223.81,94.82,107.38,649.76,637.81,0.46,0.56,258.93,218.4,35.29,30.64,54.27,49.29,291.94,277.27,30.71,37.17,12.5,10.6,97.36,72.33,15.36,17.22,329.47,303.33,18.0,16.5
1,5,57,35,180,0.122,54,9,17,80,4,0,23,0,77.5,4,UTEP,242.18,250.69,94.82,119.0,649.76,764.62,0.46,0.62,258.93,266.0,35.29,28.77,54.27,43.69,291.94,353.27,30.71,33.75,12.5,20.44,97.36,95.91,15.36,13.64,329.47,339.77,18.0,12.33
1,3,57,18,137,0.285,55,4,4,74,2,1,12,4,68.0,2,Rice,242.18,275.0,94.82,100.89,649.76,746.17,0.46,0.59,258.93,289.0,35.29,25.0,54.27,35.75,291.94,361.81,30.71,32.67,12.5,22.09,97.36,96.5,15.36,16.2,329.47,357.18,18.0,15.6
