Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,4,52,16,120,0.300,50,5,9,50,3,3,14,1,67.0,1,Troy,181.95,309.4,79.74,148.27,503.63,828.93,0.27,0.02,213.73,305.79,24.18,47.3,34.13,78.83,237.24,329.93,24.3,40.45,11.73,20.5,71.92,103.45,13.73,7.73,267.72,420.57,7.11,16.11
1,3,37,14,91,0.253,30,6,9,41,0,0,6,3,46.0,0,Clemson,181.95,194.47,79.74,102.0,503.63,535.47,0.27,0.21,213.73,228.13,24.18,34.27,34.13,47.62,237.24,217.18,24.3,26.67,11.73,16.2,71.92,87.25,13.73,13.33,267.72,279.85,7.11,14.67
0,3,34,18,105,0.152,33,4,6,46,6,0,8,0,42.0,0,UC Irvine,181.95,221.7,79.74,87.6,503.63,587.95,0.27,0.06,213.73,317.15,24.18,50.5,34.13,50.67,237.24,274.11,24.3,42.73,11.73,15.0,71.92,69.67,13.73,16.2,267.72,369.13,7.11,16.0
1,4,56,21,183,0.191,52,3,6,90,3,4,6,6,66.0,1,Illinois St.,181.95,272.68,79.74,114.37,503.63,816.95,0.27,0.12,213.73,303.44,24.18,32.77,34.13,48.6,237.24,461.12,24.3,29.67,11.73,15.27,71.92,87.25,13.73,13.25,267.72,370.5,7.11,8.9
1,3,43,14,101,0.287,41,5,9,41,3,0,4,2,50.0,0,Saint Louis,181.95,218.33,79.74,98.0,503.63,571.39,0.27,0.21,213.73,245.4,24.18,41.5,34.13,53.73,237.24,235.88,24.3,40.5,11.73,9.12,71.92,82.17,13.73,17.82,267.72,332.93,7.11,11.57
1,3,51,10,97,0.423,48,2,1,47,0,3,4,3,58.0,0,Georgia St.,181.95,205.85,79.74,95.05,503.63,615.35,0.27,0.2,213.73,213.5,24.18,34.14,34.13,42.8,237.24,295.06,24.3,33.2,11.73,13.77,71.92,62.13,13.73,15.69,267.72,275.79,7.11,13.5
1,3,43,19,112,0.214,37,5,7,38,4,3,16,1,59.0,1,Georgia,181.95,252.89,79.74,102.89,503.63,653.72,0.27,0.1,213.73,305.43,24.18,36.85,34.13,63.42,237.24,295.0,24.3,41.0,11.73,12.3,71.92,93.67,13.73,11.8,267.72,357.25,7.11,9.56
0,4,47,20,128,0.211,46,2,8,53,5,2,8,1,55.0,2,Kentucky,181.95,252.05,79.74,81.75,503.63,602.6,0.27,0.19,213.73,357.46,24.18,31.33,34.13,48.87,237.24,276.41,24.3,34.4,11.73,15.0,71.92,93.0,13.73,21.78,267.72,364.88,7.11,6.3
0,3,35,17,95,0.189,32,2,2,31,10,0,8,5,41.0,1,Louisville,181.95,244.56,79.74,102.94,503.63,667.5,0.27,0.2,213.73,374.64,24.18,25.47,34.13,47.75,237.24,338.53,24.3,33.8,11.73,15.11,71.92,119.3,13.73,16.0,267.72,344.78,7.11,18.75
1,5,52,23,151,0.192,47,6,5,59,6,2,16,3,68.0,2,Lipscomb,181.95,232.0,79.74,102.67,503.63,610.33,0.27,0.16,213.73,305.08,24.18,28.67,34.13,44.93,237.24,255.35,24.3,29.3,11.73,14.88,71.92,98.0,13.73,18.82,267.72,348.47,7.11,10.5
