Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,3,30,25,138,0.036,24,2,4,65,1,2,6,2,37.0,0,Illinois St.,234.88,272.68,97.41,114.37,657.29,816.95,0.14,0.12,287.62,303.44,30.14,32.77,43.43,48.6,300.94,461.12,34.33,29.67,15.44,15.27,80.46,87.25,10.2,13.25,317.31,370.5,19.83,8.9
0,5,75,33,206,0.204,72,2,14,89,4,1,20,2,88.0,0,Florida St.,234.88,279.62,97.41,104.75,657.29,763.31,0.14,0.13,287.62,301.07,30.14,26.7,43.43,40.27,300.94,376.57,34.33,29.4,15.44,13.2,80.46,120.18,10.2,17.1,317.31,395.29,19.83,11.62
0,3,25,26,113,-0.009,24,2,4,48,2,0,4,0,29.0,0,Baylor,234.88,224.75,97.41,88.6,657.29,594.55,0.14,0.23,287.62,324.85,30.14,32.18,43.43,47.29,300.94,359.14,34.33,32.4,15.44,14.0,80.46,96.15,10.2,12.91,317.31,400.0,19.83,15.14
0,4,50,31,164,0.116,48,6,6,84,5,0,18,3,65.0,7/,Montana St.,234.88,203.89,97.41,94.61,657.29,591.94,0.14,0.01,287.62,248.0,30.14,32.09,43.43,39.54,300.94,273.25,34.33,26.15,15.44,8.7,80.46,82.23,10.2,13.82,317.31,290.28,19.83,10.7
0,4,43,21,121,0.182,42,2,5,38,4,1,29,1,60.5,0,Pacific,234.88,314.86,97.41,133.57,657.29,844.86,0.14,0.19,287.62,319.77,30.14,37.83,43.43,59.0,300.94,370.08,34.33,36.17,15.44,11.56,80.46,136.8,10.2,13.82,317.31,434.62,19.83,11.4
0,3,36,25,129,0.085,33,4,9,58,4,0,8,2,44.0,1,Utah St.,234.88,257.69,97.41,109.69,657.29,715.81,0.14,0.2,287.62,281.71,30.14,41.55,43.43,47.42,300.94,342.07,34.33,35.23,15.44,10.7,80.46,110.83,10.2,11.38,317.31,382.29,19.83,15.14
0,4,60,24,155,0.232,58,5,11,71,6,5,10,1,75.0,3,Yale,234.88,170.1,97.41,70.05,657.29,473.05,0.14,0.15,287.62,196.81,30.14,22.0,43.43,35.36,300.94,237.29,34.33,28.22,15.44,10.25,80.46,59.2,10.2,8.15,317.31,236.39,19.83,8.0
0,3,26,19,95,0.074,25,4,7,36,2,0,10,2,35.0,1,Southern California,234.88,293.21,97.41,115.26,657.29,751.0,0.14,0.21,287.62,308.12,30.14,26.44,43.43,46.5,300.94,336.18,34.33,28.58,15.44,14.45,80.46,120.42,10.2,15.8,317.31,404.44,19.83,9.11
0,5,57,20,155,0.239,54,9,9,68,5,2,20,0,78.0,2,Arkansas,234.88,284.56,97.41,113.56,657.29,755.31,0.14,0.23,287.62,310.36,30.14,31.0,43.43,52.0,300.94,330.87,34.33,34.27,15.44,14.12,80.46,119.09,10.2,15.6,317.31,381.6,19.83,14.12
0,3,30,17,95,0.137,27,0,7,36,9,1,4,1,33.0,0,Pittsburgh,234.88,277.41,97.41,110.24,657.29,680.82,0.14,0.06,287.62,339.46,30.14,39.82,43.43,52.54,300.94,291.27,34.33,46.88,15.44,13.7,80.46,119.25,10.2,22.0,317.31,400.43,19.83,10.33
0,4,49,25,151,0.159,48,5,10,59,3,3,10,0,62.0,2,Cleveland St.,234.88,237.0,97.41,89.25,657.29,635.9,0.14,0.24,287.62,279.75,30.14,30.08,43.43,42.53,300.94,288.32,34.33,34.4,15.44,13.2,80.46,110.0,10.2,17.1,317.31,324.33,19.83,11.2
