Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,5,67,27,168,0.238,63,3,10,78,4,4,10,3,79.0,3,Alabama,237.0,237.26,89.25,106.53,635.9,690.95,0.24,0.18,279.75,323.38,30.08,37.73,42.53,55.55,288.32,333.76,34.4,38.0,13.2,26.4,110.0,86.46,17.1,17.0,324.33,383.27,11.2,18.57
0,3,35,15,90,0.222,34,4,10,35,8,0,4,0,41.0,0,Purdue,237.0,281.35,89.25,100.94,635.9,669.0,0.24,0.32,279.75,317.64,30.08,39.36,42.53,53.85,288.32,295.87,34.4,35.42,13.2,17.1,110.0,102.73,17.1,15.91,324.33,396.8,11.2,9.57
1,5,67,21,153,0.301,65,4,9,72,5,1,20,2,82.0,0,Oral Roberts,237.0,259.75,89.25,103.25,635.9,669.94,0.24,0.14,279.75,261.4,30.08,30.46,42.53,48.15,288.32,284.53,34.4,34.64,13.2,8.78,110.0,76.42,17.1,14.82,324.33,339.3,11.2,9.4
1,3,45,14,121,0.256,41,4,8,60,2,0,10,1,54.0,0,Fordham,237.0,191.72,89.25,86.11,635.9,534.17,0.24,0.14,279.75,202.75,30.08,42.31,42.53,41.19,288.32,235.47,34.4,47.55,13.2,8.22,110.0,60.31,17.1,10.15,324.33,279.19,11.2,12.11
0,5,64,24,171,0.234,62,5,14/,65,4,3,28,6,86.0,1,Binghamton,237.0,259.33,89.25,110.8,635.9,731.53,0.24,0.12,279.75,276.54,30.08,41.3,42.53,58.0,288.32,355.46,34.4,37.73,13.2,17.5,110.0,101.33,17.1,11.11,324.33,376.85,11.2,12.0
1,4,67,22,143,0.315,65,6,8,62,2,1,16,3,82.0,2,Marist,237.0,240.29,89.25,115.29,635.9,700.24,0.24,0.08,279.75,242.44,30.08,38.46,42.53,41.53,288.32,326.73,34.4,44.25,13.2,13.4,110.0,83.36,17.1,11.36,324.33,331.41,11.2,16.0
1,3,39,9,82,0.366,38,3,3,32,5,2,16,3,52.0,0,Central Mich.,237.0,247.12,89.25,105.82,635.9,684.12,0.24,0.19,279.75,303.08,30.08,32.42,42.53,52.23,288.32,326.87,34.4,36.91,13.2,18.27,110.0,76.75,17.1,16.2,324.33,375.11,11.2,10.71
1,3,47,10,97,0.381,45,6,4,37,3,1,12,1,60.0,1,Indiana St.,237.0,246.47,89.25,96.26,635.9,707.68,0.24,0.01,279.75,242.5,30.08,29.75,42.53,39.79,288.32,330.33,34.4,37.3,13.2,18.62,110.0,98.5,17.1,11.0,324.33,334.21,11.2,14.25
1,4,59,25,145,0.234,55,6,8,62,2,5,8,1,74.0,1,Eastern Ky.,237.0,269.76,89.25,128.65,635.9,785.65,0.24,0.17,279.75,304.21,30.08,29.0,42.53,39.44,288.32,341.19,34.4,29.15,13.2,15.09,110.0,105.27,17.1,11.1,324.33,380.53,11.2,16.89
0,3,34,18,102,0.157,31,0,8,38,8,1,4,2,37.0,1,Pittsburgh,237.0,277.41,89.25,110.24,635.9,680.82,0.24,0.06,279.75,339.46,30.08,39.82,42.53,52.54,288.32,291.27,34.4,46.88,13.2,13.7,110.0,119.25,17.1,22.0,324.33,400.43,11.2,10.33
