Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,4,50,19,132,0.235,46,10,8,56,1,1,20,8/,71.0,1,The Citadel,237.82,241.32,103.0,112.11,674.53,707.74,0.1,0.18,307.33,240.06,47.5,33.75,55.69,57.07,339.73,316.33,38.5,37.4,17.12,12.3,83.2,84.43,13.82,10.85,362.21,324.39,12.0,8.25
1,3,38,18,130,0.154,33,7,7,64,2,1,4,3,48.0,2,Tennessee Tech,237.82,196.83,103.0,90.17,674.53,600.67,0.1,0.14,307.33,215.4,47.5,25.54,55.69,38.43,339.73,278.76,38.5,24.93,17.12,11.42,83.2,55.67,13.82,12.6,362.21,255.65,12.0,19.17
1,3,43,12,108,0.287,41,5,8,52,4,3,16,1,59.0,2,N.C. Central,237.82,151.39,103.0,77.44,674.53,469.89,0.1,0.02,307.33,193.15,47.5,23.31,55.69,36.0,339.73,227.75,38.5,30.0,17.12,12.89,83.2,54.08,13.82,9.0,362.21,216.78,12.0,17.88
1,3,45,9,108,0.333,42,3,8,50,2,1,8,0,53.0,0,George Mason,237.82,212.44,103.0,98.31,674.53,614.12,0.1,0.17,307.33,241.15,47.5,26.5,55.69,38.08,339.73,288.36,38.5,28.15,17.12,7.89,83.2,67.08,13.82,14.83,362.21,322.35,12.0,15.75
1,5,62,25,179,0.207,56,4,13,79,3,4,12,5,76.0,1,Penn,237.82,159.41,103.0,65.18,674.53,438.73,0.1,0.17,307.33,248.92,47.5,30.45,55.69,40.83,339.73,226.17,38.5,31.73,17.12,11.11,83.2,74.18,13.82,12.09,362.21,241.67,12.0,8.17
0,3,27,26,106,0.009,23,3,6,39,3,0,2,2,31.0,1,Central Mich.,237.82,247.12,103.0,105.82,674.53,684.12,0.1,0.19,307.33,303.08,47.5,32.42,55.69,52.23,339.73,326.87,38.5,36.91,17.12,18.27,83.2,76.75,13.82,16.2,362.21,375.11,12.0,10.71
1,3,44,18,124,0.210,40,3,11,67,1,3,6,0,53.0,1,UNCW,237.82,208.21,103.0,86.47,674.53,632.05,0.1,0.13,307.33,242.73,47.5,28.46,55.69,37.69,339.73,282.89,38.5,25.86,17.12,10.3,83.2,86.62,13.82,10.64,362.21,356.57,12.0,10.56
0,5,66,28,159,0.239,57,9,12,61,9,3,14,3,85.0,2,New Orleans,237.82,248.12,103.0,105.25,674.53,685.69,0.1,0.08,307.33,233.88,47.5,32.64,55.69,43.71,339.73,296.0,38.5,38.75,17.12,17.89,83.2,81.92,13.82,13.67,362.21,338.63,12.0,18.08
0,3,40,20,113,0.177,38,1,4,44,8,1,16,0,50.0,0,North Texas,237.82,298.35,103.0,102.65,674.53,752.18,0.1,0.19,307.33,315.53,47.5,33.21,55.69,42.27,339.73,322.75,38.5,32.25,17.12,16.09,83.2,90.15,13.82,17.22,362.21,393.75,12.0,12.17
0,3,38,19,96,0.198,33,2,6,31,7,3,6,2,46.0,2,Oregon St.,237.82,283.59,103.0,103.0,674.53,799.06,0.1,0.18,307.33,300.47,47.5,41.5,55.69,44.0,339.73,394.47,38.5,32.0,17.12,20.1,83.2,96.23,13.82,15.25,362.21,404.17,12.0,5.1
