Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,4,49,18,147,0.211,40,2,3,60,12,6,18,6,66.0,1,Austin Peay,242.24,292.56,106.88,114.22,659.18,814.94,0.21,0.22,254.07,329.13,27.93,48.27,38.12,50.25,289.06,411.31,36.17,38.67,16.92,27.8,76.38,98.8,13.75,19.5,327.28,410.56,12.0,15.4
0,5,57,25,162,0.198,53,5,4,68,9,3,13,3,71.5,1,Missouri,242.24,343.33,106.88,140.73,659.18,888.07,0.21,0.25,254.07,341.43,27.93,36.08,38.12,61.45,289.06,380.86,36.17,34.31,16.92,29.0,76.38,136.82,13.75,18.18,327.28,473.25,12.0,13.7
1,3,46,14,107,0.299,44,4,6,50,2,1,8,1,55.0,1,Morehead St.,242.24,242.88,106.88,108.88,659.18,655.69,0.21,0.09,254.07,261.79,27.93,35.0,38.12,42.64,289.06,278.0,36.17,34.92,16.92,11.67,76.38,89.5,13.75,8.82,327.28,332.2,12.0,12.82
0,3,30,26,107,0.037,30,4,5,39,6,0,10,1,39.0,1,Michigan St.,242.24,255.78,106.88,92.44,659.18,662.39,0.21,0.26,254.07,307.36,27.93,41.83,38.12,62.08,289.06,331.73,36.17,40.7,16.92,14.8,76.38,98.75,13.75,17.4,327.28,365.41,12.0,6.88
1,3,49,11,106,0.358,44,6,8,42,5,3,14,1,65.0,0,San Diego St.,242.24,269.24,106.88,121.59,659.18,702.18,0.21,0.22,254.07,280.0,27.93,28.58,38.12,50.38,289.06,306.6,36.17,33.18,16.92,12.44,76.38,116.17,13.75,17.25,327.28,381.93,12.0,14.57
0,3,37,18,106,0.179,32,5,4,43,5,3,8,3,49.0,1,A&M-Corpus Christi,242.24,211.95,106.88,79.2,659.18,581.2,0.21,0.18,254.07,207.53,27.93,31.85,38.12,42.6,289.06,269.21,36.17,35.0,16.92,13.73,76.38,46.8,13.75,8.83,327.28,271.32,12.0,12.5
0,4,51,21,134,0.224,49,7,6,56,7,2,12,0,66.0,0,Ohio,242.24,282.62,106.88,133.56,659.18,836.31,0.21,0.11,254.07,356.75,27.93,47.0,38.12,63.25,289.06,417.86,36.17,30.19,16.92,20.64,76.38,79.62,13.75,12.73,327.28,385.57,12.0,10.12
1,3,49,13,110,0.327,43,5,11,38,1,1,10,0,60.0,3,Virginia Tech,242.24,229.84,106.88,100.11,659.18,601.21,0.21,0.06,254.07,240.18,27.93,32.17,38.12,40.19,289.06,253.83,36.17,28.4,16.92,15.5,76.38,82.08,13.75,9.25,327.28,300.58,12.0,9.22
0,5,66,28,186,0.204,61,4,11,81,8,5,10,4,80.0,4,Toledo,242.24,230.11,106.88,101.67,659.18,690.22,0.21,0.14,254.07,277.14,27.93,32.79,38.12,42.0,289.06,339.71,36.17,34.07,16.92,17.18,76.38,76.62,13.75,15.64,327.28,311.06,12.0,11.56
0,3,28,20,86,0.093,27,1,4,30,6,1,4,0,32.0,2,Maryland,242.24,213.05,106.88,87.4,659.18,544.55,0.21,0.15,254.07,264.4,27.93,32.5,38.12,52.87,289.06,219.68,36.17,44.5,16.92,17.6,76.38,104.3,13.75,13.09,327.28,318.44,12.0,13.38
