Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,4,54,24,172,0.174,51,5,8,75,3,1,14,1,67.0,1,Oregon,273.44,281.06,102.83,103.06,714.94,728.44,0.23,0.21,349.23,280.13,40.73,36.91,62.5,46.92,362.8,315.53,34.4,30.15,20.22,11.67,109.58,114.25,20.2,13.58,365.26,406.68,6.27,8.9
0,5,60,30,193,0.155,52,7,11,87,1,0,14,2,74.0,1,Florida,273.44,264.76,102.83,98.35,714.94,716.82,0.23,0.28,349.23,348.67,40.73,39.7,62.5,66.82,362.8,341.93,34.4,38.44,20.22,11.4,109.58,123.0,20.2,12.6,365.26,383.33,6.27,12.0
1,3,38,4,59,0.576,33,5,9,25,1,2,12,0,51.0,0,Oral Roberts,273.44,259.75,102.83,103.25,714.94,669.94,0.23,0.14,349.23,261.4,40.73,30.46,62.5,48.15,362.8,284.53,34.4,34.64,20.22,8.78,109.58,76.42,20.2,14.82,365.26,339.3,6.27,9.4
1,3,37,13,88,0.273,35,6,9,40,0,4,14,3,54.0,0,UMBC,273.44,158.62,102.83,72.67,714.94,467.0,0.23,0.14,349.23,184.29,40.73,25.21,62.5,33.94,362.8,223.26,34.4,23.44,20.22,9.1,109.58,53.89,20.2,10.31,365.26,213.0,6.27,8.88
1,3,48,19,126,0.230,47,1,5,62,0,2,6,2,54.0,0,UCLA,273.44,279.35,102.83,106.0,714.94,778.18,0.23,0.19,349.23,372.67,40.73,35.91,62.5,50.54,362.8,397.73,34.4,34.18,20.22,22.89,109.58,96.58,20.2,19.75,365.26,395.3,6.27,9.22
1,3,43,12,103,0.301,40,3,5,48,1,1,12,0,53.0,0,UCLA,273.44,279.35,102.83,106.0,714.94,778.18,0.23,0.19,349.23,372.67,40.73,35.91,62.5,50.54,362.8,397.73,34.4,34.18,20.22,22.89,109.58,96.58,20.2,19.75,365.26,395.3,6.27,9.22
1,3,47,15,99,0.323,45,3,1,51,1,0,18,3,59.0,0,Kansas St.,273.44,247.17,102.83,97.5,714.94,686.83,0.23,0.11,349.23,277.07,40.73,26.86,62.5,47.0,362.8,328.88,34.4,26.23,20.22,9.9,109.58,96.46,20.2,16.33,365.26,370.07,6.27,13.56
1,3,47,13,104,0.327,43,2,5,48,3,0,12,2,55.0,1,Omaha,273.44,248.19,102.83,106.94,714.94,743.19,0.23,0.14,349.23,261.71,40.73,31.38,62.5,48.43,362.8,357.73,34.4,37.8,20.22,16.5,109.58,74.0,20.2,13.5,365.26,335.0,6.27,9.8
0,4,56,21,150,0.233,53,5,0,68,8,2,8,3,67.0,0,UNI,273.44,350.56,102.83,131.25,714.94,997.06,0.23,0.17,349.23,403.85,40.73,32.45,62.5,46.55,362.8,536.43,34.4,29.73,20.22,27.0,109.58,104.9,20.2,18.89,365.26,447.1,6.27,10.1
1,3,59,16,124,0.347,53,0,7,51,0,0,14,3,66.0,1,Penn St.,273.44,239.6,102.83,80.0,714.94,569.75,0.23,0.25,349.23,326.25,40.73,32.92,62.5,43.13,362.8,262.18,34.4,29.08,20.22,21.9,109.58,138.6,20.2,13.89,365.26,358.76,6.27,11.5
1,3,46,10,92,0.391,41,2,5,39,2,1,10,2,54.0,1,Rutgers,273.44,204.53,102.83,96.41,714.94,554.53,0.23,0.08,349.23,232.0,40.73,42.09,62.5,44.27,362.8,219.25,34.4,35.19,20.22,12.88,109.58,71.57,20.2,14.8,365.26,284.0,6.27,11.86
1,3,52,15,123,0.301,47,5,1,54,1,1,12,2,64.0,0,Minnesota,273.44,252.35,102.83,84.8,714.94,655.3,0.23,0.28,349.23,338.5,40.73,39.6,62.5,40.18,362.8,350.69,34.4,29.5,20.22,17.22,109.58,112.0,20.2,14.73,365.26,368.82,6.27,6.0
1,5,61,28,171,0.193,54,3,6,71,6,4,12,6,74.0,2,Wisconsin,273.44,251.11,102.83,89.89,714.94,624.89,0.23,0.26,349.23,307.71,40.73,22.79,62.5,53.71,362.8,267.0,34.4,31.89,20.22,13.38,109.58,124.55,20.2,18.2,365.26,331.24,6.27,10.75
1,4,57,22,161,0.217,54,5,6,70,0,6,10,3,73.0,0,Michigan St.,273.44,255.78,102.83,92.44,714.94,662.39,0.23,0.26,349.23,307.36,40.73,41.83,62.5,62.08,362.8,331.73,34.4,40.7,20.22,14.8,109.58,98.75,20.2,17.4,365.26,365.41,6.27,6.88
1,3,43,16,105,0.257,37,3,4,46,0,2,12,1,54.0,0,Iowa,273.44,237.68,102.83,94.42,714.94,625.11,0.23,0.26,349.23,262.06,40.73,24.85,62.5,46.93,362.8,289.35,34.4,23.0,20.22,15.78,109.58,109.55,20.2,11.22,365.26,328.44,6.27,7.4
0,4,46,24,135,0.163,42,3,13,52,2,3,10,6,57.0,0,Wisconsin,273.44,251.11,102.83,89.89,714.94,624.89,0.23,0.26,349.23,307.71,40.73,22.79,62.5,53.71,362.8,267.0,34.4,31.89,20.22,13.38,109.58,124.55,20.2,18.2,365.26,331.24,6.27,10.75
1,4,57,18,136,0.287,54,3,7,49,3,1,12,0,67.0,1,Purdue,273.44,281.35,102.83,100.94,714.94,669.0,0.23,0.32,349.23,317.64,40.73,39.36,62.5,53.85,362.8,295.87,34.4,35.42,20.22,17.1,109.58,102.73,20.2,15.91,365.26,396.8,6.27,9.57
1,3,45,8,98,0.378,41,4,6,46,2,0,12,2,55.0,1,Northwestern,273.44,230.17,102.83,86.72,714.94,574.0,0.23,0.2,349.23,260.13,40.73,35.77,62.5,53.64,362.8,244.06,34.4,29.6,20.22,15.78,109.58,98.55,20.2,11.58,365.26,311.29,6.27,9.62
1,4,68,20,153,0.314,63,6,5,66,3,3,8,2,81.0,0,Illinois,273.44,283.72,102.83,102.22,714.94,715.94,0.23,0.29,349.23,366.85,40.73,29.14,62.5,47.0,362.8,298.53,34.4,26.4,20.22,15.0,109.58,144.36,20.2,17.64,365.26,403.69,6.27,7.12
1,4,49,16,126,0.262,47,8,7,61,6,3,14,2,67.0,0,Michigan St.,273.44,255.78,102.83,92.44,714.94,662.39,0.23,0.26,349.23,307.36,40.73,41.83,62.5,62.08,362.8,331.73,34.4,40.7,20.22,14.8,109.58,98.75,20.2,17.4,365.26,365.41,6.27,6.88
1,3,39,12,93,0.290,38,6,5,48,4,4,20,3,59.0,0,Michigan,273.44,267.61,102.83,100.56,714.94,668.33,0.23,0.2,349.23,321.5,40.73,39.45,62.5,55.31,362.8,270.59,34.4,36.36,20.22,19.4,109.58,111.64,20.2,17.9,365.26,378.69,6.27,9.12
1,4,65,22,153,0.281,60,5,9,49,2,1,10,1,76.0,0,Purdue,273.44,281.35,102.83,100.94,714.94,669.0,0.23,0.32,349.23,317.64,40.73,39.36,62.5,53.85,362.8,295.87,34.4,35.42,20.22,17.1,109.58,102.73,20.2,15.91,365.26,396.8,6.27,9.57
1,3,41,8,84,0.393,37,9,11,36,1,4,16,0,62.0,1,Indiana,273.44,223.37,102.83,88.95,714.94,567.37,0.23,0.11,349.23,281.86,40.73,34.23,62.5,52.79,362.8,263.31,34.4,32.71,20.22,14.9,109.58,81.92,20.2,14.0,365.26,313.5,6.27,8.56
1,3,38,10,69,0.406,36,10,5,36,1,0,8,0,52.0,0,Maryland,273.44,213.05,102.83,87.4,714.94,544.55,0.23,0.15,349.23,264.4,40.73,32.5,62.5,52.87,362.8,219.68,34.4,44.5,20.22,17.6,109.58,104.3,20.2,13.09,365.26,318.44,6.27,13.38
1,3,42,6,75,0.480,38,9,1,38,2,1,14,2,59.0,0,Rutgers,273.44,204.53,102.83,96.41,714.94,554.53,0.23,0.08,349.23,232.0,40.73,42.09,62.5,44.27,362.8,219.25,34.4,35.19,20.22,12.88,109.58,71.57,20.2,14.8,365.26,284.0,6.27,11.86
1,4,60,15,132,0.341,55,6,14,59,5,0,10,0,71.0,0,Ohio St.,273.44,249.33,102.83,92.56,714.94,652.06,0.23,0.3,349.23,297.64,40.73,26.62,62.5,51.29,362.8,346.86,34.4,33.73,20.22,14.8,109.58,94.36,20.2,20.38,365.26,366.73,6.27,9.22
1,3,33,11,71,0.310,33,5,8,29,2,3,12,2,47.0,1,Maryland,273.44,213.05,102.83,87.4,714.94,544.55,0.23,0.15,349.23,264.4,40.73,32.5,62.5,52.87,362.8,219.68,34.4,44.5,20.22,17.6,109.58,104.3,20.2,13.09,365.26,318.44,6.27,13.38
1,3,41,11,88,0.341,39,7,8,35,1,2,12,1,56.0,0,Northwestern,273.44,230.17,102.83,86.72,714.94,574.0,0.23,0.2,349.23,260.13,40.73,35.77,62.5,53.64,362.8,244.06,34.4,29.6,20.22,15.78,109.58,98.55,20.2,11.58,365.26,311.29,6.27,9.62
1,3,41,15,102,0.255,38,3,4,45,1,1,19,1,54.5,1,Iowa,273.44,237.68,102.83,94.42,714.94,625.11,0.23,0.26,349.23,262.06,40.73,24.85,62.5,46.93,362.8,289.35,34.4,23.0,20.22,15.78,109.58,109.55,20.2,11.22,365.26,328.44,6.27,7.4
1,3,46,7,97,0.402,43,9,7,49,0,0,18,2,64.0,0,Stony Brook,273.44,266.88,102.83,103.18,714.94,770.94,0.23,0.05,349.23,306.36,40.73,41.18,62.5,57.18,362.8,398.8,34.4,33.0,20.22,18.1,109.58,88.36,20.2,11.3,365.26,353.56,6.27,11.86
1,3,44,17,90,0.300,39,7,3,49,1,4,12,0,61.0,2,Washington St.,273.44,265.06,102.83,116.06,714.94,732.17,0.23,0.22,349.23,293.33,40.73,31.58,62.5,58.17,362.8,337.81,34.4,45.56,20.22,15.5,109.58,133.42,20.2,17.62,365.26,381.59,6.27,10.44
1,3,44,13,106,0.292,43,9,7,56,2,1,18,1,63.0,0,Colorado,273.44,286.44,102.83,108.89,714.94,769.5,0.23,0.23,349.23,372.62,40.73,38.8,62.5,47.15,362.8,359.88,34.4,31.67,20.22,22.0,109.58,99.79,20.2,13.33,365.26,402.53,6.27,8.3
1,4,61,19,155,0.271,52,5,8,54,1,1,22,4,78.0,0,Kentucky,273.44,252.05,102.83,81.75,714.94,602.6,0.23,0.19,349.23,357.46,40.73,31.33,62.5,48.87,362.8,276.41,34.4,34.4,20.22,15.0,109.58,93.0,20.2,21.78,365.26,364.88,6.27,6.3
1,5,66,23,173,0.249,59,10,11,90,5,1,24,2,89.0,4,Penn St.,273.44,239.6,102.83,80.0,714.94,569.75,0.23,0.25,349.23,326.25,40.73,32.92,62.5,43.13,362.8,262.18,34.4,29.08,20.22,21.9,109.58,138.6,20.2,13.89,365.26,358.76,6.27,11.5
1,4,56,23,141,0.234,46,4,8,65,4,0,14,2,67.0,2,Florida,273.44,264.76,102.83,98.35,714.94,716.82,0.23,0.28,349.23,348.67,40.73,39.7,62.5,66.82,362.8,341.93,34.4,38.44,20.22,11.4,109.58,123.0,20.2,12.6,365.26,383.33,6.27,12.0
