Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,3,25,19,89,0.067,24,0,2,29,7,0,10,1,30.0,4,Army West Point,221.44,188.43,102.19,70.91,606.81,496.17,0.13,0.18,252.69,249.94,37.75,26.06,41.33,35.94,278.43,227.57,42.92,28.93,8.7,15.55,77.08,53.13,15.83,10.42,303.03,241.84,11.7,7.09
0,3,26,18,95,0.084,23,3,2,34,7,1,8,0,34.0,2,Central Mich.,221.44,247.12,102.19,105.82,606.81,684.12,0.13,0.19,252.69,303.08,37.75,32.42,41.33,52.23,278.43,326.87,42.92,36.91,8.7,18.27,77.08,76.75,15.83,16.2,303.03,375.11,11.7,10.71
1,3,37,16,98,0.214,35,5,8,40,1,1,18,1,52.0,1,Hartford,221.44,143.36,102.19,70.82,606.81,409.86,0.13,0.14,252.69,180.44,37.75,26.19,41.33,42.38,278.43,185.58,42.92,28.47,8.7,14.5,77.08,67.46,15.83,12.09,303.03,197.93,11.7,8.3
0,3,29,20,89,0.101,26,5,8,37,6,1,2,2,36.0,4,Rider,221.44,238.94,102.19,100.06,606.81,710.61,0.13,0.12,252.69,289.21,37.75,39.46,41.33,48.57,278.43,338.35,42.92,39.86,8.7,13.0,77.08,78.75,15.83,12.45,303.03,338.53,11.7,16.25
0,4,45,25,130,0.154,43,4,9,41,9,0,19,3,58.5,0,NJIT,221.44,268.53,102.19,125.07,606.81,775.87,0.13,0.14,252.69,267.21,37.75,45.55,41.33,72.09,278.43,344.57,42.92,39.5,8.7,11.67,77.08,88.92,15.83,16.09,303.03,369.11,11.7,14.8
0,3,29,10,74,0.257,26,4,7,29,12,0,12,7/,39.0,0,UMES,221.44,289.56,102.19,116.06,606.81,769.12,0.13,0.2,252.69,303.86,37.75,53.46,41.33,72.47,278.43,366.71,42.92,41.86,8.7,16.4,77.08,86.58,15.83,16.82,303.03,429.39,11.7,24.78
0,3,28,29,108,-0.009,27,7,5,44,8,0,2,0,36.0,1,Rider,221.44,238.94,102.19,100.06,606.81,710.61,0.13,0.12,252.69,289.21,37.75,39.46,41.33,48.57,278.43,338.35,42.92,39.86,8.7,13.0,77.08,78.75,15.83,12.45,303.03,338.53,11.7,16.25
0,3,36,19,107,0.159,32,3,5,38,4,1,10,2,45.0,1,Providence,221.44,271.19,102.19,115.38,606.81,747.69,0.13,0.12,252.69,291.14,37.75,41.92,41.33,57.67,278.43,346.86,42.92,42.83,8.7,12.1,77.08,80.17,15.83,14.6,303.03,388.86,11.7,12.5
1,5,68,22,197,0.234,64,4,12,86,4,1,18,1,82.0,0,Holy Cross,221.44,183.25,102.19,86.25,606.81,570.55,0.13,0.14,252.69,197.24,37.75,30.71,41.33,41.33,278.43,285.44,42.92,29.53,8.7,11.67,77.08,62.77,15.83,7.27,303.03,256.0,11.7,8.9
1,5,60,30,145,0.207,58,6,12,54,4,2,17,3,76.5,1,Marist,221.44,240.29,102.19,115.29,606.81,700.24,0.13,0.08,252.69,242.44,37.75,38.46,41.33,41.53,278.43,326.73,42.92,44.25,8.7,13.4,77.08,83.36,15.83,11.36,303.03,331.41,11.7,16.0
