Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,4,39,22,130,0.131,36,5,6,47,10,2,14,3,53.0,1,Seattle U,224.81,224.94,109.88,95.71,660.25,619.12,0.12,0.13,259.38,237.73,34.58,30.07,46.85,45.81,295.6,290.47,36.23,36.62,9.18,11.0,79.36,96.0,16.55,11.45,303.3,308.19,7.73,11.4
0,4,36,23,120,0.108,36,9,10,50,7,3,16,4,56.0,3,California,224.81,202.95,109.88,79.55,660.25,527.35,0.12,0.13,259.38,253.13,34.58,28.62,46.85,50.43,295.6,224.68,36.23,30.0,9.18,15.6,79.36,69.83,16.55,13.75,303.3,278.11,7.73,18.55
0,3,32,21,97,0.113,27,5,8,35,7,1,4,5/,40.0,0,UC Irvine,224.81,221.7,109.88,87.6,660.25,587.95,0.12,0.06,259.38,317.15,34.58,50.5,46.85,50.67,295.6,274.11,36.23,42.73,9.18,15.0,79.36,69.67,16.55,16.2,303.3,369.13,7.73,16.0
0,4,53,31,170,0.129,50,5,11,73,3,0,14,4,65.0,1,Fairfield,224.81,264.31,109.88,126.0,660.25,750.06,0.12,0.18,259.38,269.0,34.58,32.62,46.85,45.62,295.6,352.6,36.23,30.92,9.18,11.9,79.36,83.31,16.55,13.92,303.3,354.23,7.73,15.4
0,3,31,22,94,0.096,31,1,4,32,11,0,8,0,36.0,0,Milwaukee,224.81,283.38,109.88,117.06,660.25,752.19,0.12,0.15,259.38,330.23,34.58,42.0,46.85,50.4,295.6,322.93,36.23,38.4,9.18,15.0,79.36,99.5,16.55,12.64,303.3,378.27,7.73,9.29
1,4,57,10,131,0.359,54,2,12,56,2,2,14,5/,68.0,2,Samford,224.81,269.53,109.88,118.47,660.25,768.94,0.12,0.2,259.38,334.69,34.58,40.33,46.85,57.5,295.6,403.86,36.23,37.77,9.18,12.56,79.36,88.25,16.55,16.45,303.3,407.75,7.73,20.12
0,3,25,16,83,0.108,25,2,9,26,10,3,0,2,30.0,2,Marquette,224.81,279.0,109.88,97.88,660.25,736.12,0.12,0.14,259.38,319.29,34.58,31.92,46.85,53.92,295.6,337.5,36.23,28.67,9.18,10.67,79.36,96.67,16.55,17.2,303.3,364.62,7.73,21.8
0,3,21,21,74,0,20,1,4,22,7,1,0,2,23.0,0,Kentucky,224.81,252.05,109.88,81.75,660.25,602.6,0.12,0.19,259.38,357.46,34.58,31.33,46.85,48.87,295.6,276.41,36.23,34.4,9.18,15.0,79.36,93.0,16.55,21.78,303.3,364.88,7.73,6.3
0,3,26,27,104,-0.010,25,4,8,40,7,0,2,4,31.0,0,DePaul,224.81,198.05,109.88,84.9,660.25,556.24,0.12,0.09,259.38,216.5,34.58,32.29,46.85,34.5,295.6,255.53,36.23,28.31,9.18,12.3,79.36,82.75,16.55,9.85,303.3,275.29,7.73,11.6
0,3,25,13,75,0.160,22,1,8,22,8,1,4,3,29.0,1,Purdue,224.81,281.35,109.88,100.94,660.25,669.0,0.12,0.32,259.38,317.64,34.58,39.36,46.85,53.85,295.6,295.87,36.23,35.42,9.18,17.1,79.36,102.73,16.55,15.91,303.3,396.8,7.73,9.57
0,4,47,25,155,0.142,45,4,8,61,6,1,6,1,55.0,0,Drake,224.81,285.41,109.88,114.24,660.25,872.82,0.12,0.06,259.38,286.75,34.58,24.93,46.85,38.71,295.6,437.06,36.23,37.22,9.18,11.75,79.36,97.92,16.55,12.0,303.3,367.66,7.73,12.0
0,3,26,21,100,0.050,24,1,4,54,5,1,4,1,30.0,0,UNI,224.81,350.56,109.88,131.25,660.25,997.06,0.12,0.17,259.38,403.85,34.58,32.45,46.85,46.55,295.6,536.43,36.23,29.73,9.18,27.0,79.36,104.9,16.55,18.89,303.3,447.1,7.73,10.1
0,3,31,19,90,0.133,30,1,10,27,3,3,8,1,39.0,0,Missouri St.,224.81,278.42,109.88,99.95,660.25,797.16,0.12,0.18,259.38,335.2,34.58,33.0,46.85,41.42,295.6,398.78,36.23,32.1,9.18,12.38,79.36,90.08,16.55,11.09,303.3,355.53,7.73,13.86
0,4,43,27,132,0.121,43,3,6,62,7,3,14,3,56.0,3,Valparaiso,224.81,288.81,109.88,120.0,660.25,917.12,0.12,0.17,259.38,312.14,34.58,37.73,46.85,43.54,295.6,508.07,36.23,30.85,9.18,15.5,79.36,92.5,16.55,15.27,303.3,385.13,7.73,11.22
0,3,24,18,110,0.055,23,0,7,42,6,0,4,4,26.0,0,Illinois St.,224.81,272.68,109.88,114.37,660.25,816.95,0.12,0.12,259.38,303.44,34.58,32.77,46.85,48.6,295.6,461.12,36.23,29.67,9.18,15.27,79.36,87.25,16.55,13.25,303.3,370.5,7.73,8.9
0,5,64,21,180,0.239,59,7,9,70,6,1,20,2,82.0,0,Bradley,224.81,256.68,109.88,107.32,660.25,758.11,0.12,0.16,259.38,307.27,34.58,36.1,46.85,38.14,295.6,368.61,36.23,28.0,9.18,11.0,79.36,86.38,16.55,12.64,303.3,370.72,7.73,12.5
0,5,63,36,176,0.153,61,9,10,83,5,0,16,2,80.0,4,Evansville,224.81,241.35,109.88,116.41,660.25,751.35,0.12,0.1,259.38,318.17,34.58,34.17,46.85,37.17,295.6,385.87,36.23,29.21,9.18,11.11,79.36,91.17,16.55,8.6,303.3,322.5,7.73,17.0
0,5,67,34,170,0.194,65,4,13,73,4,1,10,3,77.0,2,Indiana St.,224.81,246.47,109.88,96.26,660.25,707.68,0.12,0.01,259.38,242.5,34.58,29.75,46.85,39.79,295.6,330.33,36.23,37.3,9.18,18.62,79.36,98.5,16.55,11.0,303.3,334.21,7.73,14.25
0,3,22,22,90,0,21,1,2,28,5,1,6,4,27.0,1,UNI,224.81,350.56,109.88,131.25,660.25,997.06,0.12,0.17,259.38,403.85,34.58,32.45,46.85,46.55,295.6,536.43,36.23,29.73,9.18,27.0,79.36,104.9,16.55,18.89,303.3,447.1,7.73,10.1
0,3,30,17,110,0.118,29,5,3,43,2,1,14,2,43.0,0,Drake,224.81,285.41,109.88,114.24,660.25,872.82,0.12,0.06,259.38,286.75,34.58,24.93,46.85,38.71,295.6,437.06,36.23,37.22,9.18,11.75,79.36,97.92,16.55,12.0,303.3,367.66,7.73,12.0
0,3,34,21,114,0.114,31,3,10,45,2,0,8,1,41.0,2,Valparaiso,224.81,288.81,109.88,120.0,660.25,917.12,0.12,0.17,259.38,312.14,34.58,37.73,46.85,43.54,295.6,508.07,36.23,30.85,9.18,15.5,79.36,92.5,16.55,15.27,303.3,385.13,7.73,11.22
