Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE
205.38,224.42,104.19,111.42,601.62,623.16,0.09,0.11,234.69,283.43,39.1,27.36,52.43,55.67,302.92,255.83,43.4,29.0,11.5,21.3,52.91,90.07,8.8,17.0,340.25,305.03,14.88,14.25,0,3,24,20,81,0.049,23,2,10,39,8,0,6,4,29.0,3
205.38,259.72,104.19,113.72,601.62,766.83,0.09,0.13,234.69,273.5,39.1,29.0,52.43,43.0,302.92,365.12,43.4,33.33,11.5,13.62,52.91,85.23,8.8,14.0,340.25,361.44,14.88,21.0,0,3,28,14,104,0.135,27,1,12,51,5,1,6,0,33.0,2
205.38,174.17,104.19,93.22,601.62,515.61,0.09,0.12,234.69,197.0,39.1,29.46,52.43,37.07,302.92,223.65,43.4,31.0,11.5,10.27,52.91,59.36,8.8,13.92,340.25,238.03,14.88,15.62,0,4,37,30,139,0.050,36,7,7,49,3,3,4,5,49.0,1
205.38,241.35,104.19,116.41,601.62,751.35,0.09,0.1,234.69,318.17,39.1,34.17,52.43,37.17,302.92,385.87,43.4,29.21,11.5,11.11,52.91,91.17,8.8,8.6,340.25,322.5,14.88,17.0,0,5,58,28,176,0.170,54,5,13,59,14,3,10,0,71.0,0
205.38,238.33,104.19,101.11,601.62,671.0,0.09,0.16,234.69,248.56,39.1,38.75,52.43,35.5,302.92,341.93,43.4,37.77,11.5,16.2,52.91,81.5,8.8,10.67,340.25,342.97,14.88,17.27,0,3,32,21,101,0.109,32,7,10,33,8,1,6,1,43.0,0
205.38,219.53,104.19,107.29,601.62,648.65,0.09,0.13,234.69,217.0,39.1,35.21,52.43,38.47,302.92,286.88,43.4,34.13,11.5,14.4,52.91,72.18,8.8,13.0,340.25,297.88,14.88,12.7,1,4,60,17,125,0.344,55,5,13,41,8,1,0,0,66.0,0
205.38,265.44,104.19,95.61,601.62,697.22,0.09,0.27,234.69,297.93,39.1,33.5,52.43,41.87,302.92,330.81,43.4,41.9,11.5,14.62,52.91,80.07,8.8,11.79,340.25,355.15,14.88,9.82,0,3,20,19,84,0.012,19,3,5,24,9,1,6,2,27.0,2
205.38,158.62,104.19,72.67,601.62,467.0,0.09,0.14,234.69,184.29,39.1,25.21,52.43,33.94,302.92,223.26,43.4,23.44,11.5,9.1,52.91,53.89,8.8,10.31,340.25,213.0,14.88,8.88,0,3,40,19,123,0.171,36,4,10,61,3,0,6,1,47.0,1
205.38,226.71,104.19,101.47,601.62,643.88,0.09,0.12,234.69,237.73,39.1,29.15,52.43,44.07,302.92,280.31,43.4,36.42,11.5,17.4,52.91,63.62,8.8,12.7,340.25,321.37,14.88,10.0,0,4,46,28,147,0.122,43,6,12,64,2,3,4,0,57.0,0
205.38,275.69,104.19,118.75,601.62,835.25,0.09,0.13,234.69,312.77,39.1,45.73,52.43,54.5,302.92,396.33,43.4,50.8,11.5,17.78,52.91,68.55,8.8,16.36,340.25,363.4,14.88,22.89,0,4,48,24,149,0.161,46,7,7,70,6,1,8,1,60.0,5
