Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,5,64,29,181,0.193,61,3,10,79,3,2,18,3,78.0,1,Northern Colo.,264.74,240.88,104.11,105.82,730.37,686.88,0.24,0.09,279.82,223.82,31.0,33.09,51.0,54.58,336.56,311.25,38.1,26.69,19.1,22.4,104.0,67.67,12.4,14.09,345.39,318.06,19.0,15.0
0,5,58,28,166,0.181,57,4,6,65,7,4,16,4,74.0,0,Duke,264.74,306.12,104.11,124.56,730.37,844.38,0.24,0.22,279.82,310.13,31.0,26.33,51.0,49.33,336.56,375.87,38.1,28.6,19.1,17.17,104.0,120.67,12.4,14.25,345.39,402.73,19.0,13.75
0,4,44,22,125,0.176,39,7,6,49,7,5,10,1,61.0,3,Colorado St.,264.74,243.37,104.11,86.11,730.37,582.95,0.24,0.35,279.82,335.54,31.0,33.86,51.0,42.06,336.56,250.0,38.1,31.57,19.1,14.82,104.0,102.07,12.4,16.36,345.39,351.5,19.0,7.82
1,4,50,17,148,0.223,49,8,13,72,3,2,12,0,66.0,1,FGCU,264.74,271.5,104.11,102.56,730.37,732.94,0.24,0.13,279.82,291.0,31.0,33.82,51.0,58.45,336.56,359.64,38.1,32.18,19.1,16.27,104.0,84.92,12.4,9.0,345.39,360.3,19.0,11.33
1,4,60,14,151,0.305,57,5,9,59,2,4,4,0,71.0,0,Fla. Atlantic,264.74,231.06,104.11,88.67,730.37,595.22,0.24,0.24,279.82,263.53,31.0,29.67,51.0,37.0,336.56,262.53,38.1,20.56,19.1,10.82,104.0,69.36,12.4,10.25,345.39,301.15,19.0,8.44
0,4,46,21,136,0.184,40,4,11,53,5,4,8,0,58.0,1,Oral Roberts,264.74,259.75,104.11,103.25,730.37,669.94,0.24,0.14,279.82,261.4,31.0,30.46,51.0,48.15,336.56,284.53,38.1,34.64,19.1,8.78,104.0,76.42,12.4,14.82,345.39,339.3,19.0,9.4
0,4,58,28,169,0.178,52,3,11,71,4,1,10,0,67.0,3,Arkansas St.,264.74,243.55,104.11,102.75,730.37,671.0,0.24,0.26,279.82,323.36,31.0,25.33,51.0,39.47,336.56,331.76,38.1,29.0,19.1,28.33,104.0,60.0,12.4,11.36,345.39,316.37,19.0,17.62
1,4,56,19,149,0.248,54,3,9,72,5,3,14,1,69.0,2,Central Ark.,264.74,241.79,104.11,101.0,730.37,627.32,0.24,0.18,279.82,286.2,31.0,32.29,51.0,35.67,336.56,283.76,38.1,37.7,19.1,18.4,104.0,98.83,12.4,9.55,345.39,323.5,19.0,14.29
1,3,48,15,114,0.289,44,5,5,47,0,1,14,0,61.0,0,Southern U.,264.74,217.38,104.11,120.69,730.37,666.12,0.24,0.13,279.82,213.27,31.0,35.0,51.0,38.4,336.56,298.0,38.1,33.0,19.1,13.0,104.0,80.77,12.4,11.0,345.39,283.75,19.0,13.62
1,3,48,12,100,0.360,44,6,6,48,5,0,8,2,58.0,1,Virginia,264.74,269.25,104.11,115.31,730.37,731.44,0.24,0.18,279.82,271.47,31.0,32.33,51.0,51.31,336.56,313.4,38.1,33.15,19.1,11.45,104.0,88.0,12.4,11.38,345.39,356.67,19.0,10.67
1,3,44,7,103,0.359,43,4,3,46,2,1,14,0,56.0,2,Virginia,264.74,269.25,104.11,115.31,730.37,731.44,0.24,0.18,279.82,271.47,31.0,32.33,51.0,51.31,336.56,313.4,38.1,33.15,19.1,11.45,104.0,88.0,12.4,11.38,345.39,356.67,19.0,10.67
1,5,70,23,159,0.296,66,1,7,71,2,1,6,0,75.0,2,East Carolina,264.74,266.56,104.11,105.33,730.37,738.28,0.24,0.19,279.82,319.5,31.0,30.33,51.0,33.6,336.56,366.94,38.1,40.89,19.1,15.5,104.0,116.0,12.4,16.7,345.39,368.56,19.0,15.55
0,3,29,17,108,0.111,29,4,2,51,8,1,14,0,41.0,2,Cincinnati,264.74,279.06,104.11,129.25,730.37,825.56,0.24,0.09,279.82,299.64,31.0,28.17,51.0,49.79,336.56,380.73,38.1,30.36,19.1,16.64,104.0,131.8,12.4,12.45,345.39,376.33,19.0,16.0
1,5,62,17,169,0.266,59,7,6,81,3,1,18,5,79.0,1,Memphis,264.74,199.14,104.11,90.91,730.37,586.23,0.24,0.15,279.82,207.5,31.0,25.81,51.0,37.71,336.56,294.53,38.1,33.38,19.1,11.2,104.0,83.12,12.4,11.25,345.39,278.55,19.0,12.75
0,4,51,30,153,0.137,47,0,6,64,3,0,14,1,58.0,1,Wichita St.,264.74,231.25,104.11,80.65,730.37,606.35,0.24,0.19,279.82,310.29,31.0,19.0,51.0,32.5,336.56,285.68,38.1,18.77,19.1,12.11,104.0,85.33,12.4,15.91,345.39,282.0,19.0,10.4
0,5,60,32,206,0.136,55,2,9,105,3,2,16,1,72.0,0,Tulsa,264.74,312.93,104.11,137.8,730.37,961.6,0.24,0.16,279.82,340.31,31.0,28.69,51.0,49.54,336.56,517.23,38.1,31.92,19.1,16.44,104.0,115.0,12.4,18.1,345.39,445.38,19.0,18.5
0,3,36,17,105,0.181,34,1,10,35,4,6,2,0,44.0,2,SMU,264.74,277.82,104.11,117.18,730.37,813.18,0.24,0.19,279.82,298.6,31.0,24.64,51.0,36.6,336.56,423.0,38.1,32.7,19.1,18.2,104.0,115.82,12.4,15.7,345.39,367.94,19.0,12.57
1,3,39,10,88,0.330,37,2,9,40,2,2,19,0,52.5,1,UConn,264.74,268.5,104.11,123.56,730.37,760.5,0.24,0.2,279.82,270.73,31.0,28.36,51.0,53.64,336.56,334.93,38.1,31.92,19.1,14.5,104.0,79.25,12.4,9.92,345.39,354.23,19.0,8.2
0,5,67,19,173,0.277,65,3,8,69,8,3,10,2,78.0,0,Temple,264.74,283.5,104.11,104.88,730.37,783.75,0.24,0.22,279.82,266.94,31.0,29.08,51.0,51.75,336.56,395.5,38.1,30.73,19.1,17.38,104.0,104.33,12.4,12.75,345.39,376.67,19.0,10.83
0,4,55,17,166,0.229,53,3,5,73,4,2,12,1,66.0,1,Houston,264.74,196.1,104.11,86.43,730.37,591.62,0.24,0.17,279.82,203.53,31.0,33.23,51.0,41.43,336.56,312.39,38.1,27.92,19.1,20.67,104.0,78.75,12.4,12.42,345.39,325.53,19.0,26.86
