Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,3,42,13,103,0.282,40,3,3,46,2,7,4,0,54.0,1,Akron,213.05,212.33,78.86,91.61,602.81,595.78,0.21,0.15,279.0,234.93,27.75,36.54,35.75,47.5,308.67,237.76,40.2,38.92,21.91,20.8,63.64,65.5,16.09,13.56,280.23,306.12,14.38,11.6
1,5,72,28,181,0.243,65,4,3,63,5,2,14,2,85.0,1,UMES,213.05,289.56,78.86,116.06,602.81,769.12,0.21,0.2,279.0,303.86,27.75,53.46,35.75,72.47,308.67,366.71,40.2,41.86,21.91,16.4,63.64,86.58,16.09,16.82,280.23,429.39,14.38,24.78
1,4,62,13,132,0.371,57,3,5,50,3,5,18,4,79.0,3,Air Force,213.05,202.95,78.86,103.5,602.81,544.09,0.21,0.12,279.0,260.62,27.75,35.36,35.75,47.56,308.67,223.05,40.2,36.92,21.91,17.3,63.64,96.73,16.09,14.36,280.23,325.47,14.38,11.31
1,3,38,12,108,0.241,37,3,3,48,2,2,14,3,50.0,1,Purdue Fort Wayne,213.05,305.33,78.86,133.67,602.81,887.93,0.21,0.2,279.0,333.85,27.75,32.0,35.75,73.3,308.67,420.14,40.2,27.62,21.91,18.22,63.64,88.5,16.09,15.3,280.23,401.93,14.38,12.8
0,3,30,14,103,0.155,29,3,4,41,6,1,4,3,36.0,2,Ball St.,213.05,227.45,78.86,95.55,602.81,649.7,0.21,0.24,279.0,265.19,27.75,30.13,35.75,33.22,308.67,301.89,40.2,40.73,21.91,21.36,63.64,80.62,16.09,14.82,280.23,303.16,14.38,12.78
1,4,62,21,182,0.225,57,5,2,83,2,0,8,3,71.0,1,Bradley,213.05,256.68,78.86,107.32,602.81,758.11,0.21,0.16,279.0,307.27,27.75,36.1,35.75,38.14,308.67,368.61,40.2,28.0,21.91,11.0,63.64,86.38,16.09,12.64,280.23,370.72,14.38,12.5
1,3,42,5,90,0.411,40,2,8,42,4,6,16,0,58.0,1,La Salle,213.05,244.72,78.86,102.28,602.81,683.78,0.21,0.16,279.0,255.38,27.75,33.86,35.75,55.2,308.67,326.56,40.2,36.83,21.91,16.3,63.64,75.64,16.09,10.67,280.23,321.06,14.38,13.5
1,3,42,16,118,0.220,37,5,5,51,6,0,10,4,52.0,1,Robert Morris,213.05,242.94,78.86,104.5,602.81,712.5,0.21,0.13,279.0,268.67,27.75,55.0,35.75,64.91,308.67,333.24,40.2,43.0,21.91,11.0,63.64,79.5,16.09,14.46,280.23,349.34,14.38,11.44
1,4,67,20,155,0.303,65,6,8,64,5,0,4,1,75.0,1,Penn,213.05,159.41,78.86,65.18,602.81,438.73,0.21,0.17,279.0,248.92,27.75,30.45,35.75,40.83,308.67,226.17,40.2,31.73,21.91,11.11,63.64,74.18,16.09,12.09,280.23,241.67,14.38,8.17
0,5,57,26,191,0.162,53,4,6,93,3,2,22,0,74.0,1,Elon,213.05,270.59,78.86,124.59,602.81,790.59,0.21,0.13,279.0,332.15,27.75,48.22,35.75,52.5,308.67,367.06,40.2,35.33,21.91,14.88,63.64,75.43,16.09,9.64,280.23,355.06,14.38,14.2
1,3,48,9,128,0.305,43,2,5,71,3,0,10,2,55.0,2,UNC Greensboro,213.05,259.72,78.86,113.72,602.81,766.83,0.21,0.13,279.0,273.5,27.75,29.0,35.75,43.0,308.67,365.12,40.2,33.33,21.91,13.62,63.64,85.23,16.09,14.0,280.23,361.44,14.38,21.0
0,4,55,21,161,0.211,51,3,6,73,8,2,6,3,63.0,1,High Point,213.05,232.05,78.86,92.42,602.81,632.63,0.21,0.19,279.0,292.64,27.75,45.0,35.75,52.25,308.67,305.65,40.2,40.8,21.91,22.56,63.64,81.08,16.09,13.09,280.23,329.03,14.38,14.5
1,3,41,8,104,0.317,41,7,8,46,6,5,10,0,58.0,1,Loyola Maryland,213.05,226.71,78.86,101.47,602.81,643.88,0.21,0.12,279.0,237.73,27.75,29.15,35.75,44.07,308.67,280.31,40.2,36.42,21.91,17.4,63.64,63.62,16.09,12.7,280.23,321.37,14.38,10.0
1,4,61,20,212,0.193,58,5,9,106,2,7,14,2,80.0,1,American,213.05,265.44,78.86,95.61,602.81,697.22,0.21,0.27,279.0,297.93,27.75,33.5,35.75,41.87,308.67,330.81,40.2,41.9,21.91,14.62,63.64,80.07,16.09,11.79,280.23,355.15,14.38,9.82
1,3,38,8,105,0.286,36,6,9,56,4,4,14,0,55.0,0,Colgate,213.05,203.6,78.86,85.2,602.81,574.0,0.21,0.08,279.0,254.13,27.75,26.6,35.75,36.67,308.67,277.33,40.2,29.08,21.91,16.36,63.64,62.86,16.09,10.3,280.23,282.83,14.38,11.0
1,3,38,14,117,0.205,37,3,6,71,3,2,12,1,49.0,0,Holy Cross,213.05,183.25,78.86,86.25,602.81,570.55,0.21,0.14,279.0,197.24,27.75,30.71,35.75,41.33,308.67,285.44,40.2,29.53,21.91,11.67,63.64,62.77,16.09,7.27,280.23,256.0,14.38,8.9
1,3,39,16,97,0.237,36,6,6,51,2,2,4,1,49.0,2,Lafayette,213.05,189.47,78.86,93.65,602.81,585.35,0.21,0.09,279.0,215.57,27.75,39.42,35.75,50.33,308.67,283.73,40.2,50.55,21.91,13.2,63.64,54.25,16.09,11.0,280.23,276.77,14.38,7.27
