Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,4,39,24,151,0.099,36,6,9,66,12,1,13,2,52.5,2,Oregon St.,314.86,283.59,133.57,103.0,844.86,799.06,0.19,0.18,319.77,300.47,37.83,41.5,59.0,44.0,370.08,394.47,36.17,32.0,11.56,20.1,136.8,96.23,13.82,15.25,434.62,404.17,11.4,5.1
0,4,75,27,148,0.324,72,2,10,65,5,1,12,3,84.0,1,Kansas St.,314.86,247.17,133.57,97.5,844.86,686.83,0.19,0.11,319.77,277.07,37.83,26.86,59.0,47.0,370.08,328.88,36.17,26.23,11.56,9.9,136.8,96.46,13.82,16.33,434.62,370.07,11.4,13.56
1,3,54,11,100,0.430,47,3,15,32,3,1,6,2,61.0,0,Idaho,314.86,257.12,133.57,85.81,844.86,691.62,0.19,0.2,319.77,274.57,37.83,36.9,59.0,50.64,370.08,337.5,36.17,33.0,11.56,15.75,136.8,97.73,13.82,17.0,434.62,367.61,11.4,17.11
1,4,65,21,144,0.306,59,7,5,63,4,2,22,5,85.0,1,Sacramento St.,314.86,368.12,133.57,135.38,844.86,1066.56,0.19,0.13,319.77,395.07,37.83,50.73,59.0,57.92,370.08,548.79,36.17,47.73,11.56,23.33,136.8,140.27,13.82,20.7,434.62,464.34,11.4,10.12
0,5,65,40/,183,0.137,62,7,11,75,4,1,10,1,78.0,2,Utah St.,314.86,257.69,133.57,109.69,844.86,715.81,0.19,0.2,319.77,281.71,37.83,41.55,59.0,47.42,370.08,342.07,36.17,35.23,11.56,10.7,136.8,110.83,13.82,11.38,434.62,382.29,11.4,15.14
1,4,63,22,128,0.320,60,4,10,52,2,0,16,2,75.0,2,UC Santa Barbara,314.86,234.88,133.57,97.41,844.86,657.29,0.19,0.14,319.77,287.62,37.83,30.14,59.0,43.43,370.08,300.94,36.17,34.33,11.56,15.44,136.8,80.46,13.82,10.2,434.62,317.31,11.4,19.83
0,5,67,40/,191,0.141,67,7,8,85,6,0,12,2,80.0,3,Montana St.,314.86,203.89,133.57,94.61,844.86,591.94,0.19,0.01,319.77,248.0,37.83,32.09,59.0,39.54,370.08,273.25,36.17,26.15,11.56,8.7,136.8,82.23,13.82,13.82,434.62,290.28,11.4,10.7
1,3,50,14,90,0.400,44,7,13,28,3,0,11,1,62.5,0,Long Beach St.,314.86,219.44,133.57,90.06,844.86,613.33,0.19,0.18,319.77,243.87,37.83,29.43,59.0,50.36,370.08,265.47,36.17,34.67,11.56,12.33,136.8,71.44,13.82,15.73,434.62,317.59,11.4,8.56
0,3,28,18,100,0.100,25,4,10,27,2,1,14,0,40.0,3,San Diego St.,314.86,269.24,133.57,121.59,844.86,702.18,0.19,0.22,319.77,280.0,37.83,28.58,59.0,50.38,370.08,306.6,36.17,33.18,11.56,12.44,136.8,116.17,13.82,17.25,434.62,381.93,11.4,14.57
0,3,23,19,75,0.053,23,2,5,24,9,0,10,2,30.0,5,Stanford,314.86,266.11,133.57,92.06,844.86,638.44,0.19,0.36,319.77,345.85,37.83,40.82,59.0,70.42,370.08,314.07,36.17,36.7,11.56,13.89,136.8,148.73,13.82,27.33,434.62,386.38,11.4,13.5
1,5,56,23,140,0.236,52,4,14,51,7,3,26,3,76.0,1,California,314.86,202.95,133.57,79.55,844.86,527.35,0.19,0.13,319.77,253.13,37.83,28.62,59.0,50.43,370.08,224.68,36.17,30.0,11.56,15.6,136.8,69.83,13.82,13.75,434.62,278.11,11.4,18.55
1,5,61,25,186,0.194,60,8,16,97,8,2,22,3,82.0,4,Portland,314.86,256.18,133.57,100.82,844.86,726.53,0.19,0.05,319.77,291.5,37.83,43.82,59.0,68.73,370.08,354.53,36.17,33.54,11.56,13.44,136.8,87.92,13.82,11.64,434.62,365.7,11.4,13.8
0,5,68,25,166,0.259,67,5,6,60,6,1,21,6,84.5,4,Gonzaga,314.86,252.47,133.57,110.71,844.86,700.71,0.19,0.19,319.77,271.53,37.83,28.71,59.0,43.38,370.08,309.38,36.17,32.14,11.56,13.1,136.8,87.23,13.82,13.3,434.62,337.0,11.4,16.43
1,3,41,11,100,0.300,35,5,10,38,1,1,10,3,52.0,0,Santa Clara,314.86,248.94,133.57,106.72,844.86,696.0,0.19,0.12,319.77,278.8,37.83,30.92,59.0,48.36,370.08,320.65,36.17,32.77,11.56,14.56,136.8,109.82,13.82,16.22,434.62,330.47,11.4,7.5
0,4,50,28,161,0.137,49,5,6,75,4,5,24,2,72.0,1,Pepperdine,314.86,294.81,133.57,116.69,844.86,845.69,0.19,0.2,319.77,317.93,37.83,39.58,59.0,56.67,370.08,393.2,36.17,37.17,11.56,16.0,136.8,122.0,13.82,16.27,434.62,405.6,11.4,8.1
0,5,62,29,166,0.199,56,5,9,53,9,3,26,0,83.0,0,San Diego,314.86,238.78,133.57,94.33,844.86,605.61,0.19,0.15,319.77,312.69,37.83,33.27,59.0,39.08,370.08,284.73,36.17,25.46,11.56,22.75,136.8,101.7,13.82,10.7,434.62,334.66,11.4,6.8
0,3,32,22,102,0.098,30,5,7,36,2,0,8,0,41.0,2,BYU,314.86,245.11,133.57,94.53,844.86,634.53,0.19,0.16,319.77,312.57,37.83,33.17,59.0,39.75,370.08,279.0,36.17,32.0,11.56,12.5,136.8,116.21,13.82,15.08,434.62,352.56,11.4,8.17
1,4,47,20,119,0.227,44,5,5,55,5,2,20,2,64.0,1,Santa Clara,314.86,248.94,133.57,106.72,844.86,696.0,0.19,0.12,319.77,278.8,37.83,30.92,59.0,48.36,370.08,320.65,36.17,32.77,11.56,14.56,136.8,109.82,13.82,16.22,434.62,330.47,11.4,7.5
1,3,41,18,99,0.232,40,13,9,47,3,0,15,0,61.5,0,San Francisco,314.86,216.82,133.57,97.35,844.86,632.76,0.19,0.1,319.77,262.85,37.83,33.83,59.0,47.0,370.08,271.69,36.17,38.0,11.56,17.4,136.8,83.3,13.82,13.2,434.62,312.17,11.4,5.0
1,4,56,27,165,0.176,54,3,7,75,1,0,14,0,66.0,1,Pepperdine,314.86,294.81,133.57,116.69,844.86,845.69,0.19,0.2,319.77,317.93,37.83,39.58,59.0,56.67,370.08,393.2,36.17,37.17,11.56,16.0,136.8,122.0,13.82,16.27,434.62,405.6,11.4,8.1
0,3,38,21,107,0.159,37,1,9,41,3,0,12,2,45.0,4,BYU,314.86,245.11,133.57,94.53,844.86,634.53,0.19,0.16,319.77,312.57,37.83,33.17,59.0,39.75,370.08,279.0,36.17,32.0,11.56,12.5,136.8,116.21,13.82,15.08,434.62,352.56,11.4,8.17
0,3,28,17,104,0.106,28,3,6,31,2,2,6,0,36.0,0,San Diego,314.86,238.78,133.57,94.33,844.86,605.61,0.19,0.15,319.77,312.69,37.83,33.27,59.0,39.08,370.08,284.73,36.17,25.46,11.56,22.75,136.8,101.7,13.82,10.7,434.62,334.66,11.4,6.8
1,3,42,18,111,0.216,41,10,4,58,1,0,6,1,55.0,0,Gonzaga,314.86,252.47,133.57,110.71,844.86,700.71,0.19,0.19,319.77,271.53,37.83,28.71,59.0,43.38,370.08,309.38,36.17,32.14,11.56,13.1,136.8,87.23,13.82,13.3,434.62,337.0,11.4,16.43
1,3,44,11,100,0.330,39,4,9,48,3,2,4,1,52.0,1,Portland,314.86,256.18,133.57,100.82,844.86,726.53,0.19,0.05,319.77,291.5,37.83,43.82,59.0,68.73,370.08,354.53,36.17,33.54,11.56,13.44,136.8,87.92,13.82,11.64,434.62,365.7,11.4,13.8
1,3,45,13,98,0.327,38,2,7,40,2,0,11,2,52.5,1,San Francisco,314.86,216.82,133.57,97.35,844.86,632.76,0.19,0.1,319.77,262.85,37.83,33.83,59.0,47.0,370.08,271.69,36.17,38.0,11.56,17.4,136.8,83.3,13.82,13.2,434.62,312.17,11.4,5.0
1,3,43,11,117,0.274,41,8,6,58,2,0,9,1,55.5,0,Boise St.,314.86,245.5,133.57,98.33,844.86,667.5,0.19,0.2,319.77,297.86,37.83,30.83,59.0,47.62,370.08,302.88,36.17,32.6,11.56,13.09,136.8,91.42,13.82,19.67,434.62,365.43,11.4,10.83
0,5,49,23,150,0.173,47,6,8,68,7,1,19,1,65.5,1,UC Irvine,314.86,221.7,133.57,87.6,844.86,587.95,0.19,0.06,319.77,317.15,37.83,50.5,59.0,50.67,370.08,274.11,36.17,42.73,11.56,15.0,136.8,69.67,13.82,16.2,434.62,369.13,11.4,16.0
