Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,3,0,44,7,92,0.402,39,9,9,45,4,0,8,2,0,0,New Hampshire,221.6,219.53,94.85,90.88,647.75,625.41,0.13,0.19,272.33,212.25,39.67,39.67,53.92,45.69,345.06,293.07,34.83,38.33,21.11,12.33,97.75,86.77,17.36,8.64,359.63,280.06,9.2,8.44
1,4,0,57,31,162,0.160,54,7,6,65,3,3,20,1,0,0,Rhode Island,221.6,195.67,94.85,82.56,647.75,592.44,0.13,0.09,272.33,272.08,39.67,36.18,53.92,47.85,345.06,313.27,34.83,33.92,21.11,14.22,97.75,68.58,17.36,10.73,359.63,274.7,9.2,10.62
1,3,0,34,18,80,0.200,32,12,1,39,0,0,10,2,0,0,Iona,221.6,231.8,94.85,113.87,647.75,738.07,0.13,0.05,272.33,230.71,39.67,34.62,53.92,47.08,345.06,344.21,34.83,37.08,21.11,12.56,97.75,81.27,17.36,14.5,359.63,301.36,9.2,14.6
0,4,0,44,23,162,0.130,40,3,11,80,2,0,14,2,54.0,1,Hawaii,221.6,246.89,94.85,97.67,647.75,671.44,0.13,0.25,272.33,271.73,39.67,34.08,53.92,49.79,345.06,311.81,34.83,26.77,21.11,16.09,97.75,96.62,17.36,12.57,359.63,345.53,9.2,6.0
0,3,0,39,29,127,0.079,36,1,11,44,1,2,4,2,44.0,0,Denver,221.6,217.25,94.85,96.05,647.75,581.45,0.13,0.19,272.33,269.0,39.67,47.36,53.92,59.08,345.06,271.18,34.83,36.08,21.11,14.36,97.75,100.5,17.36,17.31,359.63,340.31,9.2,9.11
0,5,0,58,33,193,0.130,52,8,14,108/,2,2,18,2,77.0,0,Sacramento St.,221.6,264.67,94.85,116.67,647.75,777.22,0.13,0.11,272.33,293.0,39.67,45.92,53.92,55.57,345.06,381.12,34.83,40.64,21.11,15.67,97.75,102.92,17.36,15.75,359.63,382.72,9.2,11.62
1,3,0,40,12,106,0.264,32,9,7,46,6,3,10,3,57.0,1,Binghamton,221.6,137.71,94.85,68.76,647.75,408.88,0.13,0.03,272.33,162.77,39.67,28.92,53.92,46.92,345.06,179.33,34.83,33.0,21.11,7.78,97.75,53.83,17.36,7.0,359.63,201.93,9.2,9.67
1,4,0,55,22,178,0.185,50,5,7,75,4,3,12,4,69.0,0,Kent St.,221.6,249.5,94.85,95.5,647.75,703.28,0.13,0.21,272.33,302.71,39.67,35.42,53.92,39.07,345.06,339.71,34.83,36.17,21.11,17.6,97.75,84.18,17.36,11.3,359.63,326.74,9.2,14.86
1,3,0,44,15,105,0.276,40,2,6,44,2,3,16,3,57.0,0,Bryant,221.6,219.58,94.85,104.26,647.75,627.58,0.13,0.13,272.33,224.59,39.67,37.17,53.92,43.07,345.06,284.71,34.83,42.44,21.11,10.18,97.75,81.92,17.36,11.0,359.63,276.44,9.2,14.62
1,3,0,40,11,112,0.259,35,6,6,58,0,2,20,0,58.0,0,Sacred Heart,221.6,255.67,94.85,110.33,647.75,711.17,0.13,0.0,272.33,297.93,39.67,37.17,53.92,44.69,345.06,319.53,34.83,34.08,21.11,16.89,97.75,96.38,17.36,16.17,359.63,364.12,9.2,9.78
