BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
1,191.96,240.94,86.87,102.06,554.35,658.29,0.16,0.29,205.75,268.14,36.44,35.73,45.2,46.58,263.14,310.07,32.88,34.36,14.0,10.27,85.0,89.45,10.93,16.08,260.0,333.7,17.09,11.38,1,3,0,35,10,85,0.294,31,3,11,37,4,2,20,1,0
2,191.96,224.72,86.87,101.11,554.35,604.33,0.16,0.21,205.75,238.38,36.44,27.93,45.2,51.88,263.14,267.19,32.88,31.08,14.0,12.2,85.0,101.67,10.93,13.25,260.0,317.81,17.09,7.71,0,3,0,27,15,75,0.160,25,2,11,26,12,1,10,0,0
4,191.96,214.05,86.87,74.05,554.35,572.95,0.16,0.17,205.75,277.29,36.44,39.83,45.2,60.93,263.14,287.06,32.88,37.92,14.0,14.91,85.0,86.45,10.93,16.0,260.0,284.13,17.09,10.12,0,5,0,53,26,162,0.167,47,5,12,71,7,3,22,5,72.0
0,191.96,234.28,86.87,92.56,554.35,611.11,0.16,0.09,205.75,281.57,36.44,31.85,45.2,54.23,263.14,269.19,32.88,44.0,14.0,17.38,85.0,151.4,10.93,16.89,260.0,307.97,17.09,11.83,0,3,0,33,25,126,0.063,33,6,9,47,6,0,8,3,0
5,191.96,216.88,86.87,91.06,554.35,589.56,0.16,0.24,205.75,261.42,36.44,30.73,45.2,55.55,263.14,291.23,32.88,42.12,14.0,14.7,85.0,92.08,10.93,11.0,260.0,281.93,17.09,11.43,0,3,0,30,19,110,0.100,30,8,13,42,2,1,4,0,41.0
2,191.96,267.35,86.87,108.71,554.35,698.71,0.16,0.2,205.75,325.62,36.44,58.6,45.2,70.75,263.14,329.73,32.88,53.22,14.0,25.57,85.0,79.0,10.93,11.11,260.0,363.88,17.09,10.25,0,3,0,31,22,109,0.083,27,2,12,37,3,0,7,0,36.5
1,191.96,288.6,86.87,118.8,554.35,820.07,0.16,0.12,205.75,329.0,36.44,41.4,45.2,48.27,263.14,405.31,32.88,45.64,14.0,24.5,85.0,90.5,10.93,17.09,260.0,389.88,17.09,12.43,1,3,0,46,18,115,0.243,44,7,10,57,1,1,6,1,57.0
1,191.96,289.12,86.87,114.81,554.35,766.44,0.16,0.18,205.75,330.46,36.44,37.6,45.2,72.8,263.14,345.67,32.88,41.89,14.0,14.5,85.0,116.45,10.93,24.75,260.0,372.47,17.09,11.2,0,3,0,22,19,91,0.033,21,6,11,30,2,0,2,0,29.0
1,191.96,217.25,86.87,96.05,554.35,581.45,0.16,0.19,205.75,269.0,36.44,47.36,45.2,59.08,263.14,271.18,32.88,36.08,14.0,14.36,85.0,100.5,10.93,17.31,260.0,340.31,17.09,9.11,1,3,0,42,10,106,0.302,38,3,6,55,2,1,14,2,53.0
1,191.96,258.74,86.87,109.47,554.35,690.58,0.16,0.14,205.75,271.12,36.44,44.15,45.2,58.73,263.14,316.94,32.88,37.14,14.0,12.36,85.0,96.5,10.93,15.82,260.0,362.41,17.09,8.5,1,5,0,63,21,149,0.282,57,6,10,58,10,3,20,2,82.0
0,191.96,245.35,86.87,116.47,554.35,716.94,0.16,0.15,205.75,241.56,36.44,35.0,45.2,48.57,263.14,318.12,32.88,40.92,14.0,19.5,85.0,74.85,10.93,13.33,260.0,329.03,17.09,16.83,1,3,0,42,20,101,0.218,37,7,7,38,3,2,6,3,54.0
0,191.96,246.59,86.87,110.71,554.35,690.94,0.16,0.22,205.75,224.82,36.44,52.64,45.2,56.57,263.14,276.71,32.88,44.38,14.0,21.0,85.0,54.0,10.93,17.29,260.0,322.09,17.09,6.46,1,3,0,44,11,105,0.314,40,10,4,49,3,2,10,2,61.0
2,191.96,254.41,86.87,105.06,554.35,693.59,0.16,0.16,205.75,286.43,36.44,41.73,45.2,58.46,263.14,309.44,32.88,44.36,14.0,13.0,85.0,87.5,10.93,13.58,260.0,362.43,17.09,14.38,1,4,0,56,18,131,0.290,53,6,9,48,3,1,14,1,70.0
0,191.96,182.62,86.87,80.71,554.35,519.48,0.16,0.13,205.75,223.94,36.44,33.58,45.2,38.53,263.14,236.95,32.88,33.62,14.0,8.69,85.0,60.6,10.93,10.43,260.0,266.97,17.09,8.42,1,3,0,44,13,101,0.307,41,6,7,48,3,1,10,2,56.0
0,191.96,208.38,86.87,77.9,554.35,535.38,0.16,0.18,205.75,311.38,36.44,37.0,45.2,56.5,263.14,248.0,32.88,43.55,14.0,15.17,85.0,97.67,10.93,16.36,260.0,328.71,17.09,11.11,0,4,0,45,24,130,0.162,44,4,9,52,5,3,20,2,62.0
10/,191.96,151.5,86.87,73.86,554.35,451.36,0.16,0.13,205.75,181.29,36.44,27.07,45.2,28.71,263.14,216.47,32.88,25.06,14.0,8.67,85.0,72.0,10.93,9.42,260.0,219.39,17.09,11.91,1,5,0,73/,28,206,0.218,70/,6,17/,101,4,0,10,0,84.0
8,191.96,194.65,86.87,94.53,554.35,566.65,0.16,0.12,205.75,201.6,36.44,32.77,45.2,33.6,263.14,246.94,32.88,41.08,14.0,10.2,85.0,75.0,10.93,10.44,260.0,267.94,17.09,13.67,1,4,0,51,29,148,0.149,48,10,11,67,3,2,2,0,64.0
3,191.96,249.31,86.87,111.75,554.35,692.56,0.16,0.16,205.75,278.15,36.44,47.36,45.2,37.5,263.14,314.0,32.88,38.46,14.0,15.33,85.0,81.58,10.93,9.6,260.0,342.47,17.09,9.88,1,3,0,40,13,108,0.250,37,9,8,58,4,1,10,0,55.0
3,191.96,236.5,86.87,111.88,554.35,694.0,0.16,0.07,205.75,250.86,36.44,42.73,45.2,44.58,263.14,341.29,32.88,42.9,14.0,15.67,85.0,75.25,10.93,11.0,260.0,346.14,17.09,13.22,1,4,0,43,21,128,0.172,42,7,7,63,7,2,16,1,60.0
2,191.96,198.63,86.87,92.05,554.35,540.21,0.16,0.18,205.75,251.29,36.44,34.92,45.2,34.73,263.14,245.69,32.88,41.09,14.0,18.22,85.0,74.07,10.93,12.8,260.0,290.62,17.09,9.78,1,4,0,52,29,140,0.164,49,5,16,70,4,2,12,2,65.0
3,191.96,199.81,86.87,82.19,554.35,589.43,0.16,0.19,205.75,275.43,36.44,38.92,45.2,34.31,263.14,312.78,32.88,31.14,14.0,13.0,85.0,61.0,10.93,10.42,260.0,295.53,17.09,11.33,0,3,0,37,23,124,0.113,37,4,5,61,9,0,4,1,43.0
0,191.96,143.53,86.87,75.47,554.35,447.58,0.16,0.16,205.75,138.89,36.44,26.71,45.2,25.8,263.14,193.72,32.88,27.19,14.0,20.29,85.0,54.71,10.93,11.8,260.0,201.42,17.09,9.1,1,3,0,44,11,100,0.330,43,11,8,53,2,2,16,0,65.0
3,191.96,181.83,86.87,77.94,554.35,536.11,0.16,0.12,205.75,214.36,36.44,24.71,45.2,29.4,263.14,256.12,32.88,28.92,14.0,15.89,85.0,53.15,10.93,5.38,260.0,237.15,17.09,11.67,1,3,0,47,19,122,0.230,45,5,8,54,3,2,12,2,60.0
2,191.96,223.94,86.87,100.19,554.35,647.5,0.16,0.11,205.75,234.0,36.44,46.3,45.2,41.45,263.14,305.57,32.88,41.92,14.0,17.0,85.0,81.46,10.93,12.67,260.0,316.29,17.09,7.0,1,4,0,60,33,168,0.161,59,11,13,79,4,1,8,1,76.0
0,191.96,151.5,86.87,73.86,554.35,451.36,0.16,0.13,205.75,181.29,36.44,27.07,45.2,28.71,263.14,216.47,32.88,25.06,14.0,8.67,85.0,72.0,10.93,9.42,260.0,219.39,17.09,11.91,1,4,0,60,29,158,0.196,57,5,16,71,5,1,10,2,71.0
1,191.96,222.44,86.87,87.22,554.35,610.83,0.16,0.19,205.75,250.67,36.44,31.33,45.2,41.77,263.14,282.12,32.88,27.79,14.0,14.75,85.0,106.69,10.93,15.55,260.0,305.38,17.09,15.33,0,5,0,67,28,207,0.188,66,5,11,93,1,3,16,1,83.0
0,191.96,249.31,86.87,111.75,554.35,692.56,0.16,0.16,205.75,278.15,36.44,47.36,45.2,37.5,263.14,314.0,32.88,38.46,14.0,15.33,85.0,81.58,10.93,9.6,260.0,342.47,17.09,9.88,1,3,0,39,12,94,0.287,38,7,8,41,4,2,16,1,56.0
0,191.96,194.65,86.87,94.53,554.35,566.65,0.16,0.12,205.75,201.6,36.44,32.77,45.2,33.6,263.14,246.94,32.88,41.08,14.0,10.2,85.0,75.0,10.93,10.44,260.0,267.94,17.09,13.67,1,3,0,42,16,104,0.250,41,7,10,51,4,1,14,4,57.0
3,191.96,198.63,86.87,92.05,554.35,540.21,0.16,0.18,205.75,251.29,36.44,34.92,45.2,34.73,263.14,245.69,32.88,41.09,14.0,18.22,85.0,74.07,10.93,12.8,260.0,290.62,17.09,9.78,1,4,0,56,17,138,0.283,51,10,6,67,3,1,14,3,74.0
2,191.96,236.5,86.87,111.88,554.35,694.0,0.16,0.07,205.75,250.86,36.44,42.73,45.2,44.58,263.14,341.29,32.88,42.9,14.0,15.67,85.0,75.25,10.93,11.0,260.0,346.14,17.09,13.22,0,3,0,23,15,89,0.090,22,6,7,40,8,0,16,2,37.0
5,191.96,249.31,86.87,111.75,554.35,692.56,0.16,0.16,205.75,278.15,36.44,47.36,45.2,37.5,263.14,314.0,32.88,38.46,14.0,15.33,85.0,81.58,10.93,9.6,260.0,342.47,17.09,9.88,0,5,0,66,21,153,0.294,61,7,13,64,6,1,18,0,83.0
0,191.96,261.5,86.87,112.11,554.35,720.89,0.16,0.09,205.75,314.71,36.44,41.27,45.2,48.85,263.14,328.53,32.88,37.7,14.0,18.25,85.0,97.09,10.93,14.55,260.0,343.56,17.09,19.17,1,4,0,49,18,141,0.220,47,8,15,54,9,4,8,2,65.0
3,191.96,230.9,86.87,96.8,554.35,632.3,0.16,0.17,205.75,285.0,36.44,37.67,45.2,57.4,263.14,294.72,32.88,38.75,14.0,13.44,85.0,109.86,10.93,11.67,260.0,372.44,17.09,11.27,0,4,0,53,24,153,0.190,51,7,12,63,4,0,6,0,63.0
