BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
3,208.38,274.68,77.9,92.21,535.38,666.84,0.18,0.17,311.38,350.43,37.0,42.58,56.5,55.15,248.0,322.38,43.55,30.38,15.17,12.36,97.67,91.45,16.36,19.12,328.71,424.6,11.11,16.0,0,4,0,52,19,139,0.237,48,1,7,65,6,1,10,1,59.0
3,208.38,205.85,77.9,84.45,535.38,608.25,0.18,0.14,311.38,242.88,37.0,31.17,56.5,34.93,248.0,312.78,43.55,27.5,15.17,16.1,97.67,90.67,16.36,9.17,328.71,288.64,11.11,7.0,1,5,0,67,24,163,0.264,64,5,11,73,8,0,12,3,78.0
0,208.38,191.06,77.9,66.06,535.38,452.06,0.18,0.13,311.38,233.38,37.0,28.36,56.5,34.0,248.0,213.6,43.55,24.29,15.17,6.6,97.67,80.33,16.36,9.09,328.71,273.87,11.11,9.11,0,3,0,32,18,85,0.165,31,0,7,26,6,2,12,3,40.0
2,208.38,261.79,77.9,91.37,535.38,706.79,0.18,0.2,311.38,312.6,37.0,28.85,56.5,49.38,248.0,344.53,43.55,40.12,15.17,16.67,97.67,153.2,16.36,18.8,328.71,368.53,11.11,12.22,0,3,0,50,16,119,0.286,48,1,11,47,4,3,10,0,59.0
3,208.38,206.82,77.9,92.65,535.38,567.12,0.18,0.14,311.38,232.0,37.0,22.21,56.5,40.0,248.0,235.44,43.55,27.62,15.17,16.6,97.67,100.36,16.36,10.73,328.71,278.38,11.11,7.83,1,4,0,59,16,156,0.276,59,3,10,73,3,6,24,3,80.0
0,208.38,221.84,77.9,84.05,535.38,695.63,0.18,0.12,311.38,303.46,37.0,29.46,56.5,41.86,248.0,354.0,43.55,35.09,15.17,15.27,97.67,100.45,16.36,18.17,328.71,325.81,11.11,13.5,1,3,0,41,11,90,0.333,34,6,8,32,4,2,6,1,52.0
3,208.38,214.16,77.9,91.37,535.38,570.26,0.18,0.15,311.38,222.29,37.0,40.5,56.5,44.29,248.0,243.11,43.55,26.6,15.17,13.82,97.67,95.55,16.36,14.88,328.71,343.43,11.11,12.33,1,5,0,66,17,151,0.325,56,10,13,51,14,1,10,3,82.0
0,208.38,281.24,77.9,96.65,535.38,715.0,0.18,0.17,311.38,377.42,37.0,43.45,56.5,59.33,248.0,316.81,43.55,29.85,15.17,12.29,97.67,146.9,16.36,13.8,328.71,467.65,11.11,8.67,0,3,0,29,15,84,0.167,27,6,8,26,11,1,12,1,42.0
4,208.38,222.25,77.9,93.75,535.38,600.55,0.18,0.14,311.38,258.69,37.0,39.93,56.5,50.53,248.0,262.5,43.55,42.92,15.17,11.82,97.67,122.92,16.36,11.2,328.71,313.08,11.11,13.6,1,5,0,65,24,147,0.279,61,4,17,71,9,0,14,0,76.0
0,208.38,267.35,77.9,108.71,535.38,698.71,0.18,0.2,311.38,325.62,37.0,58.6,56.5,70.75,248.0,329.73,43.55,53.22,15.17,25.57,97.67,79.0,16.36,11.11,328.71,363.88,11.11,10.25,1,3,0,42,8,95,0.358,37,7,11,37,4,2,12,2,57.0
2,208.38,191.96,77.9,86.87,535.38,554.35,0.18,0.16,311.38,205.75,37.0,36.44,56.5,45.2,248.0,263.14,43.55,32.88,15.17,14.0,97.67,85.0,16.36,10.93,328.71,260.0,11.11,17.09,1,4,0,54,25,145,0.200,46,5,7,50,4,3,6,1,65.0
2,208.38,259.35,77.9,105.29,535.38,668.41,0.18,0.24,311.38,317.85,37.0,36.54,56.5,53.43,248.0,308.67,43.55,38.08,15.17,13.25,97.67,96.17,16.36,12.7,328.71,347.88,11.11,14.17,0,5,0,58,22,158,0.228,56,6,12,61,5,5,22,1,80.0
0,208.38,206.11,77.9,100.72,535.38,611.06,0.18,0.17,311.38,242.71,37.0,28.17,56.5,42.36,248.0,287.94,43.55,31.82,15.17,16.73,97.67,72.42,16.36,12.4,328.71,261.35,11.11,17.18,1,3,0,32,9,78,0.295,28,6,8,39,4,5,10,0,48.0
2,208.38,254.22,77.9,96.72,535.38,667.78,0.18,0.2,311.38,352.17,37.0,33.67,56.5,51.08,248.0,330.6,43.55,29.83,15.17,16.27,97.67,116.18,16.36,13.73,328.71,386.53,11.11,9.43,0,3,0,31,20,111,0.099,29,0,5,43,3,1,6,1,35.0
2,208.38,246.65,77.9,111.18,535.38,705.94,0.18,0.24,311.38,274.43,37.0,31.54,56.5,43.77,248.0,361.86,43.55,40.91,15.17,22.8,97.67,84.45,16.36,10.8,328.71,338.43,11.11,8.57,1,3,0,46,9,104,0.356,42,5,12,44,2,2,12,1,59.0
0,208.38,247.79,77.9,103.47,535.38,629.0,0.18,0.17,311.38,307.71,37.0,37.42,56.5,54.86,248.0,274.12,43.55,28.69,15.17,14.7,97.67,103.92,16.36,14.5,328.71,325.0,11.11,9.0,0,3,0,41,20,110,0.191,39,3,7,37,8,5,4,1,51.0
0,208.38,230.44,77.9,103.28,535.38,623.5,0.18,0.17,311.38,277.21,37.0,36.54,56.5,47.93,248.0,257.35,43.55,35.5,15.17,11.8,97.67,92.08,16.36,8.25,328.71,333.69,11.11,9.29,1,5,0,53,24,169,0.172,52,9,11,79,3,0,36/,7,80.0
1,208.38,236.68,77.9,85.26,535.38,602.95,0.18,0.19,311.38,299.14,37.0,41.45,56.5,52.07,248.0,301.69,43.55,44.78,15.17,18.7,97.67,96.58,16.36,12.83,328.71,364.9,11.11,12.29,0,3,0,35,16,92,0.207,31,3,9,31,7,0,10,2,43.0
2,208.38,225.58,77.9,85.05,535.38,590.58,0.18,0.22,311.38,258.8,37.0,27.0,56.5,39.5,248.0,270.0,43.55,28.38,15.17,13.18,97.67,96.64,16.36,11.83,328.71,306.0,11.11,10.75,1,3,0,43,11,106,0.302,37,4,6,49,4,3,14,2,57.0
0,208.38,176.23,77.9,73.77,535.38,478.59,0.18,0.2,311.38,199.61,37.0,20.05,56.5,33.21,248.0,202.14,43.55,24.94,15.17,18.27,97.67,71.79,16.36,8.43,328.71,230.78,11.11,8.5,1,3,0,46,9,84,0.440,40,7,2,33,3,1,12,1,60.0
1,208.38,211.44,77.9,89.28,535.38,577.28,0.18,0.13,311.38,232.2,37.0,26.08,56.5,46.43,248.0,254.0,43.55,28.08,15.17,18.33,97.67,78.38,16.36,11.36,328.71,271.06,11.11,7.0,1,3,0,44,6,93,0.409,40,4,6,34,3,1,10,2,54.0
0,208.38,246.65,77.9,111.18,535.38,705.94,0.18,0.24,311.38,274.43,37.0,31.54,56.5,43.77,248.0,361.86,43.55,40.91,15.17,22.8,97.67,84.45,16.36,10.8,328.71,338.43,11.11,8.57,1,3,0,46,11,116,0.302,44,7,8,51,4,0,12,8/,59.0
2,208.38,275.31,77.9,114.62,535.38,785.12,0.18,0.15,311.38,340.83,37.0,33.0,56.5,56.55,248.0,455.08,43.55,33.91,15.17,21.75,97.67,108.0,16.36,9.78,328.71,425.85,11.11,25.67,1,3,0,49,12,123,0.301,47,3,9,52,4,3,12,4,61.0
1,208.38,254.22,77.9,96.72,535.38,667.78,0.18,0.2,311.38,352.17,37.0,33.67,56.5,51.08,248.0,330.6,43.55,29.83,15.17,16.27,97.67,116.18,16.36,13.73,328.71,386.53,11.11,9.43,0,3,0,31,14,84,0.202,29,1,2,33,7,2,4,2,36.0
0,208.38,283.56,77.9,100.25,535.38,671.12,0.18,0.14,311.38,274.87,37.0,46.55,56.5,62.75,248.0,271.47,43.55,38.08,15.17,20.8,97.67,82.83,16.36,8.2,328.71,383.6,11.11,7.12,0,3,0,38,17,105,0.200,33,4,3,36,6,2,20,0,54.0
0,208.38,259.35,77.9,105.29,535.38,668.41,0.18,0.24,311.38,317.85,37.0,36.54,56.5,53.43,248.0,308.67,43.55,38.08,15.17,13.25,97.67,96.17,16.36,12.7,328.71,347.88,11.11,14.17,1,5,0,57,26,163,0.190,50,2,5,67,5,5,26,1,77.0
