BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
5,147.13,215.17,78.43,84.33,481.52,558.22,0.09,0.16,158.53,257.86,34.42,32.38,27.0,49.54,237.42,258.75,29.41,33.0,18.0,14.73,55.87,66.71,10.67,11.83,206.5,307.66,10.55,12.62,0,3,0,17,26,73,-0.123,16,0,3,19,6,1,2,4,19.0
2,147.13,194.3,78.43,71.65,481.52,574.9,0.09,0.09,158.53,259.36,34.42,33.25,27.0,37.14,237.42,310.76,29.41,34.46,18.0,10.82,55.87,61.23,10.67,20.18,206.5,320.13,10.55,7.85,0,3,0,29,17,91,0.132,29,3,5,36,9,0,4,1,34.0
2,147.13,291.25,78.43,113.06,481.52,821.56,0.09,0.21,158.53,288.93,34.42,48.2,27.0,73.08,237.42,388.0,29.41,40.91,18.0,15.44,55.87,77.17,10.67,16.0,206.5,410.29,10.55,12.6,0,3,0,30,11,95,0.200,27,4,2,46,8,0,8,1,38.0
1,147.13,225.65,78.43,103.76,481.52,662.65,0.09,0.1,158.53,277.23,34.42,46.18,27.0,64.73,237.42,300.25,29.41,40.0,18.0,16.25,55.87,105.6,10.67,8.64,206.5,312.56,10.55,12.0,0,3,0,25,21,84,0.048,24,1,1,32,7,0,8,0,30.0
0,147.13,192.83,78.43,88.44,481.52,545.72,0.09,0.09,158.53,217.8,34.42,35.83,27.0,43.33,237.42,272.8,29.41,39.18,18.0,12.12,55.87,58.83,10.67,5.5,206.5,284.13,10.55,11.0,0,3,0,24,20,91,0.044,23,0,4,34,3,0,10,1,29.0
4,147.13,176.22,78.43,75.65,481.52,466.87,0.09,0.3,158.53,205.94,34.42,35.0,27.0,45.5,237.42,217.05,29.41,34.62,18.0,18.22,55.87,127.5,10.67,12.7,206.5,280.06,10.55,13.75,0,3,0,19,20,83,-0.012,17,1,0,39,3,0,4,1,22.0
3,147.13,199.42,78.43,89.89,481.52,583.26,0.09,0.1,158.53,196.89,34.42,32.93,27.0,51.53,237.42,266.22,29.41,29.21,18.0,18.45,55.87,76.42,10.67,13.0,206.5,265.44,10.55,12.27,0,3,0,16,16,87,0.000,15,1,5,37,11,0,13,3,23.5
4,147.13,204.14,78.43,101.59,481.52,600.68,0.09,0.14,158.53,248.81,34.42,32.4,27.0,43.4,237.42,311.47,29.41,40.15,18.0,31.27,55.87,52.6,10.67,10.27,206.5,282.45,10.55,10.3,0,4,0,37,24,117,0.111,36,2,4,45,5,0,26,1,52.0
0,147.13,180.41,78.43,109.94,481.52,583.06,0.09,-0.04,158.53,180.53,34.42,38.77,27.0,46.23,237.42,257.81,29.41,39.53,18.0,12.1,55.87,52.42,10.67,13.5,206.5,256.37,10.55,23.0,1,3,0,33,15,81,0.222,28,8,4,39,3,3,16,4,52.0
0,147.13,217.95,78.43,86.84,481.52,600.37,0.09,0.21,158.53,282.69,34.42,36.77,27.0,35.77,237.42,295.25,29.41,37.0,18.0,20.55,55.87,61.67,10.67,15.0,206.5,274.81,10.55,11.14,0,3,0,19,20,89,-0.011,19,3,4,24,8,1,18,0,32.0
5,147.13,142.81,78.43,79.52,481.52,446.9,0.09,0.08,158.53,153.65,34.42,29.71,27.0,40.62,237.42,204.63,29.41,32.47,18.0,16.75,55.87,45.62,10.67,8.5,206.5,196.68,10.55,14.4,1,5,0,50,32,164,0.110,43,9,5,87,4,2,14,1,68.0
5,147.13,241.0,78.43,108.33,481.52,653.24,0.09,0.11,158.53,250.0,34.42,50.17,27.0,43.19,237.42,292.05,29.41,37.38,18.0,27.27,55.87,64.15,10.67,10.25,206.5,340.5,10.55,16.0,0,3,0,19,18,92,0.011,18,4,3,33,3,1,12,0,30.0
0,147.13,186.22,78.43,75.78,481.52,553.33,0.09,0.06,158.53,218.81,34.42,30.94,27.0,32.11,237.42,248.79,29.41,31.31,18.0,14.67,55.87,48.29,10.67,7.07,206.5,274.76,10.55,9.88,0,3,0,29,5,80,0.300,29,2,8,34,17/,0,2,0,32.0
