Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,3,0,46,9,92,0.402,45,4,7,54,2,0,17,2,0,0,UC Irvine,258.72,180.43,109.67,79.43,709.0,500.57,0.18,0.14,254.35,182.53,27.07,26.31,47.07,35.22,312.24,216.89,25.06,28.11,16.0,13.38,87.64,77.42,10.92,9.85,332.94,236.87,7.64,11.57
1,3,0,46,9,97,0.381,42,7,6,51,2,1,8,1,0,0,Boston College,258.72,273.5,109.67,110.72,709.0,723.61,0.18,0.19,254.35,307.6,27.07,36.23,47.07,35.62,312.24,305.24,25.06,33.23,16.0,16.1,87.64,87.4,10.92,14.46,332.94,348.53,7.64,9.91
0,5,0,69,30,196,0.199,63,1,10,88,7,3,16,1,81.0,1,Oklahoma,258.72,222.63,109.67,99.05,709.0,646.84,0.18,0.19,254.35,244.88,27.07,32.5,47.07,48.93,312.24,335.12,25.06,30.5,16.0,12.5,87.64,106.5,10.92,8.45,332.94,318.18,7.64,7.17
0,3,0,38,24,110,0.127,36,3,5,44,3,1,6,2,45.0,2,Indiana,258.72,218.76,109.67,98.29,709.0,619.19,0.18,0.06,254.35,287.0,27.07,36.92,47.07,47.4,312.24,294.11,25.06,35.31,16.0,22.82,87.64,113.73,10.92,12.45,332.94,321.06,7.64,9.83
1,4,0,68,20,157,0.306,62,4,8,69,4,2,14,4,81.0,0,Yale,258.72,156.43,109.67,58.38,709.0,416.19,0.18,0.12,254.35,229.38,27.07,32.2,47.07,39.08,312.24,223.88,25.06,32.89,16.0,13.2,87.64,58.45,10.92,12.1,332.94,270.67,7.64,6.4
1,5,0,59,23,161,0.224,56,6,7,78,7,9/,12,0,80.0,1,New Mexico,258.72,245.53,109.67,109.12,709.0,697.18,0.18,0.15,254.35,276.86,27.07,34.92,47.07,54.15,312.24,298.94,25.06,38.08,16.0,13.36,87.64,102.0,10.92,12.77,332.94,313.22,7.64,13.33
1,4,0,50,16,133,0.256,46,7,7,67,5,3,32,0,76.0,0,Gonzaga,258.72,196.9,109.67,83.05,709.0,564.2,0.18,0.13,254.35,258.0,27.07,39.92,47.07,39.35,312.24,263.5,25.06,36.71,16.0,11.17,87.64,64.73,10.92,9.64,332.94,261.95,7.64,13.89
1,3,0,42,12,93,0.323,41,4,5,41,7,1,20,0,57.0,0,Seattle U,258.72,254.88,109.67,121.18,709.0,716.24,0.18,0.13,254.35,269.13,27.07,35.71,47.07,45.5,312.24,323.53,25.06,38.92,16.0,10.91,87.64,111.17,10.92,12.45,332.94,337.16,7.64,9.29
0,5,0,47,18,136,0.213,44,4,8,71,9,1,22,3,63.0,1,Northern Colo.,258.72,299.65,109.67,122.71,709.0,811.76,0.18,0.2,254.35,338.93,27.07,51.73,47.07,59.57,312.24,358.38,25.06,41.58,16.0,20.56,87.64,96.27,10.92,13.0,332.94,372.16,7.64,9.44
0,4,0,44,30,133,0.105,43,6,9,50,4,3,14,2,60.0,0,Colorado St.,258.72,254.38,109.67,105.69,709.0,653.88,0.18,0.2,254.35,293.08,27.07,39.67,47.07,58.36,312.24,279.8,25.06,45.11,16.0,22.33,87.64,119.55,10.92,14.0,332.94,385.89,7.64,6.38
