Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,3,0,24,11,114,0.114,23,6,8,47,4,2,14,0,0,1,Rhode Island,231.8,195.67,113.87,82.56,738.07,592.44,0.05,0.09,230.71,272.08,34.62,36.18,47.08,47.85,344.21,313.27,37.08,33.92,12.56,14.22,81.27,68.58,14.5,10.73,301.36,274.7,14.6,10.62
0,4,0,35,20,116,0.129,34,5,9,48,6,0,12,0,0,0,New Hampshire,231.8,219.53,113.87,90.88,738.07,625.41,0.05,0.19,230.71,212.25,34.62,39.67,47.08,45.69,344.21,293.07,37.08,38.33,12.56,12.33,81.27,86.77,14.5,8.64,301.36,280.06,14.6,8.44
0,3,0,20,20,87,0.000,19,0,6,22,12,1,6,1,0,0,Army West Point,231.8,221.6,113.87,94.85,738.07,647.75,0.05,0.13,230.71,272.33,34.62,39.67,47.08,53.92,344.21,345.06,37.08,34.83,12.56,21.11,81.27,97.75,14.5,17.36,301.36,359.63,14.6,9.2
0,3,0,30,15,102,0.147,29,6,1,39,4,0,4,0,38.0,2,UConn,231.8,221.53,113.87,99.59,738.07,642.0,0.05,0.18,230.71,237.2,34.62,26.23,47.08,37.14,344.21,294.62,37.08,30.92,12.56,15.67,81.27,65.15,14.5,14.0,301.36,281.56,14.6,10.08
0,3,0,31,23,112,0.071,28,1,5,43,4,3,2,0,36.0,0,Central Conn. St.,231.8,243.22,113.87,95.61,738.07,707.11,0.05,0.25,230.71,275.6,34.62,31.77,47.08,40.36,344.21,339.12,37.08,29.31,12.56,17.27,81.27,100.36,14.5,9.91,301.36,345.81,14.6,11.56
0,3,0,27,16,88,0.125,26,0,5,30,6,1,12,2,34.0,5,Boston College,231.8,273.5,113.87,110.72,738.07,723.61,0.05,0.19,230.71,307.6,34.62,36.23,47.08,35.62,344.21,305.24,37.08,33.23,12.56,16.1,81.27,87.4,14.5,14.46,301.36,348.53,14.6,9.91
0,3,0,37,13,125,0.192,35,6,6,43,4,2,6,1,48.0,2,Seton Hall,231.8,229.61,113.87,95.72,738.07,675.94,0.05,0.07,230.71,251.87,34.62,39.58,47.08,46.92,344.21,324.69,37.08,47.82,12.56,13.6,81.27,75.64,14.5,12.67,301.36,344.0,14.6,9.38
0,3,0,28,23,111,0.045,24,4,4,42,8,1,8,2,37.0,3,Georgetown,231.8,210.85,113.87,97.95,738.07,605.0,0.05,0.18,230.71,231.82,34.62,32.6,47.08,56.94,344.21,277.89,37.08,29.4,12.56,11.8,81.27,69.06,14.5,9.0,301.36,282.95,14.6,13.0
0,4,0,43,25,153,0.118,41,8,8,68,3,2,4,0,55.0,1,William & Mary,231.8,228.87,113.87,104.13,738.07,640.6,0.05,0.13,230.71,225.79,34.62,33.92,47.08,38.14,344.21,278.21,37.08,46.5,12.56,14.3,81.27,87.55,14.5,9.67,301.36,318.79,14.6,9.5
0,5,0,45,28,154,0.110,40,11,14,70,9,2,8,0,62.0,1,UNC Greensboro,231.8,245.35,113.87,116.47,738.07,716.94,0.05,0.15,230.71,241.56,34.62,35.0,47.08,48.57,344.21,318.12,37.08,40.92,12.56,19.5,81.27,74.85,14.5,13.33,301.36,329.03,14.6,16.83
0,3,0,34,16,120,0.150,32,2,9,57,4,2,4,3,40.0,1,Rider,231.8,263.75,113.87,121.5,738.07,771.06,0.05,0.07,230.71,304.92,34.62,51.6,47.08,60.45,344.21,385.64,37.08,37.93,12.56,10.6,81.27,103.33,14.5,13.7,301.36,364.13,14.6,20.4
1,3,0,47,13,112,0.304,45,6,7,54,4,0,18,4,62.0,1,Saint Peter's,231.8,243.8,113.87,112.07,738.07,805.87,0.05,0.04,230.71,261.69,34.62,38.83,47.08,53.45,344.21,427.54,37.08,36.31,12.56,15.75,81.27,76.0,14.5,15.89,301.36,338.88,14.6,15.43
0,4,0,50,27,151,0.152,40,5,3,70,8,2,4,2,59.0,4,Canisius,231.8,267.24,113.87,110.0,738.07,811.18,0.05,0.08,230.71,263.38,34.62,38.64,47.08,40.0,344.21,393.94,37.08,36.4,12.56,9.56,81.27,95.92,14.5,13.18,301.36,386.13,14.6,10.3
0,5,0,64,28,189,0.190,60,7,11,89,6,2,22,0,84.0,2,Niagara,231.8,194.3,113.87,71.65,738.07,574.9,0.05,0.09,230.71,259.36,34.62,33.25,47.08,37.14,344.21,310.76,37.08,34.46,12.56,10.82,81.27,61.23,14.5,20.18,301.36,320.13,14.6,7.85
0,4,0,39,25,166,0.084,38,2,9,75,5,2,4,0,45.0,0,Quinnipiac,231.8,246.06,113.87,114.35,738.07,742.53,0.05,0.12,230.71,244.31,34.62,31.69,47.08,36.07,344.21,337.69,37.08,40.9,12.56,17.8,81.27,104.91,14.5,13.33,301.36,334.38,14.6,11.6
0,3,0,25,23,107,0.019,24,7,8,35,5,0,10,3,37.0,2,Fairfield,231.8,243.29,113.87,106.82,738.07,688.35,0.05,0.24,230.71,259.67,34.62,48.73,47.08,41.07,344.21,347.53,37.08,41.25,12.56,11.18,81.27,82.62,14.5,21.73,301.36,318.75,14.6,8.89
