Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,4,0,59,22,134,0.276,52,9,7,57,5,0,16,0,76.0,1,Texas St.,285.72,207.57,107.17,88.43,755.0,564.52,0.2,0.09,294.94,213.05,41.31,38.08,68.69,46.56,341.88,247.7,39.43,29.0,14.55,13.1,141.27,89.46,19.2,11.25,441.13,292.95,12.71,10.0
0,4,0,47,24,120,0.192,45,6,14,46,10,0,12,2,59.0,0,Texas,285.72,242.62,107.17,78.12,755.0,594.62,0.2,0.2,294.94,261.0,41.31,43.33,68.69,61.46,341.88,268.71,39.43,33.0,14.55,11.25,141.27,104.0,19.2,12.36,441.13,352.43,12.71,6.11
0,4,0,40,19,150,0.140,36,4,7,69,6,2,23,5,57.5,4,Kentucky,285.72,254.22,107.17,96.72,755.0,667.78,0.2,0.2,294.94,352.17,41.31,33.67,68.69,51.08,341.88,330.6,39.43,29.83,14.55,16.27,141.27,116.18,19.2,13.73,441.13,386.53,12.71,9.43
1,4,0,44,18,145,0.179,40,8,10,61,4,1,41,3,73.5,0,UNI,285.72,327.81,107.17,133.5,755.0,935.06,0.2,0.18,294.94,375.85,41.31,42.18,68.69,56.69,341.88,481.57,39.43,36.08,14.55,19.8,141.27,99.91,19.2,15.22,441.13,430.37,12.71,8.0
0,4,0,57,17,142,0.282,53,9,9,57,4,0,16,6,74.0,1,Creighton,285.72,259.88,107.17,106.5,755.0,712.12,0.2,0.23,294.94,259.0,41.31,40.42,68.69,52.57,341.88,345.71,39.43,41.2,14.55,14.75,141.27,108.6,19.2,19.8,441.13,353.6,12.71,11.4
1,5,0,60,21,153,0.255,58,6,11,52,13/,2,29,3,82.5,0,Yale,285.72,156.43,107.17,58.38,755.0,416.19,0.2,0.12,294.94,229.38,41.31,32.2,68.69,39.08,341.88,223.88,39.43,32.89,14.55,13.2,141.27,58.45,19.2,12.1,441.13,270.67,12.71,6.4
1,3,0,46,12,119,0.286,43,3,8,44,4,0,16,4,57.0,1,Howard,285.72,199.18,107.17,90.82,755.0,532.73,0.2,0.15,294.94,263.94,41.31,36.93,68.69,56.59,341.88,245.53,39.43,31.4,14.55,16.1,141.27,78.54,19.2,13.93,441.13,306.14,12.71,13.62
1,3,0,47,8,103,0.379,43,10,6,42,2,1,8,2,62.0,0,Villanova,285.72,214.05,107.17,74.05,755.0,572.95,0.2,0.17,294.94,277.29,41.31,39.83,68.69,60.93,341.88,287.06,39.43,37.92,14.55,14.91,141.27,86.45,19.2,16.0,441.13,284.13,12.71,10.12
0,5,0,56,18,143,0.266,49,7,12,43,8,1,12,0,70.0,0,San Diego,285.72,259.06,107.17,96.18,755.0,653.41,0.2,0.21,294.94,272.0,41.31,38.73,68.69,48.93,341.88,299.53,39.43,40.5,14.55,15.55,141.27,99.45,19.2,12.45,441.13,362.5,12.71,6.12
1,3,0,44,10,83,0.410,43,12,9,29,3,2,8,0,62.0,0,Long Beach St.,285.72,206.19,107.17,82.81,755.0,539.24,0.2,0.11,294.94,221.83,41.31,25.2,68.69,44.38,341.88,252.17,39.43,25.38,14.55,12.91,141.27,73.71,19.2,10.64,441.13,268.25,12.71,9.64
0,5,0,67,21,166,0.277,63,4,19/,57,8,2,26,0,86.0,0,UCLA,285.72,261.81,107.17,95.56,755.0,677.56,0.2,0.33,294.94,280.07,41.31,29.75,68.69,54.31,341.88,298.8,39.43,28.5,14.55,18.56,141.27,96.0,19.2,16.4,441.13,337.6,12.71,6.75
1,4,0,51,21,130,0.231,44,4,12,53,4,1,18,4,65.0,0,Arizona,285.72,267.88,107.17,103.29,755.0,718.59,0.2,0.18,294.94,277.47,41.31,26.43,68.69,48.93,341.88,321.38,39.43,31.85,14.55,22.2,141.27,78.08,19.2,16.6,441.13,350.88,12.71,9.0
1,4,0,49,20,136,0.213,45,2,13,58,8,1,20,3,62.0,2,Washington,285.72,291.61,107.17,108.83,755.0,759.67,0.2,0.19,294.94,343.57,41.31,40.77,68.69,61.07,341.88,347.62,39.43,48.4,14.55,17.4,141.27,121.38,19.2,21.55,441.13,434.97,12.71,13.0
0,5,0,62,21,170,0.241,55,6,10,67,6,1,26,3,82.0,0,Washington St.,285.72,259.78,107.17,111.33,755.0,726.44,0.2,0.2,294.94,326.0,41.31,33.38,68.69,56.23,341.88,346.56,39.43,30.58,14.55,20.9,141.27,95.93,19.2,14.0,441.13,337.24,12.71,9.78
1,4,0,61,20,142,0.289,56,7,10,53,8,2,21,1,80.5,1,Colorado,285.72,222.94,107.17,92.94,755.0,586.67,0.2,0.2,294.94,240.93,41.31,34.0,68.69,57.55,341.88,257.31,39.43,33.83,14.55,14.91,141.27,104.18,19.2,14.5,441.13,300.56,12.71,7.14
0,5,0,64,26,169,0.225,60,7,7,65,8,1,14,2,79.0,0,Utah,285.72,306.78,107.17,120.72,755.0,783.22,0.2,0.26,294.94,394.46,41.31,35.85,68.69,51.31,341.88,371.73,39.43,39.33,14.55,18.0,141.27,143.08,19.2,14.75,441.13,431.88,12.71,7.71
1,4,0,54,15,146,0.267,52,3,11,72,8,2,14,1,66.0,1,Oregon St.,285.72,258.72,107.17,109.67,755.0,709.0,0.2,0.18,294.94,254.35,41.31,27.07,68.69,47.07,341.88,312.24,39.43,25.06,14.55,16.0,141.27,87.64,19.2,10.92,441.13,332.94,12.71,7.64
1,3,0,40,12,113,0.248,39,5,9,55,11,1,10,1,51.0,0,Oregon,285.72,293.73,107.17,121.8,755.0,797.67,0.2,0.13,294.94,292.36,41.31,37.42,68.69,57.83,341.88,354.36,39.43,33.0,14.55,14.82,141.27,96.08,19.2,16.0,441.13,386.39,12.71,11.62
1,4,0,52,12,124,0.323,43,3,17,49,3,1,29,2,70.5,1,California,285.72,224.55,107.17,80.9,755.0,571.9,0.2,0.18,294.94,295.57,41.31,28.71,68.69,39.73,341.88,252.11,39.43,24.0,14.55,14.7,141.27,91.92,19.2,14.91,441.13,321.32,12.71,16.57
0,5,0,57,28,195,0.149,54,7,7,68,3,2,16,2,74.0,0,Stanford,285.72,262.95,107.17,88.53,755.0,672.42,0.2,0.28,294.94,313.47,41.31,34.0,68.69,51.5,341.88,296.67,39.43,25.38,14.55,11.56,141.27,135.83,19.2,19.2,441.13,351.28,12.71,9.0
1,5,0,62,22,163,0.245,57,8,11,59,7,1,23,2,82.5,5/,Washington,285.72,291.61,107.17,108.83,755.0,759.67,0.2,0.19,294.94,343.57,41.31,40.77,68.69,61.07,341.88,347.62,39.43,48.4,14.55,17.4,141.27,121.38,19.2,21.55,441.13,434.97,12.71,13.0
0,4,0,55,24,151,0.205,50,3,6,70,3,0,20,1,68.0,2,Washington St.,285.72,259.78,107.17,111.33,755.0,726.44,0.2,0.2,294.94,326.0,41.31,33.38,68.69,56.23,341.88,346.56,39.43,30.58,14.55,20.9,141.27,95.93,19.2,14.0,441.13,337.24,12.71,9.78
0,5,0,69,20,165,0.297,67,2,14,51,4,4,19,2,84.5,1,Utah,285.72,306.78,107.17,120.72,755.0,783.22,0.2,0.26,294.94,394.46,41.31,35.85,68.69,51.31,341.88,371.73,39.43,39.33,14.55,18.0,141.27,143.08,19.2,14.75,441.13,431.88,12.71,7.71
1,4,0,62,15,142,0.331,58,6,10,64,3,2,16,5,78.0,3,Colorado,285.72,222.94,107.17,92.94,755.0,586.67,0.2,0.2,294.94,240.93,41.31,34.0,68.69,57.55,341.88,257.31,39.43,33.83,14.55,14.91,141.27,104.18,19.2,14.5,441.13,300.56,12.71,7.14
0,4,0,48,28,141,0.142,45,1,7,46,6,0,12,1,55.0,1,Stanford,285.72,262.95,107.17,88.53,755.0,672.42,0.2,0.28,294.94,313.47,41.31,34.0,68.69,51.5,341.88,296.67,39.43,25.38,14.55,11.56,141.27,135.83,19.2,19.2,441.13,351.28,12.71,9.0
1,4,0,51,10,120,0.342,47,10,9,37,7,1,18,2,71.0,1,California,285.72,224.55,107.17,80.9,755.0,571.9,0.2,0.18,294.94,295.57,41.31,28.71,68.69,39.73,341.88,252.11,39.43,24.0,14.55,14.7,141.27,91.92,19.2,14.91,441.13,321.32,12.71,16.57
1,5,0,59,21,153,0.248,52,4,5,61,5,1,21,4,74.5,0,Oregon St.,285.72,258.72,107.17,109.67,755.0,709.0,0.2,0.18,294.94,254.35,41.31,27.07,68.69,47.07,341.88,312.24,39.43,25.06,14.55,16.0,141.27,87.64,19.2,10.92,441.13,332.94,12.71,7.64
0,5,0,61,31,189,0.159,57,3,9,80,7,5,22,1,80.0,1,Oregon,285.72,293.73,107.17,121.8,755.0,797.67,0.2,0.13,294.94,292.36,41.31,37.42,68.69,57.83,341.88,354.36,39.43,33.0,14.55,14.82,141.27,96.08,19.2,16.0,441.13,386.39,12.71,11.62
1,5,0,61,23,166,0.229,57,9,12,76,7,8,26,3,91.0,0,Arizona St.,285.72,247.37,107.17,97.0,755.0,700.63,0.2,0.21,294.94,273.12,41.31,30.14,68.69,50.06,341.88,325.72,39.43,34.33,14.55,23.73,141.27,78.62,19.2,11.7,441.13,327.36,12.71,9.75
0,3,0,39,21,124,0.145,29,1,6,40,4,1,20,2,51.0,0,UCLA,285.72,261.81,107.17,95.56,755.0,677.56,0.2,0.33,294.94,280.07,41.31,29.75,68.69,54.31,341.88,298.8,39.43,28.5,14.55,18.56,141.27,96.0,19.2,16.4,441.13,337.6,12.71,6.75
1,3,0,54,8,119,0.387,48,2,8,56,2,0,14,1,63.0,1,SFA,285.72,232.58,107.17,82.74,755.0,682.32,0.2,0.17,294.94,312.54,41.31,35.0,68.69,46.75,341.88,432.79,39.43,32.4,14.55,16.64,141.27,98.42,19.2,12.82,441.13,323.41,12.71,14.0
0,3,0,40,14,96,0.271,34,3,7,30,8,0,8,0,47.0,2,Baylor,285.72,265.25,107.17,101.38,755.0,659.81,0.2,0.24,294.94,331.17,41.31,33.2,68.69,50.38,341.88,304.64,39.43,35.11,14.55,13.38,141.27,116.73,19.2,15.11,441.13,367.79,12.71,8.55
