Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,4,0,58,28,161,0.186,54,9,6,56,7,7/,10,4,79.0,0,CSUN,225.65,226.94,103.76,90.67,662.65,617.33,0.1,0.15,277.23,223.06,46.18,29.92,64.73,45.64,300.25,267.41,40.0,26.93,16.25,14.08,105.6,67.64,8.64,7.82,312.56,300.94,12.0,9.5
1,4,0,51,25,146,0.178,50,10,7,66,6,3,10,0,69.0,0,Weber St.,225.65,286.28,103.76,110.72,662.65,812.5,0.1,0.19,277.23,374.0,46.18,48.91,64.73,62.18,300.25,471.43,40.0,42.27,16.25,17.1,105.6,153.0,8.64,12.8,312.56,552.21,12.0,15.17
0,5,0,66,22,165,0.267,61,5,14,63,9,3,10,1,79.0,0,UNLV,225.65,286.53,103.76,114.18,662.65,753.65,0.1,0.18,277.23,325.43,46.18,63.0,64.73,98.18,300.25,352.93,40.0,41.38,16.25,19.44,105.6,105.09,8.64,19.75,312.56,446.71,12.0,7.67
1,3,0,43,19,103,0.233,41,14,13,45,3,0,10,0,62.0,2,Idaho,225.65,245.47,103.76,91.63,662.65,690.84,0.1,0.15,277.23,303.0,46.18,37.33,64.73,50.57,300.25,348.88,40.0,41.5,16.25,20.83,105.6,102.83,8.64,11.45,312.56,344.59,12.0,12.67
0,3,0,25,21,104,0.038,22,3,11,35,3,0,10,0,33.0,0,Washington St.,225.65,259.78,103.76,111.33,662.65,726.44,0.1,0.2,277.23,326.0,46.18,33.38,64.73,56.23,300.25,346.56,40.0,30.58,16.25,20.9,105.6,95.93,8.64,14.0,312.56,337.24,12.0,9.78
1,5,0,63,33,157,0.191,61,8,9,83,6,2,10,0,78.0,3,Utah St.,225.65,184.58,103.76,89.89,662.65,551.37,0.1,0.15,277.23,206.69,46.18,34.77,64.73,38.71,300.25,229.5,40.0,30.5,16.25,12.64,105.6,93.93,8.64,4.5,312.56,267.0,12.0,10.4
1,3,0,44,12,97,0.330,40,7,5,36,1,1,10,2,57.0,0,Grambling,225.65,147.13,103.76,78.43,662.65,481.52,0.1,0.09,277.23,158.53,46.18,34.42,64.73,27.0,300.25,237.42,40.0,29.41,16.25,18.0,105.6,55.87,8.64,10.67,312.56,206.5,12.0,10.55
1,3,0,41,18,112,0.205,35,12,6,43,1,0,8,0,57.0,0,New Mexico St.,225.65,176.22,103.76,75.65,662.65,466.87,0.1,0.3,277.23,205.94,46.18,35.0,64.73,45.5,300.25,217.05,40.0,34.62,16.25,18.22,105.6,127.5,8.64,12.7,312.56,280.06,12.0,13.75
1,4,0,51,17,135,0.252,43,9,12,63,4,2,16,1,70.0,4,Lamar University,225.65,192.83,103.76,88.44,662.65,545.72,0.1,0.09,277.23,217.8,46.18,35.83,64.73,43.33,300.25,272.8,40.0,39.18,16.25,12.12,105.6,58.83,8.64,5.5,312.56,284.13,12.0,11.0
1,4,0,62,28,156,0.218,60,11,8,86,4,1,6,1,77.0,0,Portland St.,225.65,262.53,103.76,110.6,662.65,815.73,0.1,0.12,277.23,262.79,46.18,35.85,64.73,50.46,300.25,407.71,40.0,47.64,16.25,10.91,105.6,93.5,8.64,11.67,312.56,363.14,12.0,10.56
0,4,0,56,28,172,0.163,51,7,9,69,2,2,4,1,67.0,0,Portland St.,225.65,262.53,103.76,110.6,662.65,815.73,0.1,0.12,277.23,262.79,46.18,35.85,64.73,50.46,300.25,407.71,40.0,47.64,16.25,10.91,105.6,93.5,8.64,11.67,312.56,363.14,12.0,10.56
0,3,0,22,20,99,0.020,21,1,6,38,7,0,14,0,30.0,0,San Diego,225.65,259.06,103.76,96.18,662.65,653.41,0.1,0.21,277.23,272.0,46.18,38.73,64.73,48.93,300.25,299.53,40.0,40.5,16.25,15.55,105.6,99.45,8.64,12.45,312.56,362.5,12.0,6.12
0,3,0,39,20,94,0.202,39,5,9,34,8,2,10,1,51.0,0,BYU,225.65,233.44,103.76,91.89,662.65,599.44,0.1,0.13,277.23,242.06,46.18,35.46,64.73,51.54,300.25,265.12,40.0,33.33,16.25,11.25,105.6,119.17,8.64,17.78,312.56,341.75,12.0,11.57
