BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
1,181.83,170.9,77.94,87.7,536.11,582.7,0.12,0.08,214.36,181.56,24.71,31.5,29.4,31.22,256.12,215.11,28.92,32.31,15.89,20.17,53.15,42.47,5.38,10.36,237.15,255.5,11.67,10.71,1,3,0,27,16,107,0.103,27,4,6,54,5,0,14,1,0
1,181.83,206.19,77.94,82.81,536.11,539.24,0.12,0.11,214.36,221.83,24.71,25.2,29.4,44.38,256.12,252.17,28.92,25.38,15.89,12.91,53.15,73.71,5.38,10.64,237.15,268.25,11.67,9.64,0,5,0,56,21,155,0.226,50,2,4,78,8,1,10,3,64.0
0,181.83,221.82,77.94,80.73,536.11,553.77,0.12,0.25,214.36,323.5,24.71,46.8,29.4,58.42,256.12,290.71,28.92,53.62,15.89,20.22,53.15,88.45,5.38,16.44,237.15,376.0,11.67,11.83,0,3,0,33,14,100,0.190,33,5,4,40,3,1,2,1,40.0
1,181.83,229.19,77.94,116.94,536.11,714.56,0.12,0.11,214.36,256.23,24.71,24.77,29.4,42.77,256.12,335.73,28.92,24.62,15.89,16.3,53.15,75.09,5.38,8.67,237.15,326.07,11.67,18.71,1,3,0,26,12,106,0.132,25,2,5,55,3,5,8,1,37.0
1,181.83,227.94,77.94,105.78,536.11,641.94,0.12,0.17,214.36,252.87,24.71,32.93,29.4,45.56,256.12,302.88,28.92,35.67,15.89,13.45,53.15,91.92,5.38,12.33,237.15,311.47,11.67,12.22,1,4,0,49,15,130,0.262,47,6,4,68,3,3,6,0,61.0
3,181.83,173.0,77.94,70.68,536.11,509.05,0.12,0.16,214.36,186.94,24.71,22.53,29.4,34.93,256.12,236.78,28.92,22.4,15.89,11.55,53.15,60.29,5.38,6.33,237.15,245.47,11.67,12.08,0,3,0,29,19,119,0.084,26,1,4,55,3,1,6,0,34.0
0,181.83,109.71,77.94,64.67,536.11,323.05,0.12,0.06,214.36,190.27,24.71,35.0,29.4,32.71,256.12,149.76,28.92,36.13,15.89,9.4,53.15,34.07,5.38,7.09,237.15,171.56,11.67,5.5,1,3,0,39,11,84,0.333,37,7,4,40,4,4,4,0,52.0
3,181.83,170.0,77.94,74.0,536.11,504.48,0.12,0.11,214.36,250.46,24.71,31.0,29.4,38.27,256.12,277.35,28.92,37.46,15.89,14.45,53.15,67.25,5.38,7.91,237.15,251.89,11.67,8.8,0,4,0,40,24,145,0.110,37,4,6,69,7,2,8,0,50.0
0,181.83,190.4,77.94,80.25,536.11,577.45,0.12,0.11,214.36,220.81,24.71,19.88,29.4,29.76,256.12,274.05,28.92,27.86,15.89,12.5,53.15,43.18,5.38,8.67,237.15,234.32,11.67,13.83,1,3,0,43,10,128,0.258,43,1,6,73,5,1,10,1,50.0
0,181.83,289.73,77.94,116.87,536.11,873.33,0.12,0.18,214.36,307.23,24.71,39.64,29.4,48.82,256.12,432.29,28.92,43.9,15.89,17.8,53.15,70.91,5.38,17.11,237.15,357.11,11.67,9.62,0,3,0,30,16,113,0.124,24,1,3,46,4,1,0,1,32.0
1,181.83,223.94,77.94,100.19,536.11,647.5,0.12,0.11,214.36,234.0,24.71,46.3,29.4,41.45,256.12,305.57,28.92,41.92,15.89,17.0,53.15,81.46,5.38,12.67,237.15,316.29,11.67,7.0,1,4,0,64,17,141,0.333,58,6,7,69,2,1,12,0,77.0
0,181.83,199.81,77.94,82.19,536.11,589.43,0.12,0.19,214.36,275.43,24.71,38.92,29.4,34.31,256.12,312.78,28.92,31.14,15.89,13.0,53.15,61.0,5.38,10.42,237.15,295.53,11.67,11.33,0,3,0,33,20,119,0.109,28,4,3,51,2,2,2,0,40.0
0,181.83,143.53,77.94,75.47,536.11,447.58,0.12,0.16,214.36,138.89,24.71,26.71,29.4,25.8,256.12,193.72,28.92,27.19,15.89,20.29,53.15,54.71,5.38,11.8,237.15,201.42,11.67,9.1,1,3,0,54,15,106,0.368,42,3,5,53,1,0,4,0,59.0
0,181.83,194.65,77.94,94.53,536.11,566.65,0.12,0.12,214.36,201.6,24.71,32.77,29.4,33.6,256.12,246.94,28.92,41.08,15.89,10.2,53.15,75.0,5.38,10.44,237.15,267.94,11.67,13.67,0,5,0,42,22,148,0.135,42,7,7,49,7,2,10,1,56.0
0,181.83,249.31,77.94,111.75,536.11,692.56,0.12,0.16,214.36,278.15,24.71,47.36,29.4,37.5,256.12,314.0,28.92,38.46,15.89,15.33,53.15,81.58,5.38,9.6,237.15,342.47,11.67,9.88,0,3,0,36,18,110,0.164,35,3,7,45,7,2,10,0,46.0
0,181.83,223.94,77.94,100.19,536.11,647.5,0.12,0.11,214.36,234.0,24.71,46.3,29.4,41.45,256.12,305.57,28.92,41.92,15.89,17.0,53.15,81.46,5.38,12.67,237.15,316.29,11.67,7.0,1,3,0,40,16,95,0.253,35,9,3,45,3,1,12,0,56.0
