BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
2,184.58,224.74,89.89,88.89,551.37,637.58,0.15,0.26,206.69,248.25,34.77,29.0,38.71,35.31,229.5,316.29,30.5,32.58,12.64,14.2,93.93,86.33,4.5,5.25,267.0,279.42,10.4,11.29,0,5,0,56,25,173,0.179,52,8,7,77,5,2,20,0,76.0
4,184.58,261.0,89.89,106.8,551.37,743.73,0.15,0.13,206.69,282.08,34.77,28.92,38.71,37.5,229.5,372.15,30.5,40.9,12.64,15.56,93.93,87.0,4.5,16.1,267.0,350.62,10.4,9.3,0,4,0,40,26,136,0.103,37,8,6,50,4,2,14,0,0
0,184.58,234.21,89.89,88.68,551.37,658.63,0.15,0.18,206.69,275.87,34.77,32.27,38.71,40.73,229.5,357.93,30.5,51.0,12.64,12.18,93.93,89.58,4.5,11.8,267.0,317.94,10.4,11.0,0,5,0,48,23,149,0.168,43,6,4,71,7,4,6,0,61.0
2,184.58,306.78,89.89,120.72,551.37,783.22,0.15,0.26,206.69,394.46,34.77,35.85,38.71,51.31,229.5,371.73,30.5,39.33,12.64,18.0,93.93,143.08,4.5,14.75,267.0,431.88,10.4,7.71,0,3,0,20,16,83,0.048,19,5,4,21,6,1,24,0,0
2,184.58,259.78,89.89,111.33,551.37,726.44,0.15,0.2,206.69,326.0,34.77,33.38,38.71,56.23,229.5,346.56,30.5,30.58,12.64,20.9,93.93,95.93,4.5,14.0,267.0,337.24,10.4,9.78,0,4,0,30,25,122,0.041,28,2,5,49,14,0,12,1,38.0
0,184.58,245.47,89.89,91.63,551.37,690.84,0.15,0.15,206.69,303.0,34.77,37.33,38.71,50.57,229.5,348.88,30.5,41.5,12.64,20.83,93.93,102.83,4.5,11.45,267.0,344.59,10.4,12.67,0,3,0,25,21,95,0.042,24,6,5,39,4,1,6,0,35.0
3,184.58,225.65,89.89,103.76,551.37,662.65,0.15,0.1,206.69,277.23,34.77,46.18,38.71,64.73,229.5,300.25,30.5,40.0,12.64,16.25,93.93,105.6,4.5,8.64,267.0,312.56,10.4,12.0,0,5,0,32,12,135,0.148,30,6,10,47,8,0,26,1,51.0
0,184.58,224.22,89.89,96.39,551.37,667.11,0.15,0.16,206.69,222.71,34.77,31.0,38.71,48.21,229.5,305.76,30.5,32.15,12.64,12.0,93.93,91.38,4.5,13.82,267.0,289.71,10.4,12.29,0,3,0,38,13,104,0.240,35,3,7,36,6,0,14,0,48.0
1,184.58,158.24,89.89,59.9,551.37,428.48,0.15,0.29,206.69,220.5,34.77,29.67,38.71,39.21,229.5,210.44,30.5,28.5,12.64,12.22,93.93,50.12,4.5,6.92,267.0,232.78,10.4,10.78,0,3,0,24,21,99,0.030,22,5,5,36,4,1,4,1,32.0
2,184.58,217.79,89.89,100.89,551.37,605.47,0.15,0.15,206.69,257.93,34.77,39.0,38.71,46.0,229.5,273.88,30.5,31.12,12.64,9.1,93.93,101.71,4.5,8.33,267.0,339.83,10.4,16.5,0,3,0,22,20,98,0.020,20,3,4,34,6,2,10,0,32.0
0,184.58,286.28,89.89,110.72,551.37,812.5,0.15,0.19,206.69,374.0,34.77,48.91,38.71,62.18,229.5,471.43,30.5,42.27,12.64,17.1,93.93,153.0,4.5,12.8,267.0,552.21,10.4,15.17,0,3,0,38,16,136,0.162,36,0,5,63,5,0,12,0,44.0
