BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
0,203.94,241.12,97.89,111.12,623.61,704.0,0.12,0.08,242.86,254.14,34.38,34.83,43.93,42.31,332.73,316.8,37.69,36.46,11.55,18.6,73.0,68.08,13.45,13.67,292.69,324.57,13.56,7.22,0,4,0,51,19,132,0.242,50,4,9,55,6,2,7,2,60.5
2,203.94,216.89,97.89,94.63,623.61,600.79,0.12,0.21,242.86,253.93,34.38,30.86,43.93,47.0,332.73,310.12,37.69,36.0,11.55,11.45,73.0,76.38,13.45,14.5,292.69,323.38,13.56,11.38,0,3,0,34,16,106,0.170,30,4,2,46,9,0,12,3,44.0
0,203.94,258.11,97.89,108.44,623.61,796.11,0.12,0.08,242.86,294.0,34.38,35.14,43.93,46.2,332.73,381.53,37.69,39.57,11.55,9.73,73.0,92.71,13.45,9.08,292.69,346.68,13.56,9.0,0,4,0,50,21,148,0.196,48,8,11,67,6,1,21,4,69.5
4,203.94,229.63,97.89,101.89,623.61,681.05,0.12,0.14,242.86,291.93,34.38,34.33,43.93,39.77,332.73,363.81,37.69,29.46,11.55,22.73,73.0,65.69,13.45,6.86,292.69,303.59,13.56,14.6,0,3,0,33,20,111,0.117,31,7,5,43,3,1,4,1,43.0
1,203.94,251.11,97.89,113.44,623.61,731.0,0.12,0.18,242.86,296.86,34.38,35.27,43.93,41.92,332.73,359.81,37.69,34.27,11.55,16.42,73.0,94.15,13.45,14.85,292.69,326.47,13.56,12.57,0,3,0,29,22,96,0.073,25,1,9,39,3,2,9,1,36.5
2,203.94,263.31,97.89,120.56,623.61,754.38,0.12,0.14,242.86,304.08,34.38,30.46,43.93,36.79,332.73,344.33,37.69,28.0,11.55,14.7,73.0,77.83,13.45,16.42,292.69,333.8,13.56,9.89,0,5,0,43,25,156,0.115,38,12,12,64,8,2,10,1,62.0
0,203.94,286.2,97.89,130.27,623.61,800.47,0.12,0.12,242.86,305.31,34.38,32.0,43.93,54.38,332.73,354.79,37.69,35.62,11.55,12.3,73.0,92.42,13.45,15.18,292.69,387.0,13.56,20.33,0,4,0,45,20,124,0.202,37,3,9,48,9,1,10,0,54.0
0,203.94,289.29,97.89,121.76,623.61,827.29,0.12,0.17,242.86,307.53,34.38,35.42,43.93,48.23,332.73,379.44,37.69,37.33,11.55,18.62,73.0,118.91,13.45,15.89,292.69,409.7,13.56,6.55,0,4,0,40,27,141,0.092,32,5,9,53,6,1,10,5,51.0
0,203.94,285.44,97.89,122.81,623.61,860.25,0.12,0.17,242.86,307.57,34.38,37.0,43.93,52.75,332.73,457.07,37.69,35.27,11.55,10.5,73.0,110.6,13.45,15.0,292.69,400.61,13.56,5.56,0,5,0,55,30,194,0.129,51,5,4,104,6,3,24,1,75.0
4,203.94,229.63,97.89,101.89,623.61,681.05,0.12,0.14,242.86,291.93,34.38,34.33,43.93,39.77,332.73,363.81,37.69,29.46,11.55,22.73,73.0,65.69,13.45,6.86,292.69,303.59,13.56,14.6,0,5,0,54,27,182,0.148,51,3,8,84,6,1,22,4,69.0
3,203.94,177.1,97.89,82.75,623.61,544.95,0.12,0.12,242.86,222.93,34.38,30.07,43.93,39.2,332.73,273.83,37.69,30.29,11.55,12.44,73.0,65.69,13.45,12.92,292.69,259.88,13.56,14.56,0,4,0,45,22,135,0.170,45,5,8,56,9,3,12,2,59.0
9/,203.94,257.56,97.89,97.62,623.61,747.88,0.12,0.18,242.86,271.29,34.38,46.6,43.93,45.83,332.73,360.73,37.69,39.8,11.55,13.9,73.0,85.53,13.45,12.4,292.69,357.8,13.56,16.83,1,5,0,53,32,183,0.115,50,11,9,88,9,3,8,1,71.0
3,203.94,250.61,97.89,105.72,623.61,699.33,0.12,0.06,242.86,245.06,34.38,29.87,43.93,50.86,332.73,313.47,37.69,31.92,11.55,11.82,73.0,60.08,13.45,8.9,292.69,308.03,13.56,13.38,0,3,0,27,16,106,0.104,25,0,10,49,7,1,10,1,33.0
1,203.94,253.44,97.89,108.78,623.61,715.0,0.12,0.14,242.86,264.06,34.38,35.92,43.93,32.0,332.73,328.47,37.69,31.79,11.55,16.75,73.0,84.67,13.45,8.15,292.69,322.5,13.56,15.17,0,3,0,44,19,133,0.188,40,2,7,64,6,4,10,0,55.0
1,203.94,207.9,97.89,95.85,623.61,626.6,0.12,0.15,242.86,236.94,34.38,34.42,43.93,42.0,332.73,326.35,37.69,27.4,11.55,17.1,73.0,81.62,13.45,9.8,292.69,310.06,13.56,9.5,0,3,0,22,17,100,0.050,17,1,6,41,7,1,8,0,28.0
3,203.94,267.0,97.89,115.6,623.61,749.4,0.12,0.11,242.86,266.57,34.38,33.5,43.93,41.62,332.73,332.79,37.69,40.5,11.55,10.88,73.0,80.08,13.45,15.58,292.69,331.75,13.56,19.6,0,3,0,27,12,92,0.163,25,7,10,36,6,1,10,0,40.0
0,203.94,252.84,97.89,104.0,623.61,752.53,0.12,0.18,242.86,313.86,34.38,64.33,43.93,61.64,332.73,381.41,37.69,64.5,11.55,16.3,73.0,107.83,13.45,10.83,292.69,364.26,13.56,11.33,0,3,0,25,17,88,0.091,23,4,6,28,9,0,8,1,33.0
3,203.94,276.0,97.89,127.69,623.61,774.75,0.12,0.09,242.86,273.53,34.38,30.29,43.93,35.0,332.73,336.0,37.69,36.85,11.55,16.22,73.0,112.27,13.45,21.1,292.69,342.0,13.56,7.78,0,3,0,33,15,87,0.207,32,3,6,26,4,2,4,3,40.0
1,203.94,224.16,97.89,100.47,623.61,644.16,0.12,0.14,242.86,247.38,34.38,29.46,43.93,38.94,332.73,308.82,37.69,44.11,11.55,15.73,73.0,73.77,13.45,12.5,292.69,295.85,13.56,10.0,1,5,0,64,31,192,0.172,60,7,13,82,3,2,10,1,78.0
2,203.94,255.29,97.89,105.41,623.61,672.41,0.12,0.17,242.86,283.86,34.38,27.5,43.93,43.69,332.73,280.75,37.69,28.75,11.55,20.67,73.0,83.64,13.45,15.44,292.69,335.97,13.56,14.5,0,3,0,25,24,93,0.011,24,1,4,37,6,1,15,5,34.5
1,203.94,261.5,97.89,112.11,623.61,720.89,0.12,0.09,242.86,314.71,34.38,41.27,43.93,48.85,332.73,328.53,37.69,37.7,11.55,18.25,73.0,97.09,13.45,14.55,292.69,343.56,13.56,19.17,0,3,0,25,15,106,0.094,24,0,6,52,5,0,10,3,30.0
0,203.94,229.19,97.89,116.94,623.61,714.56,0.12,0.11,242.86,256.23,34.38,24.77,43.93,42.77,332.73,335.73,37.69,24.62,11.55,16.3,73.0,75.09,13.45,8.67,292.69,326.07,13.56,18.71,0,3,0,31,15,149,0.107,31,3,8,66,2,0,6,0,37.0
2,203.94,253.44,97.89,108.78,623.61,715.0,0.12,0.14,242.86,264.06,34.38,35.92,43.93,32.0,332.73,328.47,37.69,31.79,11.55,16.75,73.0,84.67,13.45,8.15,292.69,322.5,13.56,15.17,0,4,0,42,19,138,0.167,40,13/,9,61,10,3,8,1,62.0
0,203.94,250.61,97.89,105.72,623.61,699.33,0.12,0.06,242.86,245.06,34.38,29.87,43.93,50.86,332.73,313.47,37.69,31.92,11.55,11.82,73.0,60.08,13.45,8.9,292.69,308.03,13.56,13.38,0,3,0,26,13,89,0.146,25,2,4,35,6,1,10,2,34.0
1,203.94,207.9,97.89,95.85,623.61,626.6,0.12,0.15,242.86,236.94,34.38,34.42,43.93,42.0,332.73,326.35,37.69,27.4,11.55,17.1,73.0,81.62,13.45,9.8,292.69,310.06,13.56,9.5,0,3,0,30,26,108,0.037,28,4,8,50,4,3,10,1,42.0
4,203.94,191.26,97.89,87.05,623.61,563.42,0.12,0.21,242.86,225.93,34.38,24.14,43.93,41.31,332.73,277.29,37.69,25.87,11.55,11.0,73.0,69.77,13.45,10.64,292.69,247.97,13.56,17.75,0,4,0,47,16,126,0.246,44,5,15,39,4,0,8,5,56.0
1,203.94,201.67,97.89,97.71,623.61,618.0,0.12,0.08,242.86,247.56,34.38,37.17,43.93,47.54,332.73,328.71,37.69,31.36,11.55,11.17,73.0,66.73,13.45,12.64,292.69,297.91,13.56,10.75,1,5,0,67,23,168,0.262,64,7,13,89,11,2,10,2,81.0
2,203.94,276.0,97.89,127.69,623.61,774.75,0.12,0.09,242.86,273.53,34.38,30.29,43.93,35.0,332.73,336.0,37.69,36.85,11.55,16.22,73.0,112.27,13.45,21.1,292.69,342.0,13.56,7.78,0,3,0,42,26,118,0.136,40,6,5,49,2,4,6,2,55.0
3,203.94,252.84,97.89,104.0,623.61,752.53,0.12,0.18,242.86,313.86,34.38,64.33,43.93,61.64,332.73,381.41,37.69,64.5,11.55,16.3,73.0,107.83,13.45,10.83,292.69,364.26,13.56,11.33,0,3,0,25,19,119,0.050,19,1,2,47,6,0,6,4,29.0
