BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
2,226.21,232.58,86.68,82.74,623.95,682.32,0.2,0.17,254.56,312.54,44.5,35.0,63.0,46.75,282.56,432.79,44.45,32.4,13.8,16.64,72.33,98.42,11.25,12.82,301.5,323.41,13.2,14.0,0,4,0,56,28,170,0.165,55,3,12,78,8,0,12,3,0
0,226.21,270.75,86.68,108.25,623.95,756.75,0.2,0.12,254.56,291.5,44.5,34.4,63.0,44.09,282.56,365.87,44.45,36.7,13.8,13.78,72.33,110.64,11.25,12.8,301.5,374.96,13.2,9.83,0,3,0,35,21,114,0.123,32,3,3,47,5,1,8,2,43.0
2,226.21,257.06,86.68,103.22,623.95,797.39,0.2,0.07,254.56,289.6,44.5,35.83,63.0,46.0,282.56,455.0,44.45,29.54,13.8,12.0,72.33,111.09,11.25,13.09,301.5,369.47,13.2,12.0,1,4,0,63,14,173,0.283,60,6,6,80,1,1,8,1,0
2,226.21,217.21,86.68,95.04,623.95,651.04,0.2,0.12,254.56,303.56,44.5,36.14,63.0,46.0,282.56,353.63,44.45,43.55,13.8,26.64,72.33,93.69,11.25,12.09,301.5,339.86,13.2,16.43,0,4,0,47,15,136,0.235,45,4,11,60,3,2,8,1,57.0
1,226.21,230.78,86.68,99.89,623.95,651.39,0.2,0.13,254.56,243.06,44.5,41.54,63.0,46.53,282.56,285.59,44.45,45.0,13.8,14.5,72.33,84.29,11.25,10.46,301.5,306.06,13.2,14.73,1,3,0,45,13,108,0.296,40,9,9,51,2,0,4,0,56.0
0,226.21,222.25,86.68,93.75,623.95,600.55,0.2,0.14,254.56,258.69,44.5,39.93,63.0,50.53,282.56,262.5,44.45,42.92,13.8,11.82,72.33,122.92,11.25,11.2,301.5,313.08,13.2,13.6,0,4,0,49,22,129,0.209,46,6,10,43,8,1,12,1,62.0
0,226.21,207.9,86.68,95.85,623.95,626.6,0.2,0.15,254.56,236.94,44.5,34.42,63.0,42.0,282.56,326.35,44.45,27.4,13.8,17.1,72.33,81.62,11.25,9.8,301.5,310.06,13.2,9.5,1,4,0,53,23,150,0.200,49,10,16,49,1,3,4,0,68.0
0,226.21,297.88,86.68,135.12,623.95,897.59,0.2,0.14,254.56,334.93,44.5,38.17,63.0,52.0,282.56,424.75,44.45,34.57,13.8,22.67,72.33,111.15,11.25,19.0,301.5,394.22,13.2,9.78,1,4,0,57,24,150,0.220,51,6,14,65,9,2,10,0,70.0
0,226.21,219.65,86.68,93.85,623.95,667.05,0.2,0.19,254.56,289.71,44.5,35.92,63.0,63.08,282.56,365.24,44.45,47.89,13.8,10.6,72.33,87.31,11.25,8.73,301.5,306.71,13.2,18.0,1,5,0,53,25,155,0.181,46,7,15,67,3,3,6,0,66.0
0,226.21,256.69,86.68,100.0,623.95,698.56,0.2,0.15,254.56,246.53,44.5,35.64,63.0,50.43,282.56,295.13,44.45,48.82,13.8,16.6,72.33,81.25,11.25,8.8,301.5,350.57,13.2,9.56,1,3,0,39,4,79,0.443,38,16/,8,37,0,1,8,1,60.0
3,226.21,207.57,86.68,88.43,623.95,564.52,0.2,0.09,254.56,213.05,44.5,38.08,63.0,46.56,282.56,247.7,44.45,29.0,13.8,13.1,72.33,89.46,11.25,11.25,301.5,292.95,13.2,10.0,0,4,0,50,20,149,0.201,47,3,16,64,7,3,6,2,59.0
