Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,4,0,62,31,162,0.191,62,7,7,53,5,0,22,2,80.0,1,Georgia Tech,206.19,221.82,82.81,80.73,539.24,553.77,0.11,0.25,221.83,323.5,25.2,46.8,44.38,58.42,252.17,290.71,25.38,53.62,12.91,20.22,73.71,88.45,10.64,16.44,268.25,376.0,9.64,11.83
1,5,0,73,22,185,0.276,70,8,12,73,2,1,16,4,90.0,3,UNC Asheville,206.19,181.83,82.81,77.94,539.24,536.11,0.11,0.12,221.83,214.36,25.2,24.71,44.38,29.4,252.17,256.12,25.38,28.92,12.91,15.89,73.71,53.15,10.64,5.38,268.25,237.15,9.64,11.67
1,3,0,44,11,82,0.402,41,7,8,32,0,2,11,0,58.5,2,Southern U.,206.19,170.9,82.81,87.7,539.24,582.7,0.11,0.08,221.83,181.56,25.2,31.5,44.38,31.22,252.17,215.11,25.38,32.31,12.91,20.17,73.71,42.47,10.64,10.36,268.25,255.5,9.64,10.71
0,5,0,60,20,164,0.244,52,4,16,74,6,1,16,2,73.0,2,Texas St.,206.19,207.57,82.81,88.43,539.24,564.52,0.11,0.09,221.83,213.05,25.2,38.08,44.38,46.56,252.17,247.7,25.38,29.0,12.91,13.1,73.71,89.46,10.64,11.25,268.25,292.95,9.64,10.0
0,4,0,45,19,128,0.203,43,4,5,56,2,2,18,3,60.0,4,Georgia,206.19,259.35,82.81,105.29,539.24,668.41,0.11,0.24,221.83,317.85,25.2,36.54,44.38,53.43,252.17,308.67,25.38,38.08,12.91,13.25,73.71,96.17,10.64,12.7,268.25,347.88,9.64,14.17
0,3,0,48,16,136,0.235,45,6,9,62,5,1,14,1,62.0,1,UCLA,206.19,261.81,82.81,95.56,539.24,677.56,0.11,0.33,221.83,280.07,25.2,29.75,44.38,54.31,252.17,298.8,25.38,28.5,12.91,18.56,73.71,96.0,10.64,16.4,268.25,337.6,9.64,6.75
0,3,0,36,24,119,0.101,32,4,3,50,5,1,10,3,46.0,2,James Madison,206.19,216.88,82.81,91.06,539.24,589.56,0.11,0.24,221.83,261.42,25.2,30.73,44.38,55.55,252.17,291.23,25.38,42.12,12.91,14.7,73.71,92.08,10.64,11.0,268.25,281.93,9.64,11.43
1,5,0,60,25,168,0.208,55,7,6,71,10,4,10,1,76.0,2,South Fla.,206.19,232.17,82.81,95.44,539.24,646.22,0.11,0.14,221.83,263.47,25.2,32.69,44.38,39.33,252.17,291.24,25.38,42.36,12.91,11.17,73.71,81.17,10.64,10.82,268.25,299.35,9.64,12.36
0,5,0,72,26,167,0.275,69,5,12,61,7,1,2,2,79.0,1,Florida,206.19,236.68,82.81,85.26,539.24,602.95,0.11,0.19,221.83,299.14,25.2,41.45,44.38,52.07,252.17,301.69,25.38,44.78,12.91,18.7,73.71,96.58,10.64,12.83,268.25,364.9,9.64,12.29
0,4,0,49,26,120,0.192,45,4,7,36,5,1,16,1,62.0,0,San Diego St.,206.19,226.16,82.81,92.79,539.24,568.74,0.11,0.17,221.83,270.0,25.2,24.85,44.38,43.57,252.17,233.72,25.38,31.23,12.91,13.91,73.71,84.08,10.64,16.0,268.25,302.32,9.64,6.83
