Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,3,0,41,17,96,0.250,38,3,7,46,3,0,18,0,0,1,SIUE,192.1,207.9,84.6,95.85,543.0,626.6,0.13,0.15,219.06,236.94,22.53,34.42,39.0,42.0,233.63,326.35,27.69,27.4,8.25,17.1,57.07,81.62,8.55,9.8,240.17,310.06,9.67,9.5
1,4,0,64,25,150,0.260,60,9,9,81,5,0,10,1,0,0,Fairleigh Dickinson,192.1,202.0,84.6,98.0,543.0,670.75,0.13,0.16,219.06,234.77,22.53,28.62,39.0,32.71,233.63,326.8,27.69,35.31,8.25,10.3,57.07,69.25,8.55,11.64,240.17,251.97,9.67,13.88
0,5,0,69,17,150,0.347,66,7,12,50,2,1,14,4,0,1,Northern Ill.,192.1,227.44,84.6,98.0,543.0,610.44,0.13,0.13,219.06,269.29,22.53,40.9,39.0,43.79,233.63,278.81,27.69,42.64,8.25,15.5,57.07,77.55,8.55,12.2,240.17,300.5,9.67,9.33
0,5,0,71,28,179,0.240,63,2,15,72,3,0,12,2,79.0,0,San Francisco,192.1,224.22,84.6,96.39,543.0,667.11,0.13,0.16,219.06,222.71,22.53,31.0,39.0,48.21,233.63,305.76,27.69,32.15,8.25,12.0,57.07,91.38,8.55,13.82,240.17,289.71,9.67,12.29
1,3,0,39,17,120,0.183,36,8,7,56,5,0,6,0,50.0,1,Nevada,192.1,250.41,84.6,112.65,543.0,729.59,0.13,0.17,219.06,288.71,22.53,47.5,39.0,49.17,233.63,333.62,27.69,53.33,8.25,11.56,57.07,112.5,8.55,14.9,240.17,344.31,9.67,10.0
0,5,0,69,27,200,0.210,62,10,9,84,2,1,10,1,85.0,1,Purdue Fort Wayne,192.1,289.29,84.6,121.76,543.0,827.29,0.13,0.17,219.06,307.53,22.53,35.42,39.0,48.23,233.63,379.44,27.69,37.33,8.25,18.62,57.07,118.91,8.55,15.89,240.17,409.7,9.67,6.55
0,4,0,46,21,130,0.192,44,4,13,44,3,2,2,2,53.0,0,San Diego St.,192.1,226.16,84.6,92.79,543.0,568.74,0.13,0.17,219.06,270.0,22.53,24.85,39.0,43.57,233.63,233.72,27.69,31.23,8.25,13.91,57.07,84.08,8.55,16.0,240.17,302.32,9.67,6.83
0,4,0,54,26,162,0.173,49,3,13,62,5,1,8,1,62.0,1,Grand Canyon,192.1,264.0,84.6,99.12,543.0,733.76,0.13,0.26,219.06,260.25,22.53,30.43,39.0,49.0,233.63,313.53,27.69,39.8,8.25,17.08,57.07,78.64,8.55,14.0,240.17,308.15,9.67,11.8
1,3,0,40,20,125,0.160,34,9,11,49,5,0,10,0,54.0,0,Eastern Wash.,192.1,206.58,84.6,96.63,543.0,643.16,0.13,0.1,219.06,223.5,22.53,33.86,39.0,39.65,233.63,329.88,27.69,37.07,8.25,13.9,57.07,62.0,8.55,12.2,240.17,295.66,9.67,12.0
0,4,0,61,25,159,0.226,54,2,22/,61,7,3,12,0,72.0,1,Penn,192.1,141.62,84.6,59.14,543.0,381.1,0.13,0.17,219.06,209.62,22.53,27.08,39.0,37.81,233.63,202.0,27.69,25.69,8.25,9.2,57.07,42.33,8.55,8.58,240.17,198.5,9.67,9.44
0,4,0,55,27,154,0.182,47,3,11,71,4,1,2,1,60.0,0,Seattle U,192.1,254.88,84.6,121.18,543.0,716.24,0.13,0.13,219.06,269.13,22.53,35.71,39.0,45.5,233.63,323.53,27.69,38.92,8.25,10.91,57.07,111.17,8.55,12.45,240.17,337.16,9.67,9.29
1,4,0,67,38,201,0.144,63,3,10,89,3,1,28,3,85.0,0,Cal St. Fullerton,192.1,197.95,84.6,85.53,543.0,604.58,0.13,0.18,219.06,231.07,22.53,25.25,39.0,35.69,233.63,291.56,27.69,24.69,8.25,10.92,57.07,63.57,8.55,7.73,240.17,244.56,9.67,12.12
0,3,0,29,22,91,0.077,27,3,3,30,9,0,0,1,32.0,0,UC Davis,192.1,233.72,84.6,91.61,543.0,600.22,0.13,0.15,219.06,240.44,22.53,38.42,39.0,55.07,233.63,251.06,27.69,33.54,8.25,12.45,57.07,86.42,8.55,11.58,240.17,326.97,9.67,5.18
0,3,0,18,22,101,-0.040,16,4,8,30,10,3,4,3,27.0,0,Cal Poly,192.1,190.05,84.6,80.0,543.0,512.9,0.13,0.15,219.06,219.0,22.53,39.85,39.0,64.25,233.63,253.76,27.69,32.62,8.25,15.73,57.07,66.69,8.55,15.12,240.17,325.91,9.67,8.71
0,3,0,15,18,84,-0.036,15,0,1,31,6,2,0,0,17.0,2,UC Santa Barbara,192.1,212.85,84.6,83.4,543.0,555.2,0.13,0.23,219.06,283.43,22.53,29.17,39.0,43.5,233.63,270.94,27.69,31.0,8.25,17.33,57.07,79.21,8.55,11.22,240.17,274.92,9.67,9.22
0,3,0,38,25,114,0.114,32,5,7,40,1,1,6,0,47.0,0,CSUN,192.1,226.94,84.6,90.67,543.0,617.33,0.13,0.15,219.06,223.06,22.53,29.92,39.0,45.64,233.63,267.41,27.69,26.93,8.25,14.08,57.07,67.64,8.55,7.82,240.17,300.94,9.67,9.5
0,3,0,35,11,106,0.226,33,2,9,30,2,0,12,1,43.0,0,Long Beach St.,192.1,206.19,84.6,82.81,543.0,539.24,0.13,0.11,219.06,221.83,22.53,25.2,39.0,44.38,233.63,252.17,27.69,25.38,8.25,12.91,57.07,73.71,8.55,10.64,240.17,268.25,9.67,9.64
0,3,0,23,21,90,0.022,17,0,7,28,5,3,7,0,29.5,1,Hawaii,192.1,246.89,84.6,97.67,543.0,671.44,0.13,0.25,219.06,271.73,22.53,34.08,39.0,49.79,233.63,311.81,27.69,26.77,8.25,16.09,57.07,96.62,8.55,12.57,240.17,345.53,9.67,6.0
0,3,0,29,14,89,0.169,27,1,11,36,7,0,4,1,32.0,0,Cal Poly,192.1,190.05,84.6,80.0,543.0,512.9,0.13,0.15,219.06,219.0,22.53,39.85,39.0,64.25,233.63,253.76,27.69,32.62,8.25,15.73,57.07,66.69,8.55,15.12,240.17,325.91,9.67,8.71
