BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
1,222.11,137.71,97.67,68.76,611.28,408.88,0.16,0.03,219.76,162.77,37.56,28.92,50.0,46.92,262.76,179.33,36.69,33.0,10.2,7.78,81.0,53.83,16.0,7.0,300.41,201.93,7.73,9.67,1,3,0,36,14,89,0.247,35,7,15,38,6,0,4,0,0
2,222.11,222.32,97.67,94.0,611.28,607.37,0.16,0.07,219.76,247.12,37.56,24.79,50.0,37.62,262.76,263.06,36.69,23.88,10.2,12.44,81.0,101.91,16.0,15.64,300.41,319.22,7.73,6.8,0,3,0,26,21,101,0.050,23,2,5,31,3,0,8,2,32.0
0,222.11,205.42,97.67,86.74,611.28,545.32,0.16,0.16,219.76,225.88,37.56,43.73,50.0,43.14,262.76,242.71,36.69,31.2,10.2,11.56,81.0,81.62,16.0,8.88,300.41,305.12,7.73,13.8,0,3,0,31,15,106,0.151,26,3,11,34,5,1,4,2,37.0
1,222.11,230.0,97.67,99.22,611.28,653.39,0.16,0.14,219.76,238.75,37.56,28.0,50.0,43.81,262.76,291.35,36.69,32.86,10.2,14.5,81.0,77.08,16.0,11.45,300.41,327.12,7.73,12.45,1,5,0,61,23,150,0.253,58,6,12,71,1,4,9,2,75.5
0,222.11,170.77,97.67,76.77,611.28,463.41,0.16,0.09,219.76,193.28,37.56,26.62,50.0,44.69,262.76,222.22,36.69,26.12,10.2,14.73,81.0,76.5,16.0,14.15,300.41,244.02,7.73,16.38,0,3,0,29,18,95,0.116,27,1,6,38,9,1,2,2,32.0
0,222.11,237.11,97.67,86.84,611.28,649.53,0.16,0.17,219.76,261.62,37.56,44.92,50.0,55.0,262.76,315.47,36.69,37.64,10.2,14.6,81.0,46.71,16.0,9.64,300.41,338.44,7.73,11.36,0,4,0,36,13,119,0.193,33,1,14,45,13,1,4,0,40.0
1,222.11,150.55,97.67,55.82,611.28,414.45,0.16,0.12,219.76,171.5,37.56,28.83,50.0,35.46,262.76,200.84,36.69,30.73,10.2,8.11,81.0,64.33,16.0,8.77,300.41,247.82,7.73,14.9,0,3,0,28,22,92,0.065,26,4,11,38,7,0,12,0,38.0
0,222.11,222.89,97.67,107.78,611.28,651.39,0.16,0.07,219.76,230.44,37.56,35.64,50.0,48.27,262.76,318.38,36.69,37.86,10.2,9.83,81.0,82.15,16.0,12.62,300.41,294.65,7.73,17.29,0,4,0,36,24,130,0.092,32,6,10,44,11,0,10,1,47.0
0,222.11,202.0,97.67,98.0,611.28,670.75,0.16,0.16,219.76,234.77,37.56,28.62,50.0,32.71,262.76,326.8,36.69,35.31,10.2,10.3,81.0,69.25,16.0,11.64,300.41,251.97,7.73,13.88,1,3,0,46,18,123,0.228,46,10,7,70,5,0,12,1,62.0
0,222.11,238.0,97.67,102.0,611.28,695.05,0.16,0.16,219.76,279.06,37.56,40.18,50.0,51.0,262.76,393.62,36.69,42.0,10.2,12.8,81.0,86.17,16.0,11.8,300.41,367.07,7.73,18.62,0,4,0,29,25,124,0.032,27,3,13,40,5,2,10,0,39.0
