BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
1,275.31,240.78,114.62,92.06,785.12,648.11,0.15,0.21,340.83,288.79,33.0,26.93,56.55,41.43,455.08,331.12,33.91,31.82,21.75,19.78,108.0,68.31,9.78,13.2,425.85,333.31,25.67,8.78,0,3,0,32,17,107,0.140,30,4,4,53,2,1,6,1,40.0
0,275.31,234.33,114.62,88.83,785.12,639.0,0.15,0.21,340.83,276.71,33.0,34.08,56.55,52.36,455.08,325.13,33.91,27.79,21.75,12.44,108.0,87.25,9.78,12.73,425.85,322.56,25.67,12.25,0,4,0,44,28,142,0.113,44,5,13,60,6,1,4,2,52.0
0,275.31,261.79,114.62,91.37,785.12,706.79,0.15,0.2,340.83,312.6,33.0,28.85,56.55,49.38,455.08,344.53,33.91,40.12,21.75,16.67,108.0,153.2,9.78,18.8,425.85,368.53,25.67,12.22,0,5,0,63,26,178,0.208,58,5,14,76,1,3,15,2,78.5
0,275.31,219.65,114.62,93.85,785.12,667.05,0.15,0.19,340.83,289.71,33.0,35.92,56.55,63.08,455.08,365.24,33.91,47.89,21.75,10.6,108.0,87.31,9.78,8.73,425.85,306.71,25.67,18.0,1,3,0,42,12,93,0.323,41,2,7,48,2,1,10,0,50.0
0,275.31,285.06,114.62,136.06,785.12,811.44,0.15,0.18,340.83,328.77,33.0,37.62,56.55,59.64,455.08,352.53,33.91,38.57,21.75,10.22,108.0,120.33,9.78,13.09,425.85,381.0,25.67,8.55,1,3,0,35,10,84,0.298,34,8,5,39,2,0,20,0,53.0
2,275.31,232.86,114.62,103.9,785.12,674.71,0.15,0.16,340.83,239.11,33.0,41.38,56.55,44.81,455.08,325.16,33.91,37.79,21.75,16.4,108.0,111.57,9.78,15.92,425.85,354.06,25.67,15.7,1,5,0,59,22,190,0.195,55,3,10,89,6,2,14,3,71.0
0,275.31,206.62,114.62,95.88,785.12,635.0,0.15,0.1,340.83,235.0,33.0,35.8,56.55,40.33,455.08,291.67,33.91,40.1,21.75,8.7,108.0,60.36,9.78,9.86,425.85,277.93,25.67,15.89,1,3,0,42,8,105,0.324,39,4,6,48,4,1,10,2,52.0
0,275.31,281.18,114.62,118.29,785.12,763.06,0.15,0.15,340.83,278.56,33.0,34.77,56.55,46.2,455.08,336.56,33.91,33.43,21.75,13.64,108.0,98.73,9.78,15.0,425.85,394.97,25.67,9.89,1,5,0,62,23,168,0.232,58,9,11,71,4,1,24,0,84.0
0,275.31,270.41,114.62,113.06,785.12,783.65,0.15,0.19,340.83,358.17,33.0,37.62,56.55,45.43,455.08,395.13,33.91,50.6,21.75,11.7,108.0,80.15,9.78,16.92,425.85,351.5,25.67,11.8,1,4,0,54,15,138,0.283,50,7,4,75,4,3,28,1,78.0
0,275.31,199.18,114.62,90.82,785.12,532.73,0.15,0.15,340.83,263.94,33.0,36.93,56.55,56.59,455.08,245.53,33.91,31.4,21.75,16.1,108.0,78.54,9.78,13.93,425.85,306.14,25.67,13.62,1,3,0,36,6,89,0.337,29,2,4,36,3,2,14,0,47.0
0,275.31,241.26,114.62,90.53,785.12,653.16,0.15,0.24,340.83,258.31,33.0,43.0,56.55,50.25,455.08,309.24,33.91,35.71,21.75,14.08,108.0,87.69,9.78,13.55,425.85,360.66,25.67,10.17,1,4,0,51,19,137,0.234,46,4,7,67,6,1,12,1,62.0
0,275.31,225.58,114.62,85.05,785.12,590.58,0.15,0.22,340.83,258.8,33.0,27.0,56.55,39.5,455.08,270.0,33.91,28.38,21.75,13.18,108.0,96.64,9.78,11.83,425.85,306.0,25.67,10.75,1,5,0,61,27,194,0.175,53,7,3,76,3,6,14,1,81.0
0,275.31,246.65,114.62,111.18,785.12,705.94,0.15,0.24,340.83,274.43,33.0,31.54,56.55,43.77,455.08,361.86,33.91,40.91,21.75,22.8,108.0,84.45,9.78,10.8,425.85,338.43,25.67,8.57,1,5,0,63,27,175,0.206,61,3,7,72,2,1,12,0,73.0
0,275.31,211.44,114.62,89.28,785.12,577.28,0.15,0.13,340.83,232.2,33.0,26.08,56.55,46.43,455.08,254.0,33.91,28.08,21.75,18.33,108.0,78.38,9.78,11.36,425.85,271.06,25.67,7.0,1,4,0,57,20,149,0.248,52,3,13,68,5,1,24,0,73.0
2,275.31,283.56,114.62,100.25,785.12,671.12,0.15,0.14,340.83,274.87,33.0,46.55,56.55,62.75,455.08,271.47,33.91,38.08,21.75,20.8,108.0,82.83,9.78,8.2,425.85,383.6,25.67,7.12,1,4,0,51,14,126,0.294,45,6,10,49,5,8,12,0,71.0
0,275.31,206.11,114.62,100.72,785.12,611.06,0.15,0.17,340.83,242.71,33.0,28.17,56.55,42.36,455.08,287.94,33.91,31.82,21.75,16.73,108.0,72.42,9.78,12.4,425.85,261.35,25.67,17.18,1,3,0,42,11,126,0.246,39,5,6,65,3,2,6,0,52.0
0,275.31,230.44,114.62,103.28,785.12,623.5,0.15,0.17,340.83,277.21,33.0,36.54,56.55,47.93,455.08,257.35,33.91,35.5,21.75,11.8,108.0,92.08,9.78,8.25,425.85,333.69,25.67,9.29,1,4,0,58,27,145,0.214,52,4,5,61,1,3,10,0,70.0
0,275.31,247.79,114.62,103.47,785.12,629.0,0.15,0.17,340.83,307.71,33.0,37.42,56.55,54.86,455.08,274.12,33.91,28.69,21.75,14.7,108.0,103.92,9.78,14.5,425.85,325.0,25.67,9.0,0,5,0,53,23,153,0.196,46,4,7,58,2,5,20,0,72.0
0,275.31,259.35,114.62,105.29,785.12,668.41,0.15,0.24,340.83,317.85,33.0,36.54,56.55,53.43,455.08,308.67,33.91,38.08,21.75,13.25,108.0,96.17,9.78,12.7,425.85,347.88,25.67,14.17,0,4,0,37,23,144,0.097,36,5,5,71,12,5,14,1,54.0
0,275.31,254.22,114.62,96.72,785.12,667.78,0.15,0.2,340.83,352.17,33.0,33.67,56.55,51.08,455.08,330.6,33.91,29.83,21.75,16.27,108.0,116.18,9.78,13.73,425.85,386.53,25.67,9.43,0,4,0,51,28,154,0.149,44,3,6,67,4,3,18,2,66.0
1,275.31,225.58,114.62,85.05,785.12,590.58,0.15,0.22,340.83,258.8,33.0,27.0,56.55,39.5,455.08,270.0,33.91,28.38,21.75,13.18,108.0,96.64,9.78,11.83,425.85,306.0,25.67,10.75,0,5,0,47,18,153,0.190,45,3,5,73,11,2,16,1,60.0
