BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
2,198.53,236.5,85.26,111.88,545.47,694.0,0.13,0.07,191.89,250.86,25.94,42.73,36.33,44.58,235.06,341.29,39.45,42.9,10.08,15.67,70.0,75.25,12.79,11.0,268.39,346.14,12.46,13.22,1,3,0,49,15,112,0.304,45,5,11,53,4,0,8,5,58.0
0,198.53,231.05,85.26,101.79,545.47,672.95,0.13,0.18,191.89,316.54,25.94,48.92,36.33,53.83,235.06,350.44,39.45,47.14,10.08,13.3,70.0,71.21,12.79,18.45,268.39,314.31,12.46,22.29,1,3,0,42,5,93,0.398,37,6,4,39,2,0,16,2,56.0
1,198.53,245.35,85.26,116.47,545.47,716.94,0.13,0.15,191.89,241.56,25.94,35.0,36.33,48.57,235.06,318.12,39.45,40.92,10.08,19.5,70.0,74.85,12.79,13.33,268.39,329.03,12.46,16.83,1,3,0,30,13,92,0.185,26,9,12,46,4,1,18,1,49.0
0,198.53,264.31,85.26,121.44,545.47,721.81,0.13,0.21,191.89,279.64,25.94,47.82,36.33,81.64,235.06,325.36,39.45,44.67,10.08,21.83,70.0,79.0,12.79,24.7,268.39,357.93,12.46,16.67,1,3,0,34,11,68,0.338,26,6,8,32,5,3,12,4,49.0
1,198.53,283.0,85.26,111.53,545.47,764.47,0.13,0.15,191.89,299.33,25.94,38.57,36.33,59.43,235.06,359.6,39.45,40.0,10.08,15.44,70.0,84.77,12.79,16.4,268.39,344.68,12.46,18.0,1,4,0,51,17,134,0.254,44,6,8,53,2,1,27,3,71.5
1,198.53,259.35,85.26,96.94,545.47,713.53,0.13,0.24,191.89,314.77,25.94,34.25,36.33,42.93,235.06,330.81,39.45,33.0,10.08,15.82,70.0,68.77,12.79,13.36,268.39,323.16,12.46,10.2,1,3,0,48,8,107,0.374,41,4,7,40,4,1,14,4,60.0
0,198.53,288.6,85.26,118.8,545.47,820.07,0.13,0.12,191.89,329.0,25.94,41.4,36.33,48.27,235.06,405.31,39.45,45.64,10.08,24.5,70.0,90.5,12.79,17.09,268.39,389.88,12.46,12.43,1,3,0,47,16,108,0.287,42,7,8,46,0,2,8,5,60.0
0,198.53,264.72,85.26,121.22,545.47,745.72,0.13,0.1,191.89,298.4,25.94,42.33,36.33,45.13,235.06,323.76,39.45,44.25,10.08,12.2,70.0,99.29,12.79,14.45,268.39,358.18,12.46,15.27,0,5,0,62,25,155,0.239,55,2,9,58,6,0,10,0,69.0
2,198.53,194.72,85.26,87.44,545.47,564.11,0.13,0.21,191.89,230.57,25.94,31.54,36.33,29.21,235.06,269.25,39.45,39.58,10.08,10.42,70.0,70.5,12.79,11.29,268.39,259.82,12.46,19.86,1,3,0,34,17,100,0.170,31,9,5,44,1,1,12,1,50.0
3,198.53,228.87,85.26,104.13,545.47,640.6,0.13,0.13,191.89,225.79,25.94,33.92,36.33,38.14,235.06,278.21,39.45,46.5,10.08,14.3,70.0,87.55,12.79,9.67,268.39,318.79,12.46,9.5,1,4,0,50,18,146,0.219,42,4,8,67,6,4,18,4,67.0
