BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
4,137.71,222.11,68.76,97.67,408.88,611.28,0.03,0.16,162.77,219.76,28.92,37.56,46.92,50.0,179.33,262.76,33.0,36.69,7.78,10.2,53.83,81.0,7.0,16.0,201.93,300.41,9.67,7.73,0,3,0,25,14,81,0.136,24,6,13,36,7,1,6,0,0
1,137.71,205.42,68.76,86.74,408.88,545.32,0.03,0.16,162.77,225.88,28.92,43.73,46.92,43.14,179.33,242.71,33.0,31.2,7.78,11.56,53.83,81.62,7.0,8.88,201.93,305.12,9.67,13.8,0,3,0,15,24,86,-0.105,14,4,9,30,8,1,4,0,22.0
2,137.71,222.32,68.76,94.0,408.88,607.37,0.03,0.07,162.77,247.12,28.92,24.79,46.92,37.62,179.33,263.06,33.0,23.88,7.78,12.44,53.83,101.91,7.0,15.64,201.93,319.22,9.67,6.8,0,3,0,32,19,100,0.130,31,9,12,31,4,1,2,0,43.0
0,137.71,251.88,68.76,102.29,408.88,713.82,0.03,0.16,162.77,267.27,28.92,35.15,46.92,51.12,179.33,349.2,33.0,37.55,7.78,14.71,53.83,101.8,7.0,12.8,201.93,327.8,9.67,13.0,0,3,0,25,19,86,0.070,23,3,10,24,8,2,14,0,37.0
0,137.71,243.24,68.76,100.18,408.88,651.06,0.03,0.12,162.77,256.87,28.92,44.73,46.92,56.67,179.33,305.27,33.0,43.0,7.78,16.67,53.83,93.8,7.0,12.44,201.93,374.71,9.67,8.7,0,3,0,26,18,99,0.081,22,4,11,37,7,1,2,0,32.0
2,137.71,229.61,68.76,95.72,408.88,675.94,0.03,0.07,162.77,251.87,28.92,39.58,46.92,46.92,179.33,324.69,33.0,47.82,7.78,13.6,53.83,75.64,7.0,12.67,201.93,344.0,9.67,9.38,0,4,0,38,23,131,0.115,36,9,12,46,6,2,6,3,52.0
0,137.71,249.5,68.76,95.5,408.88,703.28,0.03,0.21,162.77,302.71,28.92,35.42,46.92,39.07,179.33,339.71,33.0,36.17,7.78,17.6,53.83,84.18,7.0,11.3,201.93,326.74,9.67,14.86,0,3,0,29,16,96,0.135,27,5,12,32,6,0,10,1,39.0
0,137.71,221.6,68.76,94.85,408.88,647.75,0.03,0.13,162.77,272.33,28.92,39.67,46.92,53.92,179.33,345.06,33.0,34.83,7.78,21.11,53.83,97.75,7.0,17.36,201.93,359.63,9.67,9.2,0,3,0,26,18,101,0.079,22,6,6,34,9,0,4,0,34.0
0,137.71,219.58,68.76,104.26,408.88,627.58,0.03,0.13,162.77,224.59,28.92,37.17,46.92,43.07,179.33,284.71,33.0,42.44,7.78,10.18,53.83,81.92,7.0,11.0,201.93,276.44,9.67,14.62,0,3,0,28,19,100,0.090,23,3,13,39,5,2,10,2,38.0
1,137.71,219.11,68.76,96.22,408.88,599.61,0.03,0.06,162.77,263.14,28.92,26.0,46.92,42.15,179.33,278.5,33.0,27.5,7.78,18.22,53.83,75.69,7.0,13.08,201.93,305.93,9.67,13.17,0,3,0,33,19,107,0.131,31,2,10,48,7,0,14,2,42.0
