BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
1,238.24,230.67,97.94,101.67,688.06,647.06,0.15,0.09,248.27,248.33,37.31,37.46,50.54,50.73,347.6,289.88,39.21,41.25,12.67,18.8,65.57,68.77,11.0,15.44,308.88,324.25,15.5,15.0,0,4,0,38,15,108,0.213,34,7,9,46,10,1,11,1,51.5
0,238.24,239.82,97.94,114.35,688.06,778.24,0.15,0.12,248.27,239.47,37.31,38.53,50.54,43.33,347.6,324.25,39.21,48.08,12.67,28.2,65.57,56.67,11.0,13.31,308.88,324.44,15.5,9.55,1,4,0,51,22,123,0.236,45,13,7,52,5,4,20,1,78.0
1,238.24,180.41,97.94,109.94,688.06,583.06,0.15,-0.04,248.27,180.53,37.31,38.77,50.54,46.23,347.6,257.81,39.21,39.53,12.67,12.1,65.57,52.42,11.0,13.5,308.88,256.37,15.5,23.0,1,3,0,33,7,75,0.347,31,10,10,35,4,0,10,0,0
2,238.24,214.05,97.94,74.05,688.06,572.95,0.15,0.17,248.27,277.29,37.31,39.83,50.54,60.93,347.6,287.06,39.21,37.92,12.67,14.91,65.57,86.45,11.0,16.0,308.88,284.13,15.5,10.12,0,3,0,25,19,89,0.067,24,1,7,29,4,3,6,2,32.0
3,238.24,219.58,97.94,104.26,688.06,627.58,0.15,0.13,248.27,224.59,37.31,37.17,50.54,43.07,347.6,284.71,39.21,42.44,12.67,10.18,65.57,81.92,11.0,11.0,308.88,276.44,15.5,14.62,0,3,0,28,10,88,0.205,26,2,4,30,11,2,4,6,34.0
2,238.24,223.79,97.94,94.89,688.06,630.16,0.15,0.21,248.27,266.87,37.31,36.0,50.54,38.44,347.6,288.83,39.21,47.83,12.67,9.42,65.57,77.14,11.0,15.64,308.88,300.62,15.5,11.11,1,5,0,47,28,154,0.123,40,6,9,61,10,3,12,3,62.0
2,238.24,150.55,97.94,55.82,688.06,414.45,0.15,0.12,248.27,171.5,37.31,28.83,50.54,35.46,347.6,200.84,39.21,30.73,12.67,8.11,65.57,64.33,11.0,8.77,308.88,247.82,15.5,14.9,0,4,0,51,21,133,0.226,49,0,9,67,7,2,6,1,56.0
4,238.24,231.05,97.94,101.79,688.06,672.95,0.15,0.18,248.27,316.54,37.31,48.92,50.54,53.83,347.6,350.44,39.21,47.14,12.67,13.3,65.57,71.21,11.0,18.45,308.88,314.31,15.5,22.29,1,4,0,55,17,143,0.266,52,4,8,62,12,1,20,1,70.0
0,238.24,199.6,97.94,95.45,688.06,591.85,0.15,0.15,248.27,246.53,37.31,46.0,50.54,60.38,347.6,296.18,39.21,40.0,12.67,18.9,65.57,67.67,11.0,18.36,308.88,321.19,15.5,20.0,1,4,0,42,14,130,0.215,40,10,7,77,6,4,28,3,70.0
0,238.24,249.31,97.94,111.75,688.06,692.56,0.15,0.16,248.27,278.15,37.31,47.36,50.54,37.5,347.6,314.0,39.21,38.46,12.67,15.33,65.57,81.58,11.0,9.6,308.88,342.47,15.5,9.88,0,3,0,26,22,105,0.038,25,0,2,47,10,2,4,0,30.0
0,238.24,109.71,97.94,64.67,688.06,323.05,0.15,0.06,248.27,190.27,37.31,35.0,50.54,32.71,347.6,149.76,39.21,36.13,12.67,9.4,65.57,34.07,11.0,7.09,308.88,171.56,15.5,5.5,1,3,0,43,10,107,0.308,40,7,9,54,5,1,10,1,56.0
0,238.24,206.58,97.94,96.63,688.06,643.16,0.15,0.1,248.27,223.5,37.31,33.86,50.54,39.65,347.6,329.88,39.21,37.07,12.67,13.9,65.57,62.0,11.0,12.2,308.88,295.66,15.5,12.0,1,5,0,54,26,175,0.160,47,10,10,88,7,2,12,1,72.0
0,238.24,229.88,97.94,98.82,688.06,661.18,0.15,0.14,248.27,276.0,37.31,39.64,50.54,54.54,347.6,313.56,39.21,39.1,12.67,20.11,65.57,79.82,11.0,8.2,308.88,289.0,15.5,10.2,0,3,0,31,17,92,0.152,30,0,8,24,7,2,14,3,40.0
2,238.24,258.74,97.94,109.47,688.06,690.58,0.15,0.14,248.27,271.12,37.31,44.15,50.54,58.73,347.6,316.94,39.21,37.14,12.67,12.36,65.57,96.5,11.0,15.82,308.88,362.41,15.5,8.5,0,4,0,41,21,129,0.155,37,7,5,56,8,1,8,2,53.0
3,238.24,272.61,97.94,105.17,688.06,733.67,0.15,0.28,248.27,352.85,37.31,45.0,50.54,51.14,347.6,394.0,39.21,45.3,12.67,14.22,65.57,125.64,11.0,16.33,308.88,368.44,15.5,13.86,0,3,0,24,12,100,0.120,21,2,5,30,5,0,6,1,29.0
0,238.24,206.72,97.94,95.5,688.06,599.56,0.15,0.03,248.27,286.08,37.31,31.23,50.54,52.31,347.6,273.75,39.21,31.92,12.67,13.27,65.57,78.85,11.0,7.9,308.88,304.1,15.5,11.5,1,4,0,52,12,148,0.270,47,3,9,67,5,3,10,0,63.0
0,238.24,289.29,97.94,121.76,688.06,827.29,0.15,0.17,248.27,307.53,37.31,35.42,50.54,48.23,347.6,379.44,39.21,37.33,12.67,18.62,65.57,118.91,11.0,15.89,308.88,409.7,15.5,6.55,0,3,0,41,16,119,0.210,36,2,5,54,5,1,16,0,52.0
4,238.24,241.12,97.94,111.12,688.06,704.0,0.15,0.08,248.27,254.14,37.31,34.83,50.54,42.31,347.6,316.8,39.21,36.46,12.67,18.6,65.57,68.08,11.0,13.67,308.88,324.57,15.5,7.22,0,4,0,42,24,151,0.119,38,5,4,75,5,4,14,1,58.0
0,238.24,263.31,97.94,120.56,688.06,754.38,0.15,0.14,248.27,304.08,37.31,30.46,50.54,36.79,347.6,344.33,39.21,28.0,12.67,14.7,65.57,77.83,11.0,16.42,308.88,333.8,15.5,9.89,0,4,0,52,17,165,0.212,48,2,8,69,7,0,10,3,59.0
1,238.24,270.41,97.94,113.06,688.06,783.65,0.15,0.19,248.27,358.17,37.31,37.62,50.54,45.43,347.6,395.13,39.21,50.6,12.67,11.7,65.57,80.15,11.0,16.92,308.88,351.5,15.5,11.8,1,5,0,66,19,186,0.253,57,5,5,85,10,3,8,5,78.0
0,238.24,217.25,97.94,96.05,688.06,581.45,0.15,0.19,248.27,269.0,37.31,47.36,50.54,59.08,347.6,271.18,39.21,36.08,12.67,14.36,65.57,100.5,11.0,17.31,308.88,340.31,15.5,9.11,0,3,0,29,18,109,0.101,26,7,5,46,8,0,10,0,41.0
0,238.24,258.74,97.94,109.47,688.06,690.58,0.15,0.14,248.27,271.12,37.31,44.15,50.54,58.73,347.6,316.94,39.21,37.14,12.67,12.36,65.57,96.5,11.0,15.82,308.88,362.41,15.5,8.5,0,3,0,33,14,104,0.183,31,7,4,42,5,1,4,0,43.0
0,238.24,272.61,97.94,105.17,688.06,733.67,0.15,0.28,248.27,352.85,37.31,45.0,50.54,51.14,347.6,394.0,39.21,45.3,12.67,14.22,65.57,125.64,11.0,16.33,308.88,368.44,15.5,13.86,0,3,0,24,17,99,0.071,23,3,8,50,6,0,6,3,30.0
5/,238.24,206.72,97.94,95.5,688.06,599.56,0.15,0.03,248.27,286.08,37.31,31.23,50.54,52.31,347.6,273.75,39.21,31.92,12.67,13.27,65.57,78.85,11.0,7.9,308.88,304.1,15.5,11.5,1,5,0,51,21,143,0.210,49,4,9,69,7,3,12,0,64.0
0,238.24,289.29,97.94,121.76,688.06,827.29,0.15,0.17,248.27,307.53,37.31,35.42,50.54,48.23,347.6,379.44,39.21,37.33,12.67,18.62,65.57,118.91,11.0,15.89,308.88,409.7,15.5,6.55,0,4,0,41,19,146,0.151,40,3,5,72,4,2,12,3,52.0
2,238.24,217.25,97.94,96.05,688.06,581.45,0.15,0.19,248.27,269.0,37.31,47.36,50.54,59.08,347.6,271.18,39.21,36.08,12.67,14.36,65.57,100.5,11.0,17.31,308.88,340.31,15.5,9.11,0,3,0,30,16,108,0.130,27,2,6,40,8,0,10,2,37.0
0,238.24,241.12,97.94,111.12,688.06,704.0,0.15,0.08,248.27,254.14,37.31,34.83,50.54,42.31,347.6,316.8,39.21,36.46,12.67,18.6,65.57,68.08,11.0,13.67,308.88,324.57,15.5,7.22,1,5,0,65,20,175,0.257,63,8,12,75,5,5,17,2,86.5
2,238.24,263.31,97.94,120.56,688.06,754.38,0.15,0.14,248.27,304.08,37.31,30.46,50.54,36.79,347.6,344.33,39.21,28.0,12.67,14.7,65.57,77.83,11.0,16.42,308.88,333.8,15.5,9.89,0,4,0,53,20,138,0.239,51,3,10,67,9,1,8,2,61.0
0,238.24,270.41,97.94,113.06,688.06,783.65,0.15,0.19,248.27,358.17,37.31,37.62,50.54,45.43,347.6,395.13,39.21,50.6,12.67,11.7,65.57,80.15,11.0,16.92,308.88,351.5,15.5,11.8,0,4,0,44,16,150,0.187,40,2,6,72,6,2,13,1,54.5
