BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
2,223.58,208.32,95.95,93.26,631.21,559.47,0.1,0.16,228.88,217.12,30.58,28.21,44.93,44.06,272.11,262.12,33.33,28.71,13.5,18.9,96.5,95.77,9.69,14.0,311.38,286.92,16.5,8.73,0,4,0,55,30,170,0.147,50,4,9,73,4,1,22,0,71.0
2,223.58,262.95,95.95,88.53,631.21,672.42,0.1,0.28,228.88,313.47,30.58,34.0,44.93,51.5,272.11,296.67,33.33,25.38,13.5,11.56,96.5,135.83,9.69,19.2,311.38,351.28,16.5,9.0,0,3,0,41,18,112,0.205,39,3,7,35,4,0,6,2,47.0
2,223.58,221.84,95.95,84.05,631.21,695.63,0.1,0.12,228.88,303.46,30.58,29.46,44.93,41.86,272.11,354.0,33.33,35.09,13.5,15.27,96.5,100.45,9.69,18.17,311.38,325.81,16.5,13.5,1,3,0,47,24,119,0.193,41,7,6,50,0,0,16,0,0
2,223.58,246.59,95.95,110.71,631.21,690.94,0.1,0.22,228.88,224.82,30.58,52.64,44.93,56.57,272.11,276.71,33.33,44.38,13.5,21.0,96.5,54.0,9.69,17.29,311.38,322.09,16.5,6.46,1,4,0,62,17,145,0.310,59,3,12,64,5,1,22,0,77.0
0,223.58,255.06,95.95,115.69,631.21,746.56,0.1,0.07,228.88,269.71,30.58,37.21,44.93,52.93,272.11,359.79,33.33,44.18,13.5,13.56,96.5,110.18,9.69,6.55,311.38,373.18,16.5,9.9,1,4,0,56,19,144,0.257,49,9,9,59,7,0,14,0,72.0
2,223.58,245.35,95.95,116.47,631.21,716.94,0.1,0.15,228.88,241.56,30.58,35.0,44.93,48.57,272.11,318.12,33.33,40.92,13.5,19.5,96.5,74.85,9.69,13.33,311.38,329.03,16.5,16.83,1,3,0,36,13,112,0.205,31,6,6,58,2,3,20,1,55.0
2,223.58,241.26,95.95,90.53,631.21,653.16,0.1,0.24,228.88,258.31,30.58,43.0,44.93,50.25,272.11,309.24,33.33,35.71,13.5,14.08,96.5,87.69,9.69,13.55,311.38,360.66,16.5,10.17,0,3,0,25,18,91,0.077,23,3,8,33,8,0,10,1,33.0
0,223.58,183.75,95.95,76.88,631.21,491.21,0.1,0.16,228.88,201.85,30.58,26.69,44.93,47.62,272.11,247.95,33.33,35.15,13.5,29.22,96.5,88.0,9.69,9.83,311.38,295.39,16.5,7.54,0,3,0,30,23,96,0.073,26,2,8,25,4,1,6,0,36.0
4,223.58,259.35,95.95,105.29,631.21,668.41,0.1,0.24,228.88,317.85,30.58,36.54,44.93,53.43,272.11,308.67,33.33,38.08,13.5,13.25,96.5,96.17,9.69,12.7,311.38,347.88,16.5,14.17,0,3,0,26,11,108,0.139,20,2,4,41,4,0,14,3,35.0
3,223.58,293.73,95.95,121.8,631.21,797.67,0.1,0.13,228.88,292.36,30.58,37.42,44.93,57.83,272.11,354.36,33.33,33.0,13.5,14.82,96.5,96.08,9.69,16.0,311.38,386.39,16.5,11.62,1,5,0,52,28,145,0.166,49,3,11,37,7,5,10,2,65.0
