Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,5,0,57,26,142,0.218,53,9,9,63,6,0,10,3,71.0,1,Rider,281.18,263.75,118.29,121.5,763.06,771.06,0.15,0.07,278.56,304.92,34.77,51.6,46.2,60.45,336.56,385.64,33.43,37.93,13.64,10.6,98.73,103.33,15.0,13.7,394.97,364.13,9.89,20.4
1,5,0,68,21,158,0.297,65,2,6,69,6,1,19,2,80.5,0,Central Conn. St.,281.18,243.22,118.29,95.61,763.06,707.11,0.15,0.25,278.56,275.6,34.77,31.77,46.2,40.36,336.56,339.12,33.43,29.31,13.64,17.27,98.73,100.36,15.0,9.91,394.97,345.81,9.89,11.56
1,4,0,55,25,146,0.205,54,5,11,62,6,3,20,4,73.0,1,Sacred Heart,281.18,255.67,118.29,110.33,763.06,711.17,0.15,0.0,278.56,297.93,34.77,37.17,46.2,44.69,336.56,319.53,33.43,34.08,13.64,16.89,98.73,96.38,15.0,16.17,394.97,364.12,9.89,9.78
1,3,0,38,12,77,0.338,36,5,6,30,1,1,16,2,52.0,1,Georgetown,281.18,210.85,118.29,97.95,763.06,605.0,0.15,0.18,278.56,231.82,34.77,32.6,46.2,56.94,336.56,277.89,33.43,29.4,13.64,11.8,98.73,69.06,15.0,9.0,394.97,282.95,9.89,13.0
0,4,0,31,28,119,0.025,30,4,4,50,9,2,8,2,41.0,0,Omaha,281.18,258.74,118.29,109.47,763.06,690.58,0.15,0.14,278.56,271.12,34.77,44.15,46.2,58.73,336.56,316.94,33.43,37.14,13.64,12.36,98.73,96.5,15.0,15.82,394.97,362.41,9.89,8.5
0,3,0,47,19,121,0.231,45,6,7,44,3,0,4,4,55.0,0,Clemson,281.18,214.16,118.29,91.37,763.06,570.26,0.15,0.15,278.56,222.29,34.77,40.5,46.2,44.29,336.56,243.11,33.43,26.6,13.64,13.82,98.73,95.55,15.0,14.88,394.97,343.43,9.89,12.33
0,4,0,52,27,161,0.155,45,7,2,76,4,0,10,1,64.0,1,Kansas St.,281.18,225.0,118.29,85.68,763.06,633.21,0.15,0.13,278.56,282.93,34.77,33.69,46.2,47.19,336.56,342.87,33.43,34.6,13.64,11.57,98.73,91.38,15.0,12.2,394.97,320.53,9.89,7.3
0,5,0,56,22,166,0.205,53,4,6,77,9,1,12,0,67.0,2,Ole Miss,281.18,275.31,118.29,114.62,763.06,785.12,0.15,0.15,278.56,340.83,34.77,33.0,46.2,56.55,336.56,455.08,33.43,33.91,13.64,21.75,98.73,108.0,15.0,9.78,394.97,425.85,9.89,25.67
1,5,0,72,30,169,0.249,68,8,10,68,8,0,8,1,84.0,1,Oral Roberts,281.18,270.41,118.29,113.06,763.06,783.65,0.15,0.19,278.56,358.17,34.77,37.62,46.2,45.43,336.56,395.13,33.43,50.6,13.64,11.7,98.73,80.15,15.0,16.92,394.97,351.5,9.89,11.8
0,4,0,56,29,156,0.173,53,4,13,57,4,2,8,0,66.0,0,Little Rock,281.18,206.62,118.29,95.88,763.06,635.0,0.15,0.1,278.56,235.0,34.77,35.8,46.2,40.33,336.56,291.67,33.43,40.1,13.64,8.7,98.73,60.36,15.0,9.86,394.97,277.93,9.89,15.89
0,4,0,41,23,128,0.141,37,5,6,59,8,6,10,2,57.0,0,Presbyterian,281.18,236.5,118.29,111.88,763.06,694.0,0.15,0.07,278.56,250.86,34.77,42.73,46.2,44.58,336.56,341.29,33.43,42.9,13.64,15.67,98.73,75.25,15.0,11.0,394.97,346.14,9.89,13.22
1,5,0,55,41,195,0.072,51,9,7,87,7,2,8,1,70.0,0,SIUE,281.18,207.9,118.29,95.85,763.06,626.6,0.15,0.15,278.56,236.94,34.77,34.42,46.2,42.0,336.56,326.35,33.43,27.4,13.64,17.1,98.73,81.62,15.0,9.8,394.97,310.06,9.89,9.5
0,5,0,72,34,207,0.184,63,6,4,82,8,1,14,1,86.0,0,Purdue Fort Wayne,281.18,289.29,118.29,121.76,763.06,827.29,0.15,0.17,278.56,307.53,34.77,35.42,46.2,48.23,336.56,379.44,33.43,37.33,13.64,18.62,98.73,118.91,15.0,15.89,394.97,409.7,9.89,6.55
0,4,0,51,23,149,0.188,46,3,13,58,10,1,14,5,62.0,1,Houston Baptist,281.18,219.65,118.29,93.85,763.06,667.05,0.15,0.19,278.56,289.71,34.77,35.92,46.2,63.08,336.56,365.24,33.43,47.89,13.64,10.6,98.73,87.31,15.0,8.73,394.97,306.71,9.89,18.0
0,5,0,60,27,154,0.214,57,9,11,58,7,2,20,0,81.0,1,Sam Houston St.,281.18,310.65,118.29,128.88,763.06,894.24,0.15,0.09,278.56,324.53,34.77,33.42,46.2,43.31,336.56,403.44,33.43,35.0,13.64,21.44,98.73,93.57,15.0,13.64,394.97,405.27,9.89,15.2
