Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,5,0,56,31,149,0.168,53,14/,14,61,7,3,12,4,79.0,2,UMES,141.62,288.6,59.14,130.2,381.1,784.47,0.17,0.15,209.62,325.25,27.08,70.45,37.81,68.0,202.0,335.0,25.69,63.25,9.2,16.38,42.33,101.33,8.58,14.73,198.5,392.07,9.44,23.12
0,4,0,48,31,154,0.110,44,5,12,63,10,2,0,2,55.0,2,Lehigh,141.62,224.94,59.14,94.83,381.1,633.22,0.17,0.19,209.62,270.64,27.08,35.08,37.81,44.81,202.0,283.71,25.69,51.3,9.2,25.38,42.33,70.93,8.58,10.33,198.5,300.97,9.44,11.33
1,4,0,57,22,140,0.250,53,3,11,63,7,1,24,0,73.0,0,Lafayette,141.62,225.05,59.14,94.6,381.1,627.55,0.17,0.15,209.62,272.2,27.08,44.83,37.81,46.43,202.0,312.38,25.69,52.0,9.2,14.33,42.33,100.0,8.58,10.62,198.5,351.75,9.44,10.0
1,3,0,41,17,87,0.276,37,6,5,42,5,0,22,4,58.0,1,Duquesne,141.62,217.69,59.14,93.69,381.1,631.19,0.17,0.05,209.62,269.5,27.08,40.2,37.81,39.08,202.0,342.46,25.69,48.0,9.2,8.45,42.33,74.5,8.58,11.5,198.5,274.27,9.44,14.0
1,5,0,57,22,172,0.203,52,7,11,79,9,2,8,2,70.0,2,Chicago St.,141.62,201.67,59.14,97.71,381.1,618.0,0.17,0.08,209.62,247.56,27.08,37.17,37.81,47.54,202.0,328.71,25.69,31.36,9.2,11.17,42.33,66.73,8.58,12.64,198.5,297.91,9.44,10.75
1,3,0,38,13,83,0.301,36,9,9,38,6,3,12,1,56.0,0,St. Francis Brooklyn,141.62,207.29,59.14,84.95,381.1,612.24,0.17,0.13,209.62,249.5,27.08,41.85,37.81,42.06,202.0,320.72,25.69,45.15,9.2,7.73,42.33,94.83,8.58,13.62,198.5,294.17,9.44,13.11
1,5,0,55,20,134,0.261,51,4,12,54,3,0,16,1,67.0,1,Seattle U,141.62,254.88,59.14,121.18,381.1,716.24,0.17,0.13,209.62,269.13,27.08,35.71,37.81,45.5,202.0,323.53,25.69,38.92,9.2,10.91,42.33,111.17,8.58,12.45,198.5,337.16,9.44,9.29
1,4,0,40,23,143,0.119,32,6,6,50,2,0,14,0,53.0,3,UC Riverside,141.62,192.1,59.14,84.6,381.1,543.0,0.17,0.13,209.62,219.06,27.08,22.53,37.81,39.0,202.0,233.63,25.69,27.69,9.2,8.25,42.33,57.07,8.58,8.55,198.5,240.17,9.44,9.67
0,5,0,70,27,181,0.238,69,6,13,70,8,1,8,1,81.0,1,Cal St. Fullerton,141.62,197.95,59.14,85.53,381.1,604.58,0.17,0.18,209.62,231.07,27.08,25.25,37.81,35.69,202.0,291.56,25.69,24.69,9.2,10.92,42.33,63.57,8.58,7.73,198.5,244.56,9.44,12.12
0,3,0,34,18,111,0.144,32,5,6,47,4,0,12,2,45.0,3,Princeton,141.62,210.94,59.14,73.22,381.1,529.56,0.17,0.17,209.62,234.2,27.08,29.09,37.81,42.82,202.0,256.93,25.69,25.17,9.2,12.9,42.33,57.92,8.58,9.0,198.5,308.17,9.44,8.0
