Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,4,0,60,15,144,0.312,57,5,11,65,5,3,16,1,0,1,Akron,259.44,229.88,101.75,98.82,713.31,661.18,0.2,0.14,323.17,276.0,37.73,39.64,42.07,54.54,354.71,313.56,35.4,39.1,15.36,20.11,102.58,79.82,12.62,8.2,372.96,289.0,13.4,10.2
1,3,0,36,12,94,0.255,35,6,2,44,4,3,19,0,54.5,0,Bryant,259.44,219.58,101.75,104.26,713.31,627.58,0.2,0.13,323.17,224.59,37.73,37.17,42.07,43.07,354.71,284.71,35.4,42.44,15.36,10.18,102.58,81.92,12.62,11.0,372.96,276.44,13.4,14.62
1,5,0,63,24,188,0.207,61,6,10,82,7,3,16,0,80.0,2,San Diego St.,259.44,226.16,101.75,92.79,713.31,568.74,0.2,0.17,323.17,270.0,37.73,24.85,42.07,43.57,354.71,233.72,35.4,31.23,15.36,13.91,102.58,84.08,12.62,16.0,372.96,302.32,13.4,6.83
1,3,0,47,11,116,0.310,43,3,5,51,1,4,10,0,59.0,2,South Fla.,259.44,232.17,101.75,95.44,713.31,646.22,0.2,0.14,323.17,263.47,37.73,32.69,42.07,39.33,354.71,291.24,35.4,42.36,15.36,11.17,102.58,81.17,12.62,10.82,372.96,299.35,13.4,12.36
1,3,0,42,11,97,0.320,38,6,6,41,2,2,8,2,54.0,1,Auburn,259.44,206.11,101.75,100.72,713.31,611.06,0.2,0.17,323.17,242.71,37.73,28.17,42.07,42.36,354.71,287.94,35.4,31.82,15.36,16.73,102.58,72.42,12.62,12.4,372.96,261.35,13.4,17.18
1,3,0,45,11,101,0.337,42,4,11,40,1,1,10,2,55.0,0,George Washington,259.44,198.17,101.75,96.5,713.31,574.33,0.2,0.18,323.17,272.58,37.73,51.44,42.07,50.36,354.71,269.94,35.4,49.89,15.36,8.5,102.58,102.33,12.62,15.09,372.96,283.41,13.4,10.2
0,3,0,26,18,82,0.098,25,2,9,36,6,2,10,0,35.0,1,Indiana,259.44,218.76,101.75,98.29,713.31,619.19,0.2,0.06,323.17,287.0,37.73,36.92,42.07,47.4,354.71,294.11,35.4,35.31,15.36,22.82,102.58,113.73,12.62,12.45,372.96,321.06,13.4,9.83
0,4,0,47,25,153,0.144,46,5,7,61,3,6,12,1,64.0,0,Kentucky,259.44,254.22,101.75,96.72,713.31,667.78,0.2,0.2,323.17,352.17,37.73,33.67,42.07,51.08,354.71,330.6,35.4,29.83,15.36,16.27,102.58,116.18,12.62,13.73,372.96,386.53,13.4,9.43
1,4,0,49,19,150,0.200,48,2,5,62,2,2,26,1,66.0,0,Cleveland St.,259.44,205.85,101.75,84.45,713.31,608.25,0.2,0.14,323.17,242.88,37.73,31.17,42.07,34.93,354.71,312.78,35.4,27.5,15.36,16.1,102.58,90.67,12.62,9.17,372.96,288.64,13.4,7.0
1,4,0,62,20,170,0.247,59,8,4,66,3,2,15,2,79.5,0,UCF,259.44,261.79,101.75,91.37,713.31,706.79,0.2,0.2,323.17,312.6,37.73,28.85,42.07,49.38,354.71,344.53,35.4,40.12,15.36,16.67,102.58,153.2,12.62,18.8,372.96,368.53,13.4,12.22
