BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
1,227.06,245.53,105.5,109.12,630.25,697.18,0.18,0.15,260.77,276.86,39.08,34.92,42.93,54.15,280.5,298.94,40.77,38.08,12.27,13.36,97.58,102.0,13.42,12.77,318.75,313.22,9.89,13.33,0,3,0,35,24,109,0.101,35,1,5,37,4,0,10,6,0
0,227.06,299.65,105.5,122.71,630.25,811.76,0.18,0.2,260.77,338.93,39.08,51.73,42.93,59.57,280.5,358.38,40.77,41.58,12.27,20.56,97.58,96.27,13.42,13.0,318.75,372.16,9.89,9.44,0,4,0,43,24,129,0.147,38,2,7,45,10,4,23,1,0
2,227.06,264.0,105.5,99.12,630.25,733.76,0.18,0.26,260.77,260.25,39.08,30.43,42.93,49.0,280.5,313.53,40.77,39.8,12.27,17.08,97.58,78.64,13.42,14.0,318.75,308.15,9.89,11.8,0,5,0,57,37,171,0.117,54,7,7,71,4,1,17,5,0
2,227.06,185.33,105.5,72.62,630.25,492.04,0.18,0.29,260.77,230.83,39.08,32.14,42.93,36.27,280.5,280.67,40.77,38.0,12.27,11.56,97.58,110.62,13.42,15.11,318.75,286.05,9.89,12.83,1,4,0,50,25,158,0.158,49,9,8,69,5,4,27,1,76.5
1,227.06,210.94,105.5,73.22,630.25,529.56,0.18,0.17,260.77,234.2,39.08,29.09,42.93,42.82,280.5,256.93,40.77,25.17,12.27,12.9,97.58,57.92,13.42,9.0,318.75,308.17,9.89,8.0,1,4,0,60,17,147,0.293,55,6,11,65,5,0,25,0,78.5
0,227.06,210.11,105.5,91.37,630.25,567.89,0.18,0.15,260.77,220.65,39.08,31.08,42.93,37.82,280.5,239.39,40.77,37.45,12.27,13.7,97.58,107.73,13.42,13.62,318.75,283.38,9.89,10.1,1,4,0,60,23,145,0.255,53,13,4,55,3,1,18,2,83.0
1,227.06,219.53,105.5,90.88,630.25,625.41,0.18,0.19,260.77,212.25,39.08,39.67,42.93,45.69,280.5,293.07,40.77,38.33,12.27,12.33,97.58,86.77,13.42,8.64,318.75,280.06,9.89,8.44,1,3,0,42,15,95,0.284,40,7,9,44,2,2,14,0,58.0
0,227.06,246.06,105.5,114.35,630.25,742.53,0.18,0.12,260.77,244.31,39.08,31.69,42.93,36.07,280.5,337.69,40.77,40.9,12.27,17.8,97.58,104.91,13.42,13.33,318.75,334.38,9.89,11.6,1,3,0,39,14,90,0.278,36,8,10,35,1,3,14,1,57.0
0,227.06,233.4,105.5,95.5,630.25,648.1,0.18,0.2,260.77,249.35,39.08,34.0,42.93,46.93,280.5,302.0,40.77,42.2,12.27,23.4,97.58,77.71,13.42,11.94,318.75,301.56,9.89,9.33,1,3,0,33,8,77,0.325,31,6,7,33,5,3,16,0,50.0
1,227.06,241.26,105.5,90.53,630.25,653.16,0.18,0.24,260.77,258.31,39.08,43.0,42.93,50.25,280.5,309.24,40.77,35.71,12.27,14.08,97.58,87.69,13.42,13.55,318.75,360.66,9.89,10.17,0,3,0,29,13,96,0.167,23,2,7,30,10,0,8,3,35.0
