Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,3,0,37,23,117,0.120,35,4,8,37,3,2,14,1,50.0,1,Utah,239.38,306.78,107.81,120.72,683.38,783.22,0.18,0.26,251.5,394.46,34.31,35.85,46.46,51.31,290.6,371.73,36.08,39.33,15.11,18.0,110.25,143.08,11.42,14.75,338.13,431.88,10.0,7.71
1,3,0,37,12,81,0.309,33,4,8,38,5,2,8,1,47.0,1,Cal Poly,239.38,190.05,107.81,80.0,683.38,512.9,0.18,0.15,251.5,219.0,34.31,39.85,46.46,64.25,290.6,253.76,36.08,32.62,15.11,15.73,110.25,66.69,11.42,15.12,338.13,325.91,10.0,8.71
0,3,0,22,24,83,-0.024,21,3,0,26,6,0,8,2,29.0,0,Kentucky,239.38,254.22,107.81,96.72,683.38,667.78,0.18,0.2,251.5,352.17,34.31,33.67,46.46,51.08,290.6,330.6,36.08,29.83,15.11,16.27,110.25,116.18,11.42,13.73,338.13,386.53,10.0,9.43
0,5,0,60,26,157,0.217,59,6,7,68,11,2,16,1,76.0,3,Southern Utah,239.38,234.21,107.81,88.68,683.38,658.63,0.18,0.18,251.5,275.87,34.31,32.27,46.46,40.73,290.6,357.93,36.08,51.0,15.11,12.18,110.25,89.58,11.42,11.8,338.13,317.94,10.0,11.0
0,5,0,56,26,148,0.203,52,5,13,51,6,1,14,6,69.0,0,Boise St.,239.38,249.53,107.81,108.59,683.38,685.18,0.18,0.23,251.5,264.6,34.31,32.5,46.46,41.71,290.6,313.33,36.08,31.64,15.11,12.18,110.25,111.36,11.42,13.82,338.13,341.66,10.0,12.12
1,4,0,53,22,134,0.231,47,7,12,44,2,1,18,1,70.0,0,Middle Tenn.,239.38,286.2,107.81,130.27,683.38,800.47,0.18,0.12,251.5,305.31,34.31,32.0,46.46,54.38,290.6,354.79,36.08,35.62,15.11,12.3,110.25,92.42,11.42,15.18,338.13,387.0,10.0,20.33
1,5,0,57,24,168,0.196,52,15/,10,61,6,4,22,1,87.0,1,Cornell,239.38,158.24,107.81,59.9,683.38,428.48,0.18,0.29,251.5,220.5,34.31,29.67,46.46,39.21,290.6,210.44,36.08,28.5,15.11,12.22,110.25,50.12,11.42,6.92,338.13,232.78,10.0,10.78
1,3,0,46,17,112,0.259,44,9,10,37,3,1,10,1,61.0,1,Utah St.,239.38,184.58,107.81,89.89,683.38,551.37,0.18,0.15,251.5,206.69,34.31,34.77,46.46,38.71,290.6,229.5,36.08,30.5,15.11,12.64,110.25,93.93,11.42,4.5,338.13,267.0,10.0,10.4
0,3,0,29,20,121,0.074,26,4,7,44,7,0,10,2,38.0,1,California,239.38,224.55,107.81,80.9,683.38,571.9,0.18,0.18,251.5,295.57,34.31,28.71,46.46,39.73,290.6,252.11,36.08,24.0,15.11,14.7,110.25,91.92,11.42,14.91,338.13,321.32,10.0,16.57
0,4,0,45,20,147,0.170,36,5,7,47,6,1,10,1,56.0,0,California,239.38,224.55,107.81,80.9,683.38,571.9,0.18,0.18,251.5,295.57,34.31,28.71,46.46,39.73,290.6,252.11,36.08,24.0,15.11,14.7,110.25,91.92,11.42,14.91,338.13,321.32,10.0,16.57
