BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
1,286.28,286.53,110.72,114.18,812.5,753.65,0.19,0.18,374.0,325.43,48.91,63.0,62.18,98.18,471.43,352.93,42.27,41.38,17.1,19.44,153.0,105.09,12.8,19.75,552.21,446.71,15.17,7.67,1,4,0,47,15,138,0.232,43,8,7,67,3,1,20,3,66.0
2,286.28,225.65,110.72,103.76,812.5,662.65,0.19,0.1,374.0,277.23,48.91,46.18,62.18,64.73,471.43,300.25,42.27,40.0,17.1,16.25,153.0,105.6,12.8,8.64,552.21,312.56,15.17,12.0,0,4,0,43,22,135,0.156,42,6,5,64,10,3,8,1,56.0
0,286.28,226.94,110.72,90.67,812.5,617.33,0.19,0.15,374.0,223.06,48.91,29.92,62.18,45.64,471.43,267.41,42.27,26.93,17.1,14.08,153.0,67.64,12.8,7.82,552.21,300.94,15.17,9.5,1,3,0,42,7,94,0.372,40,3,6,35,3,5,6,0,53.0
1,286.28,310.65,110.72,128.88,812.5,894.24,0.19,0.09,374.0,324.53,48.91,33.42,62.18,43.31,471.43,403.44,42.27,35.0,17.1,21.44,153.0,93.57,12.8,13.64,552.21,405.27,15.17,15.2,1,3,0,43,11,115,0.278,37,3,5,45,0,4,18,1,59.0
0,286.28,238.25,110.72,105.19,812.5,673.5,0.19,0.18,374.0,255.5,48.91,30.0,62.18,43.21,471.43,303.8,42.27,33.25,17.1,12.9,153.0,65.08,12.8,13.21,552.21,307.03,15.17,9.58,1,3,0,38,13,104,0.240,35,5,10,49,5,2,18,0,54.0
1,286.28,233.44,110.72,91.89,812.5,599.44,0.19,0.13,374.0,242.06,48.91,35.46,62.18,51.54,471.43,265.12,42.27,33.33,17.1,11.25,153.0,119.17,12.8,17.78,552.21,341.75,15.17,11.57,0,3,0,28,17,102,0.108,27,5,10,36,5,2,10,2,40.0
0,286.28,225.0,110.72,85.68,812.5,633.21,0.19,0.13,374.0,282.93,48.91,33.69,62.18,47.19,471.43,342.87,42.27,34.6,17.1,11.57,153.0,91.38,12.8,12.2,552.21,320.53,15.17,7.3,1,4,0,67,19,161,0.298,61,5,12,66,5,0,14,3,79.0
0,286.28,270.75,110.72,108.25,812.5,756.75,0.19,0.12,374.0,291.5,48.91,34.4,62.18,44.09,471.43,365.87,42.27,36.7,17.1,13.78,153.0,110.64,12.8,12.8,552.21,374.96,15.17,9.83,1,3,0,38,7,97,0.320,36,6,5,41,2,0,24,0,56.0
1,286.28,285.06,110.72,136.06,812.5,811.44,0.19,0.18,374.0,328.77,48.91,37.62,62.18,59.64,471.43,352.53,42.27,38.57,17.1,10.22,153.0,120.33,12.8,13.09,552.21,381.0,15.17,8.55,1,5,0,51,25,142,0.183,45,9,9,60,5,0,26,1,73.0
0,286.28,217.79,110.72,100.89,812.5,605.47,0.19,0.15,374.0,257.93,48.91,39.0,62.18,46.0,471.43,273.88,42.27,31.12,17.1,9.1,153.0,101.71,12.8,8.33,552.21,339.83,15.17,16.5,1,4,0,50,16,136,0.250,48,9,3,56,2,3,14,2,69.0
