BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
2,223.79,176.23,94.89,73.77,630.16,478.59,0.21,0.2,266.87,199.61,36.0,20.05,38.44,33.21,288.83,202.14,47.83,24.94,9.42,18.27,77.14,71.79,15.64,8.43,300.62,230.78,11.11,8.5,0,3,0,28,18,85,0.118,28,5,6,24,9,1,8,0,0
0,223.79,233.4,94.89,95.5,630.16,648.1,0.21,0.2,266.87,249.35,36.0,34.0,38.44,46.93,288.83,302.0,47.83,42.2,9.42,23.4,77.14,77.71,15.64,11.94,300.62,301.56,11.11,9.33,0,5,0,48,28,152,0.132,44,11,4,55,6,0,2,2,0
0,223.79,261.29,94.89,107.53,630.16,689.59,0.21,0.19,266.87,296.5,36.0,42.36,38.44,45.93,288.83,288.19,47.83,42.25,9.42,18.7,77.14,99.09,15.64,11.78,300.62,351.5,11.11,10.17,0,3,0,34,24,90,0.111,33,3,6,28,6,1,0,3,0
3,223.79,214.05,94.89,74.05,630.16,572.95,0.21,0.17,266.87,277.29,36.0,39.83,38.44,60.93,288.83,287.06,47.83,37.92,9.42,14.91,77.14,86.45,15.64,16.0,300.62,284.13,11.11,10.12,0,3,0,31,20,99,0.111,28,6,2,37,4,0,20,3,47.0
2,223.79,238.24,94.89,97.94,630.16,688.06,0.21,0.15,266.87,248.27,36.0,37.31,38.44,50.54,288.83,347.6,47.83,39.21,9.42,12.67,77.14,65.57,15.64,11.0,300.62,308.88,11.11,15.5,0,5,0,51,27,151,0.159,50,10,11,66,6,1,12,2,68.0
0,223.79,219.58,94.89,104.26,630.16,627.58,0.21,0.13,266.87,224.59,36.0,37.17,38.44,43.07,288.83,284.71,47.83,42.44,9.42,10.18,77.14,81.92,15.64,11.0,300.62,276.44,11.11,14.62,0,3,0,37,15,92,0.239,33,1,4,36,9,2,6,1,43.0
1,223.79,299.65,94.89,122.71,630.16,811.76,0.21,0.2,266.87,338.93,36.0,51.73,38.44,59.57,288.83,358.38,47.83,41.58,9.42,20.56,77.14,96.27,15.64,13.0,300.62,372.16,11.11,9.44,1,5,0,54,18,145,0.248,51,5,10,67,17/,2,12,1,67.0
0,223.79,243.58,94.89,100.11,630.16,687.95,0.21,0.22,266.87,328.92,36.0,45.5,38.44,70.31,288.83,344.44,47.83,46.45,9.42,10.1,77.14,124.5,15.64,22.18,300.62,346.19,11.11,10.44,1,3,0,46,14,103,0.311,42,3,5,42,6,1,8,0,54.0
1,223.79,218.17,94.89,100.06,630.16,606.83,0.21,0.22,266.87,215.29,36.0,30.93,38.44,44.62,288.83,273.18,47.83,34.79,9.42,14.89,77.14,62.12,15.64,10.64,300.62,295.35,11.11,13.33,0,3,0,22,17,80,0.062,19,2,2,22,14,1,0,0,25.0
1,223.79,243.29,94.89,106.82,630.16,688.35,0.21,0.24,266.87,259.67,36.0,48.73,38.44,41.07,288.83,347.53,47.83,41.25,9.42,11.18,77.14,82.62,15.64,21.73,300.62,318.75,11.11,8.89,0,3,0,40,24,107,0.150,40,5,9,38,7,0,8,2,49.0
1,223.79,246.06,94.89,114.35,630.16,742.53,0.21,0.12,266.87,244.31,36.0,31.69,38.44,36.07,288.83,337.69,47.83,40.9,9.42,17.8,77.14,104.91,15.64,13.33,300.62,334.38,11.11,11.6,1,4,0,62,22,175,0.229,58,12,6,84,7,2,16,0,84.0
2,223.79,243.8,94.89,112.07,630.16,805.87,0.21,0.04,266.87,261.69,36.0,38.83,38.44,53.45,288.83,427.54,47.83,36.31,9.42,15.75,77.14,76.0,15.64,15.89,300.62,338.88,11.11,15.43,1,5,0,75/,39/,202,0.178,73/,4,10,98,10,2,16,1,89.0/
1,223.79,263.75,94.89,121.5,630.16,771.06,0.21,0.07,266.87,304.92,36.0,51.6,38.44,60.45,288.83,385.64,47.83,37.93,9.42,10.6,77.14,103.33,15.64,13.7,300.62,364.13,11.11,20.4,1,5,0,61,21,159,0.252,60,10,10,72,4,6,10,2,82.0
0,223.79,221.6,94.89,94.85,630.16,647.75,0.21,0.13,266.87,272.33,36.0,39.67,38.44,53.92,288.83,345.06,47.83,34.83,9.42,21.11,77.14,97.75,15.64,17.36,300.62,359.63,11.11,9.2,0,3,0,31,20,92,0.120,28,3,7,28,10,1,6,0,38.0
2,223.79,230.0,94.89,99.22,630.16,653.39,0.21,0.14,266.87,238.75,36.0,28.0,38.44,43.81,288.83,291.35,47.83,32.86,9.42,14.5,77.14,77.08,15.64,11.45,300.62,327.12,11.11,12.45,1,3,0,40,21,105,0.181,36,7,8,43,3,2,8,1,53.0
2,223.79,246.06,94.89,114.35,630.16,742.53,0.21,0.12,266.87,244.31,36.0,31.69,38.44,36.07,288.83,337.69,47.83,40.9,9.42,17.8,77.14,104.91,15.64,13.33,300.62,334.38,11.11,11.6,0,4,0,46,23,160,0.144,43,7,9,71,6,3,20,0,66.0
1,223.79,267.24,94.89,110.0,630.16,811.18,0.21,0.08,266.87,263.38,36.0,38.64,38.44,40.0,288.83,393.94,47.83,36.4,9.42,9.56,77.14,95.92,15.64,13.18,300.62,386.13,11.11,10.3,0,5,0,68,25,196,0.219,66,3,11,102,10,0,18,3,80.0
0,223.79,194.3,94.89,71.65,630.16,574.9,0.21,0.09,266.87,259.36,36.0,33.25,38.44,37.14,288.83,310.76,47.83,34.46,9.42,10.82,77.14,61.23,15.64,20.18,300.62,320.13,11.11,7.85,1,3,0,48,11,122,0.303,46,1,4,60,1,1,14,2,57.0
2,223.79,231.8,94.89,113.87,630.16,738.07,0.21,0.05,266.87,230.71,36.0,34.62,38.44,47.08,288.83,344.21,47.83,37.08,9.42,12.56,77.14,81.27,15.64,14.5,300.62,301.36,11.11,14.6,1,4,0,60,16,160,0.275,57,10,8,77,4,0,4,2,72.0
2,223.79,226.35,94.89,104.76,630.16,687.24,0.21,0.05,266.87,268.77,36.0,41.38,38.44,53.27,288.83,314.69,47.83,48.17,9.42,16.67,77.14,83.27,15.64,18.56,300.62,356.68,11.11,24.67,1,4,0,59,17,133,0.316,56,6,9,71,4,1,8,5,70.0
1,223.79,263.75,94.89,121.5,630.16,771.06,0.21,0.07,266.87,304.92,36.0,51.6,38.44,60.45,288.83,385.64,47.83,37.93,9.42,10.6,77.14,103.33,15.64,13.7,300.62,364.13,11.11,20.4,0,3,0,45,18,140,0.193,41,4,9,49,6,2,16,2,59.0
1,223.79,243.8,94.89,112.07,630.16,805.87,0.21,0.04,266.87,261.69,36.0,38.83,38.44,53.45,288.83,427.54,47.83,36.31,9.42,15.75,77.14,76.0,15.64,15.89,300.62,338.88,11.11,15.43,1,4,0,62,25,181,0.204,56,6,8,85,3,3,14,0,78.0
0,223.79,230.0,94.89,99.22,630.16,653.39,0.21,0.14,266.87,238.75,36.0,28.0,38.44,43.81,288.83,291.35,47.83,32.86,9.42,14.5,77.14,77.08,15.64,11.45,300.62,327.12,11.11,12.45,1,3,0,42,10,82,0.390,39,3,3,42,3,0,14,0,52.0
0,223.79,243.29,94.89,106.82,630.16,688.35,0.21,0.24,266.87,259.67,36.0,48.73,38.44,41.07,288.83,347.53,47.83,41.25,9.42,11.18,77.14,82.62,15.64,21.73,300.62,318.75,11.11,8.89,0,4,0,37,22,131,0.115,35,3,5,58,15,2,12,4,48.0
