BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
2,187.71,264.31,77.71,121.44,533.43,721.81,0.13,0.21,222.44,279.64,30.62,47.82,49.36,81.64,254.16,325.36,40.5,44.67,19.46,21.83,56.73,79.0,5.8,24.7,288.5,357.93,12.67,16.67,1,4,0,51,15,123,0.293,48,7,9,46,10,3,6,0,64.0
1,187.71,249.31,77.71,111.75,533.43,692.56,0.13,0.16,222.44,278.15,30.62,47.36,49.36,37.5,254.16,314.0,40.5,38.46,19.46,15.33,56.73,81.58,5.8,9.6,288.5,342.47,12.67,9.88,1,5,0,68,34,170,0.200,53,3,5,58,7,7,6,0,81.0
1,187.71,170.0,77.71,74.0,533.43,504.48,0.13,0.11,222.44,250.46,30.62,31.0,49.36,38.27,254.16,277.35,40.5,37.46,19.46,14.45,56.73,67.25,5.8,7.91,288.5,251.89,12.67,8.8,1,4,0,61,26,148,0.236,52,8,10,53,3,2,6,2,74.0
3,187.71,142.81,77.71,79.52,533.43,446.9,0.13,0.08,222.44,153.65,30.62,29.71,49.36,40.62,254.16,204.63,40.5,32.47,19.46,16.75,56.73,45.62,5.8,8.5,288.5,196.68,12.67,14.4,1,3,0,32,10,100,0.220,28,8,9,55,1,8,0,0,48.0
5,187.71,142.81,77.71,79.52,533.43,446.9,0.13,0.08,222.44,153.65,30.62,29.71,49.36,40.62,254.16,204.63,40.5,32.47,19.46,16.75,56.73,45.62,5.8,8.5,288.5,196.68,12.67,14.4,1,3,0,44,10,97,0.351,41,5,8,46,3,6,3,0,56.5
2,187.71,180.41,77.71,109.94,533.43,583.06,0.13,-0.04,222.44,180.53,30.62,38.77,49.36,46.23,254.16,257.81,40.5,39.53,19.46,12.1,56.73,52.42,5.8,13.5,288.5,256.37,12.67,23.0,1,3,0,42,8,81,0.420,37,8,5,43,2,0,16,1,58.0
2,187.71,228.35,77.71,89.71,533.43,656.18,0.13,0.12,222.44,220.69,30.62,33.08,49.36,45.85,254.16,298.69,40.5,33.83,19.46,14.08,56.73,62.54,5.8,13.0,288.5,274.97,12.67,9.78,0,5,0,58,29,181,0.160,51,7,13,73,8,0,6,3,68.0
7/,187.71,203.75,77.71,89.3,533.43,612.8,0.13,0.24,222.44,270.36,30.62,35.93,49.36,40.73,254.16,305.11,40.5,42.93,19.46,13.83,56.73,62.93,5.8,9.46,288.5,276.56,12.67,11.21,0,5,0,78/,37,209,0.196,78/,2,12,90,3,0,9,0,84.5
3,187.71,228.35,77.71,89.71,533.43,656.18,0.13,0.12,222.44,220.69,30.62,33.08,49.36,45.85,254.16,298.69,40.5,33.83,19.46,14.08,56.73,62.54,5.8,13.0,288.5,274.97,12.67,9.78,0,4,0,48,29,161,0.118,41,3,7,63,3,1,9,1,56.5
1,187.71,295.07,77.71,111.2,533.43,813.73,0.13,0.19,222.44,304.15,30.62,43.09,49.36,55.92,254.16,376.77,40.5,50.0,19.46,21.45,56.73,72.5,5.8,8.3,288.5,397.75,12.67,9.8,0,3,0,28,18,107,0.093,25,1,8,35,7,1,0,0,30.0
