BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
0,273.5,258.72,110.72,109.67,723.61,709.0,0.19,0.18,307.6,254.35,36.23,27.07,35.62,47.07,305.24,312.24,33.23,25.06,16.1,16.0,87.4,87.64,14.46,10.92,348.53,332.94,9.91,7.64,0,3,0,24,17,100,0.070,22,2,3,34,7,0,4,2,0
0,273.5,180.43,110.72,79.43,723.61,500.57,0.19,0.14,307.6,182.53,36.23,26.31,35.62,35.22,305.24,216.89,33.23,28.11,16.1,13.38,87.4,77.42,14.46,9.85,348.53,236.87,9.91,11.57,1,3,0,41,13,113,0.248,38,10,4,54,3,1,8,4,0
0,273.5,293.73,110.72,121.8,723.61,797.67,0.19,0.13,307.6,292.36,36.23,37.42,35.62,57.83,305.24,354.36,33.23,33.0,16.1,14.82,87.4,96.08,14.46,16.0,348.53,386.39,9.91,11.62,0,3,0,33,19,117,0.120,32,4,4,40,3,3,6,0,0
3,273.5,243.22,110.72,95.61,723.61,707.11,0.19,0.25,307.6,275.6,36.23,31.77,35.62,40.36,305.24,339.12,33.23,29.31,16.1,17.27,87.4,100.36,14.46,9.91,348.53,345.81,9.91,11.56,1,4,0,61,23,168,0.226,56,5,7,72,3,0,26,2,79.0
0,273.5,221.53,110.72,99.59,723.61,642.0,0.19,0.18,307.6,237.2,36.23,26.23,35.62,37.14,305.24,294.62,33.23,30.92,16.1,15.67,87.4,65.15,14.46,14.0,348.53,281.56,9.91,10.08,1,5,0,54,29,147,0.170,53,8,3,71,4,3,14,3,72.0
0,273.5,231.8,110.72,113.87,723.61,738.07,0.19,0.05,307.6,230.71,36.23,34.62,35.62,47.08,305.24,344.21,33.23,37.08,16.1,12.56,87.4,81.27,14.46,14.5,348.53,301.36,9.91,14.6,1,3,0,42,17,93,0.269,40,6,5,39,0,2,8,1,54.0
1,273.5,203.75,110.72,89.3,723.61,612.8,0.19,0.24,307.6,270.36,36.23,35.93,35.62,40.73,305.24,305.11,33.23,42.93,16.1,13.83,87.4,62.93,14.46,9.46,348.53,276.56,9.91,11.21,1,3,0,42,11,97,0.320,41,6,5,40,3,4,6,1,55.0
1,273.5,215.17,110.72,84.33,723.61,558.22,0.19,0.16,307.6,257.86,36.23,32.38,35.62,49.54,305.24,258.75,33.23,33.0,16.1,14.73,87.4,66.71,14.46,11.83,348.53,307.66,9.91,12.62,0,4,0,62,24,157,0.242,58,4,4,60,5,1,12,1,73.0
1,273.5,234.21,110.72,88.68,723.61,658.63,0.19,0.18,307.6,275.87,36.23,32.27,35.62,40.73,305.24,357.93,33.23,51.0,16.1,12.18,87.4,89.58,14.46,11.8,348.53,317.94,9.91,11.0,1,3,0,46,16,99,0.303,42,6,3,45,3,1,20,0,63.0
2,273.5,179.78,110.72,75.5,723.61,485.11,0.19,0.19,307.6,199.0,36.23,30.07,35.62,39.93,305.24,193.41,33.23,35.67,16.1,8.8,87.4,65.86,14.46,9.8,348.53,247.41,9.91,11.2,1,5,0,54,21,147,0.224,51,10,10,56,5,1,16,0,73.0
2,273.5,219.58,110.72,104.26,723.61,627.58,0.19,0.13,307.6,224.59,36.23,37.17,35.62,43.07,305.24,284.71,33.23,42.44,16.1,10.18,87.4,81.92,14.46,11.0,348.53,276.44,9.91,14.62,1,3,0,42,15,106,0.255,39,3,5,42,2,1,6,4,49.0
1,273.5,195.67,110.72,82.56,723.61,592.44,0.19,0.09,307.6,272.08,36.23,36.18,35.62,47.85,305.24,313.27,33.23,33.92,16.1,14.22,87.4,68.58,14.46,10.73,348.53,274.7,9.91,10.62,1,5,0,72,20,191,0.272,61,8,11,91,12,1,26,4,94.0/
1,273.5,214.16,110.72,91.37,723.61,570.26,0.19,0.15,307.6,222.29,36.23,40.5,35.62,44.29,305.24,243.11,33.23,26.6,16.1,13.82,87.4,95.55,14.46,14.88,348.53,343.43,9.91,12.33,1,4,0,57,21,149,0.242,55,1,8,55,4,2,22,2,71.0
2,273.5,221.82,110.72,80.73,723.61,553.77,0.19,0.25,307.6,323.5,36.23,46.8,35.62,58.42,305.24,290.71,33.23,53.62,16.1,20.22,87.4,88.45,14.46,16.44,348.53,376.0,9.91,11.83,1,5,0,63,20,160,0.269,58,4,6,61,1,0,23,2,78.5
0,273.5,223.58,110.72,95.95,723.61,631.21,0.19,0.1,307.6,228.88,36.23,30.58,35.62,44.93,305.24,272.11,33.23,33.33,16.1,13.5,87.4,96.5,14.46,9.69,348.53,311.38,9.91,16.5,1,4,0,52,20,138,0.232,51,9,4,58,4,2,20,0,73.0
2,273.5,198.53,110.72,85.26,723.61,545.47,0.19,0.13,307.6,191.89,36.23,25.94,35.62,36.33,305.24,235.06,33.23,39.45,16.1,10.08,87.4,70.0,14.46,12.79,348.53,268.39,9.91,12.46,1,4,0,55,19,136,0.265,49,10,2,49,2,2,18,0,76.0
0,273.5,210.11,110.72,91.37,723.61,567.89,0.19,0.15,307.6,220.65,36.23,31.08,35.62,37.82,305.24,239.39,33.23,37.45,16.1,13.7,87.4,107.73,14.46,13.62,348.53,283.38,9.91,10.1,1,3,0,49,20,109,0.266,47,5,6,40,2,1,8,1,59.0
