Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,4,0,45,20,140,0.179,41,8,9,62,3,0,20,2,0,0,La Salle,276.62,251.88,117.88,102.29,793.75,713.82,0.23,0.16,321.0,267.27,34.73,35.15,61.23,51.12,385.43,349.2,30.36,37.55,12.0,14.71,125.7,101.8,18.33,12.8,366.64,327.8,10.29,13.0
0,5,0,64,29,200,0.175,62,10,11,84,3,0,20,5,0,1,Wright St.,276.62,253.82,117.88,104.71,793.75,776.29,0.23,0.22,321.0,267.27,34.73,35.42,61.23,53.23,385.43,393.5,30.36,25.93,12.0,13.45,125.7,101.67,18.33,10.78,366.64,316.25,10.29,7.57
1,4,0,56,24,135,0.237,54,7,8,64,2,2,18,0,0,0,Bowling Green,276.62,235.14,117.88,91.95,793.75,703.33,0.23,0.12,321.0,271.59,34.73,35.15,61.23,50.5,385.43,360.74,30.36,31.93,12.0,16.5,125.7,89.85,18.33,9.6,366.64,321.08,10.29,8.67
1,3,0,46,21,142,0.176,46,0,8,72,1,0,11,2,51.5,0,Valparaiso,276.62,226.95,117.88,107.05,793.75,712.81,0.23,0.13,321.0,279.81,34.73,30.29,61.23,37.0,385.43,369.78,30.36,37.73,12.0,19.56,125.7,108.67,18.33,11.36,366.64,320.03,10.29,7.89
1,5,0,59,28,169,0.183,51,11,15,57,2,2,18,0,81.0,0,Purdue,276.62,260.61,117.88,105.61,793.75,687.61,0.23,0.18,321.0,311.36,34.73,43.73,61.23,49.38,385.43,294.65,30.36,29.36,12.0,18.6,125.7,119.5,18.33,12.91,366.64,390.6,10.29,7.7
0,4,0,48,16,137,0.234,43,3,15,49,4,1,10,4,57.0,0,Cincinnati,276.62,274.68,117.88,92.21,793.75,666.84,0.23,0.17,321.0,350.43,34.73,42.58,61.23,55.15,385.43,322.38,30.36,30.38,12.0,12.36,125.7,91.45,18.33,19.12,366.64,424.6,10.29,16.0
1,4,0,54,20,150,0.227,52,3,8,77,7,1,28,2,72.0,2,Northern Ky.,276.62,286.94,117.88,114.29,793.75,840.76,0.23,0.21,321.0,325.0,34.73,53.33,61.23,56.17,385.43,462.07,30.36,39.8,12.0,17.0,125.7,131.73,18.33,12.55,366.64,445.39,10.29,10.71
1,4,0,52,23,157,0.185,52,4,13,66,0,1,25,1,69.5,0,Ball St.,276.62,255.35,117.88,97.8,793.75,728.0,0.23,0.27,321.0,278.24,34.73,35.54,61.23,39.15,385.43,361.72,30.36,39.27,12.0,16.08,125.7,82.58,18.33,14.82,366.64,342.69,10.29,8.55
1,5,0,60,24,188,0.191,54,8,14,79,5,4,20,0,82.0,1,Michigan,276.62,221.67,117.88,83.57,793.75,560.43,0.23,0.31,321.0,306.93,34.73,42.83,61.23,56.64,385.43,289.06,30.36,56.11,12.0,11.9,125.7,91.38,18.33,13.8,366.64,278.7,10.29,9.17
0,4,0,50,32,154,0.117,47,3,6,61,6,0,14,2,60.0,0,Michigan,276.62,221.67,117.88,83.57,793.75,560.43,0.23,0.31,321.0,306.93,34.73,42.83,61.23,56.64,385.43,289.06,30.36,56.11,12.0,11.9,125.7,91.38,18.33,13.8,366.64,278.7,10.29,9.17
1,3,0,44,16,120,0.233,39,1,11,49,2,1,18,0,55.0,2,North Carolina,276.62,216.58,117.88,94.21,793.75,591.58,0.23,0.15,321.0,255.47,34.73,26.0,61.23,42.47,385.43,263.59,30.36,27.58,12.0,17.25,125.7,95.5,18.33,15.18,366.64,310.88,10.29,14.5
1,3,0,37,14,124,0.185,34,3,9,50,3,1,21,4,51.5,0,NC State,276.62,244.74,117.88,100.89,793.75,677.84,0.23,0.16,321.0,288.33,34.73,31.83,61.23,48.14,385.43,340.12,30.36,32.33,12.0,12.83,125.7,106.58,18.33,14.0,366.64,388.27,10.29,15.11
1,4,0,52,16,144,0.250,46,2,11,67,2,3,16,4,65.0,0,Clemson,276.62,214.16,117.88,91.37,793.75,570.26,0.23,0.15,321.0,222.29,34.73,40.5,61.23,44.29,385.43,243.11,30.36,26.6,12.0,13.82,125.7,95.55,18.33,14.88,366.64,343.43,10.29,12.33
1,4,0,51,17,126,0.270,47,8,12,47,2,1,16,1,68.0,0,Georgia Tech,276.62,221.82,117.88,80.73,793.75,553.77,0.23,0.25,321.0,323.5,34.73,46.8,61.23,58.42,385.43,290.71,30.36,53.62,12.0,20.22,125.7,88.45,18.33,16.44,366.64,376.0,10.29,11.83
1,4,0,52,21,141,0.220,50,6,9,55,4,2,16,3,68.0,0,Wake Forest,276.62,198.53,117.88,85.26,793.75,545.47,0.23,0.13,321.0,191.89,34.73,25.94,61.23,36.33,385.43,235.06,30.36,39.45,12.0,10.08,125.7,70.0,18.33,12.79,366.64,268.39,10.29,12.46
1,4,0,56,28,165,0.170,52,7,12,63,3,1,23,2,75.5,0,Duke,276.62,223.58,117.88,95.95,793.75,631.21,0.23,0.1,321.0,228.88,34.73,30.58,61.23,44.93,385.43,272.11,30.36,33.33,12.0,13.5,125.7,96.5,18.33,9.69,366.64,311.38,10.29,16.5
0,5,0,63,34,183,0.158,59,1,7,82,4,3,10,1,72.0,1,Louisville,276.62,236.37,117.88,106.68,793.75,629.26,0.23,0.17,321.0,263.19,34.73,30.13,61.23,44.47,385.43,274.82,30.36,36.08,12.0,15.38,125.7,102.23,18.33,12.92,366.64,323.09,10.29,10.43
1,4,0,56,16,154,0.260,54,4,9,71,4,0,6,1,63.0,3,Virginia Tech,276.62,230.95,117.88,105.68,793.75,676.95,0.23,0.18,321.0,255.0,34.73,28.14,61.23,43.8,385.43,299.17,30.36,35.25,12.0,12.5,125.7,75.08,18.33,13.1,366.64,297.88,10.29,14.5
0,3,0,37,18,125,0.152,34,1,6,57,4,2,4,2,42.0,0,Pittsburgh,276.62,191.06,117.88,66.06,793.75,452.06,0.23,0.13,321.0,233.38,34.73,28.36,61.23,34.0,385.43,213.6,30.36,24.29,12.0,6.6,125.7,80.33,18.33,9.09,366.64,273.87,10.29,9.11
1,3,0,37,17,96,0.208,36,2,5,41,2,1,16,1,48.0,1,Virginia,276.62,210.11,117.88,91.37,793.75,567.89,0.23,0.15,321.0,220.65,34.73,31.08,61.23,37.82,385.43,239.39,30.36,37.45,12.0,13.7,125.7,107.73,18.33,13.62,366.64,283.38,10.29,10.1
0,4,0,46,21,148,0.169,42,8,8,57,7,6,4,1,62.0,0,Syracuse,276.62,221.31,117.88,92.56,793.75,562.75,0.23,0.21,321.0,255.54,34.73,32.18,61.23,47.29,385.43,234.07,30.36,30.55,12.0,11.0,125.7,80.75,18.33,20.92,366.64,299.93,10.29,10.14
1,5,0,63,20,163,0.264,58,5,4,56,2,0,18,2,77.0,1,Boston College,276.62,273.5,117.88,110.72,793.75,723.61,0.23,0.19,321.0,307.6,34.73,36.23,61.23,35.62,385.43,305.24,30.36,33.23,12.0,16.1,125.7,87.4,18.33,14.46,366.64,348.53,10.29,9.91
1,3,0,46,19,121,0.223,45,6,8,57,3,0,12,1,58.0,2,Florida St.,276.62,222.44,117.88,87.22,793.75,610.83,0.23,0.19,321.0,250.67,34.73,31.33,61.23,41.77,385.43,282.12,30.36,27.79,12.0,14.75,125.7,106.69,18.33,15.55,366.64,305.38,10.29,15.33
1,4,0,58,25,172,0.192,53,5,10,67,3,1,12,1,70.0,0,Syracuse,276.62,221.31,117.88,92.56,793.75,562.75,0.23,0.21,321.0,255.54,34.73,32.18,61.23,47.29,385.43,234.07,30.36,30.55,12.0,11.0,125.7,80.75,18.33,20.92,366.64,299.93,10.29,10.14
0,3,0,34,23,102,0.108,33,0,6,31,6,1,6,2,38.0,1,Louisville,276.62,236.37,117.88,106.68,793.75,629.26,0.23,0.17,321.0,263.19,34.73,30.13,61.23,44.47,385.43,274.82,30.36,36.08,12.0,15.38,125.7,102.23,18.33,12.92,366.64,323.09,10.29,10.43
