Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,5,0,57,24,159,0.208,54,6,18,66,3,1,14,0,71.0,0,Arizona,246.72,267.88,100.11,103.29,683.94,718.59,0.12,0.18,293.0,277.47,53.0,26.43,64.55,48.93,368.07,321.38,50.7,31.85,25.12,22.2,105.0,78.08,22.22,16.6,406.93,350.88,12.6,9.0
1,3,0,47,17,98,0.306,46,5,7,36,1,4,8,1,60.0,0,Jacksonville St.,246.72,255.29,100.11,105.41,683.94,672.41,0.12,0.17,293.0,283.86,53.0,27.5,64.55,43.69,368.07,280.75,50.7,28.75,25.12,20.67,105.0,83.64,22.22,15.44,406.93,335.97,12.6,14.5
1,4,0,50,23,147,0.184,48,12,3,59,8,3,10,3,70.0,1,UAB,246.72,204.72,100.11,87.94,683.94,577.56,0.12,0.13,293.0,263.15,53.0,36.62,64.55,41.67,368.07,274.5,50.7,34.38,25.12,11.67,105.0,82.91,22.22,11.25,406.93,305.77,12.6,13.5
1,5,0,55,22,183,0.180,54,6,10,71,12,8,16,0,77.0,1,Kennesaw St.,246.72,267.35,100.11,108.71,683.94,698.71,0.12,0.2,293.0,325.62,53.0,58.6,64.55,70.75,368.07,329.73,50.7,53.22,25.12,25.57,105.0,79.0,22.22,11.11,406.93,363.88,12.6,10.25
1,4,0,63,31,156,0.205,57,5,8,61,4,8,2,0,77.0,0,South Alabama,246.72,295.07,100.11,111.2,683.94,813.73,0.12,0.19,293.0,304.15,53.0,43.09,64.55,55.92,368.07,376.77,50.7,50.0,25.12,21.45,105.0,72.5,22.22,8.3,406.93,397.75,12.6,9.8
0,4,0,51,25,134,0.194,51,5,9,53,5,0,6,1,59.0,0,Tulsa,246.72,297.88,100.11,135.12,683.94,897.59,0.12,0.14,293.0,334.93,53.0,38.17,64.55,52.0,368.07,424.75,50.7,34.57,25.12,22.67,105.0,111.15,22.22,19.0,406.93,394.22,12.6,9.78
0,3,0,31,23,113,0.071,31,2,6,43,12,3,4,3,38.0,0,Northern Ky.,246.72,286.94,100.11,114.29,683.94,840.76,0.12,0.21,293.0,325.0,53.0,53.33,64.55,56.17,368.07,462.07,50.7,39.8,25.12,17.0,105.0,131.73,22.22,12.55,406.93,445.39,12.6,10.71
0,3,0,33,15,98,0.184,30,4,10,39,11,0,6,2,40.0,0,Western Ky.,246.72,280.12,100.11,101.06,683.94,710.81,0.12,0.2,293.0,277.73,53.0,56.5,64.55,81.6,368.07,344.0,50.7,67.0,25.12,23.75,105.0,115.22,22.22,15.75,406.93,361.7,12.6,14.67
1,3,0,44,10,94,0.362,41,5,4,37,1,3,10,2,57.0,0,Chattanooga,246.72,239.29,100.11,107.82,683.94,697.29,0.12,0.18,293.0,284.0,53.0,38.54,64.55,58.42,368.07,366.86,50.7,40.75,25.12,19.33,105.0,70.55,22.22,13.2,406.93,336.13,12.6,21.43
1,4,0,51,18,125,0.264,47,12,7,47,8,2,8,7,69.0,0,Wofford,246.72,246.59,100.11,110.71,683.94,690.94,0.12,0.22,293.0,224.82,53.0,52.64,64.55,56.57,368.07,276.71,50.7,44.38,25.12,21.0,105.0,54.0,22.22,17.29,406.93,322.09,12.6,6.46
1,4,0,54,16,141,0.270,51,8,9,71,6,1,12,3,69.0,0,The Citadel,246.72,199.6,100.11,95.45,683.94,591.85,0.12,0.15,293.0,246.53,53.0,46.0,64.55,60.38,368.07,296.18,50.7,40.0,25.12,18.9,105.0,67.67,22.22,18.36,406.93,321.19,12.6,20.0
1,3,0,42,12,104,0.288,42,3,8,43,2,4,12,1,55.0,0,Mercer,246.72,264.31,100.11,121.44,683.94,721.81,0.12,0.21,293.0,279.64,53.0,47.82,64.55,81.64,368.07,325.36,50.7,44.67,25.12,21.83,105.0,79.0,22.22,24.7,406.93,357.93,12.6,16.67
1,3,0,45,18,119,0.227,39,9,7,42,2,0,12,1,60.0,0,Furman,246.72,288.6,100.11,118.8,683.94,820.07,0.12,0.12,293.0,329.0,53.0,41.4,64.55,48.27,368.07,405.31,50.7,45.64,25.12,24.5,105.0,90.5,22.22,17.09,406.93,389.88,12.6,12.43
1,4,0,58,22,137,0.263,53,9,7,54,5,2,8,2,73.0,1,UNC Greensboro,246.72,245.35,100.11,116.47,683.94,716.94,0.12,0.15,293.0,241.56,53.0,35.0,64.55,48.57,368.07,318.12,50.7,40.92,25.12,19.5,105.0,74.85,22.22,13.33,406.93,329.03,12.6,16.83
0,5,0,64,21,161,0.267,59,4,13,57,2,6,12,4,80.0,1,ETSU,246.72,313.4,100.11,125.27,683.94,832.47,0.12,0.23,293.0,311.07,53.0,42.08,64.55,56.57,368.07,363.29,50.7,39.25,25.12,18.73,105.0,88.33,22.22,23.17,406.93,401.29,12.6,8.75
1,5,0,66,28,207/,0.184,61,7,6,70,2,1,12,3,80.0,0,Western Caro.,246.72,289.73,100.11,116.87,683.94,873.33,0.12,0.18,293.0,307.23,53.0,39.64,64.55,48.82,368.07,432.29,50.7,43.9,25.12,17.8,105.0,70.91,22.22,17.11,406.93,357.11,12.6,9.62
1,5,0,67,19,198,0.242,57,1,12,105/,15/,2,24/,7,82.0,2,Chattanooga,246.72,239.29,100.11,107.82,683.94,697.29,0.12,0.18,293.0,284.0,53.0,38.54,64.55,58.42,368.07,366.86,50.7,40.75,25.12,19.33,105.0,70.55,22.22,13.2,406.93,336.13,12.6,21.43
1,4,0,54,15,122,0.320,48,10,10,61,3,3,14,0,74.0,0,The Citadel,246.72,199.6,100.11,95.45,683.94,591.85,0.12,0.15,293.0,246.53,53.0,46.0,64.55,60.38,368.07,296.18,50.7,40.0,25.12,18.9,105.0,67.67,22.22,18.36,406.93,321.19,12.6,20.0
1,4,0,55,24,154,0.201,54,9,8,80,5,3,18,0,76.0,1,Wofford,246.72,246.59,100.11,110.71,683.94,690.94,0.12,0.22,293.0,224.82,53.0,52.64,64.55,56.57,368.07,276.71,50.7,44.38,25.12,21.0,105.0,54.0,22.22,17.29,406.93,322.09,12.6,6.46
