BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
2,196.95,262.95,93.21,88.53,587.32,672.42,0.15,0.28,221.0,313.47,24.5,34.0,32.4,51.5,267.67,296.67,27.14,25.38,10.54,11.56,64.81,135.83,10.93,19.2,263.31,351.28,18.12,9.0,0,3,0,20,15,98,0.051,18,0,5,36,6,0,8,3,24.0
3,196.95,208.32,93.21,93.26,587.32,559.47,0.15,0.16,221.0,217.12,24.5,28.21,32.4,44.06,267.67,262.12,27.14,28.71,10.54,18.9,64.81,95.77,10.93,14.0,263.31,286.92,18.12,8.73,0,3,0,26,21,114,0.044,25,4,10,46,2,1,10,3,36.0
1,196.95,299.65,93.21,122.71,587.32,811.76,0.15,0.2,221.0,338.93,24.5,51.73,32.4,59.57,267.67,358.38,27.14,41.58,10.54,20.56,64.81,96.27,10.93,13.0,263.31,372.16,18.12,9.44,0,5,0,47,31,173,0.092,43,4,10,77,5,2,24,0,65.0
0,196.95,270.71,93.21,106.65,587.32,740.82,0.15,0.17,221.0,302.5,24.5,29.36,32.4,45.77,267.67,349.07,27.14,35.83,10.54,15.27,64.81,108.0,10.93,16.09,263.31,372.3,18.12,11.38,0,3,0,40,26,136,0.103,39,5,9,50,3,1,8,0,50.0
1,196.95,261.29,93.21,107.53,587.32,689.59,0.15,0.19,221.0,296.5,24.5,42.36,32.4,45.93,267.67,288.19,27.14,42.25,10.54,18.7,64.81,99.09,10.93,11.78,263.31,351.5,18.12,10.17,0,5,0,46,26,139,0.144,44,7,12,44,10,11/,10,3,69.0
4,196.95,214.68,93.21,84.14,587.32,601.18,0.15,0.1,221.0,293.47,24.5,38.64,32.4,58.23,267.67,321.22,27.14,37.09,10.54,20.91,64.81,98.82,10.93,15.0,263.31,361.97,18.12,8.5,0,3,0,25,17,105,0.076,21,2,8,40,9,1,12,5,34.0
2,196.95,210.11,93.21,91.37,587.32,567.89,0.15,0.15,221.0,220.65,24.5,31.08,32.4,37.82,267.67,239.39,27.14,37.45,10.54,13.7,64.81,107.73,10.93,13.62,263.31,283.38,18.12,10.1,0,4,0,30,25,128,0.039,26,8,1,56,8,0,12,6/,44.0
2,196.95,221.53,93.21,99.59,587.32,642.0,0.15,0.18,221.0,237.2,24.5,26.23,32.4,37.14,267.67,294.62,27.14,30.92,10.54,15.67,64.81,65.15,10.93,14.0,263.31,281.56,18.12,10.08,1,3,0,45,12,120,0.275,44,1,6,61,3,0,12,2,52.0
0,196.95,199.6,93.21,95.45,587.32,591.85,0.15,0.15,221.0,246.53,24.5,46.0,32.4,60.38,267.67,296.18,27.14,40.0,10.54,18.9,64.81,67.67,10.93,18.36,263.31,321.19,18.12,20.0,1,3,0,35,15,112,0.179,31,7,6,62,3,3,2,2,46.0
1,196.95,198.63,93.21,92.05,587.32,540.21,0.15,0.18,221.0,251.29,24.5,34.92,32.4,34.73,267.67,245.69,27.14,41.09,10.54,18.22,64.81,74.07,10.93,12.8,263.31,290.62,18.12,9.78,1,3,0,42,12,99,0.303,41,6,6,41,1,3,20,3,61.0
1,196.95,255.29,93.21,105.41,587.32,672.41,0.15,0.17,221.0,283.86,24.5,27.5,32.4,43.69,267.67,280.75,27.14,28.75,10.54,20.67,64.81,83.64,10.93,15.44,263.31,335.97,18.12,14.5,0,3,0,37,17,114,0.175,34,1,9,42,4,2,6,5,43.0
2,196.95,230.67,93.21,101.67,587.32,647.06,0.15,0.09,221.0,248.33,24.5,37.46,32.4,50.73,267.67,289.88,27.14,41.25,10.54,18.8,64.81,68.77,10.93,15.44,263.31,324.25,18.12,15.0,0,5,0,59,21,156,0.244,56,4,2,61,7,1,16,2,72.0
1,196.95,216.88,93.21,91.06,587.32,589.56,0.15,0.24,221.0,261.42,24.5,30.73,32.4,55.55,267.67,291.23,27.14,42.12,10.54,14.7,64.81,92.08,10.93,11.0,263.31,281.93,18.12,11.43,0,3,0,30,25,110,0.045,30,2,5,42,5,1,12,1,39.0
5/,196.95,205.42,93.21,86.74,587.32,545.32,0.15,0.16,221.0,225.88,24.5,43.73,32.4,43.14,267.67,242.71,27.14,31.2,10.54,11.56,64.81,81.62,10.93,8.88,263.31,305.12,18.12,13.8,0,3,0,41,24,120,0.142,40,4,1,51,5,1,6,4,49.0
4,196.95,264.72,93.21,121.22,587.32,745.72,0.15,0.1,221.0,298.4,24.5,42.33,32.4,45.13,267.67,323.76,27.14,44.25,10.54,12.2,64.81,99.29,10.93,14.45,263.31,358.18,18.12,15.27,0,5,0,57,26,173,0.179,53,3,5,84,3,2,20,2,72.0
3,196.95,228.87,93.21,104.13,587.32,640.6,0.15,0.13,221.0,225.79,24.5,33.92,32.4,38.14,267.67,278.21,27.14,46.5,10.54,14.3,64.81,87.55,10.93,9.67,263.31,318.79,18.12,9.5,1,3,0,44,17,120,0.225,41,4,3,53,1,2,4,0,52.0
0,196.95,235.28,93.21,99.33,587.32,630.22,0.15,0.21,221.0,259.4,24.5,39.17,32.4,51.69,267.67,284.19,27.14,33.08,10.54,12.56,64.81,69.29,10.93,12.09,263.31,344.57,18.12,9.3,0,3,0,37,15,102,0.216,35,1,3,36,8,1,6,0,42.0
1,196.95,243.24,93.21,100.18,587.32,651.06,0.15,0.12,221.0,256.87,24.5,44.73,32.4,56.67,267.67,305.27,27.14,43.0,10.54,16.67,64.81,93.8,10.93,12.44,263.31,374.71,18.12,8.7,0,4,0,45,29,165,0.097,42,3,7,72,5,3,10,2,56.0
1,196.95,185.33,93.21,72.62,587.32,492.04,0.15,0.29,221.0,230.83,24.5,32.14,32.4,36.27,267.67,280.67,27.14,38.0,10.54,11.56,64.81,110.62,10.93,15.11,263.31,286.05,18.12,12.83,0,3,0,32,20,103,0.117,31,0,3,44,5,1,12,1,39.0
3,196.95,255.06,93.21,115.69,587.32,746.56,0.15,0.07,221.0,269.71,24.5,37.21,32.4,52.93,267.67,359.79,27.14,44.18,10.54,13.56,64.81,110.18,10.93,6.55,263.31,373.18,18.12,9.9,1,3,0,48,15,126,0.262,45,8,4,71,3,0,10,2,61.0
