Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,3,0,21,25,102,-0.039,19,4,8,46,2,0,4,4,27.0,1,UMES,243.8,288.6,112.07,130.2,805.87,784.47,0.04,0.15,261.69,325.25,38.83,70.45,53.45,68.0,427.54,335.0,36.31,63.25,15.75,16.38,76.0,101.33,15.89,14.73,338.88,392.07,15.43,23.12
0,3,0,18,14,106,0.038,18,5,3,45,3,1,6,0,0,3,Central Mich.,243.8,229.63,112.07,101.89,805.87,681.05,0.04,0.14,261.69,291.93,38.83,34.33,53.45,39.77,427.54,363.81,36.31,29.46,15.75,22.73,76.0,65.69,15.89,6.86,338.88,303.59,15.43,14.6
0,5,0,54,28,199,0.131,50,6,8,102,4,0,10,1,0,2,St. Francis Brooklyn,243.8,207.29,112.07,84.95,805.87,612.24,0.04,0.13,261.69,249.5,38.83,41.85,53.45,42.06,427.54,320.72,36.31,45.15,15.75,7.73,76.0,94.83,15.89,13.62,338.88,294.17,15.43,13.11
1,5,0,54,23,163,0.190,49,12,3,57,6,1,10,1,72.0,0,Hampton,243.8,194.65,112.07,94.53,805.87,566.65,0.04,0.12,261.69,201.6,38.83,32.77,53.45,33.6,427.54,246.94,36.31,41.08,15.75,10.2,76.0,75.0,15.89,10.44,338.88,267.94,15.43,13.67
0,3,0,23,15,103,0.078,21,1,4,48,6,1,0,0,25.0,4,Bucknell,243.8,182.62,112.07,76.81,805.87,522.43,0.04,0.13,261.69,222.38,38.83,33.5,53.45,31.12,427.54,244.05,36.31,35.45,15.75,15.82,76.0,67.69,15.89,14.6,338.88,303.06,15.43,16.0
1,5,0,46,21,174,0.144,45,11,6,73,7,1,4,1,60.0,1,Delaware St.,243.8,131.76,112.07,59.69,805.87,361.97,0.04,0.1,261.69,162.86,38.83,30.65,53.45,37.9,427.54,171.67,36.31,36.47,15.75,12.75,76.0,35.29,15.89,9.21,338.88,177.33,15.43,10.8
0,3,0,21,14,100,0.070,19,3,4,48,5,4,2,0,29.0,0,Central Conn. St.,243.8,243.22,112.07,95.61,805.87,707.11,0.04,0.25,261.69,275.6,38.83,31.77,53.45,40.36,427.54,339.12,36.31,29.31,15.75,17.27,76.0,100.36,15.89,9.91,338.88,345.81,15.43,11.56
0,4,0,28,21,153,0.046,25,6,7,64,7,6,4,1,42.0,3,Bucknell,243.8,182.62,112.07,76.81,805.87,522.43,0.04,0.13,261.69,222.38,38.83,33.5,53.45,31.12,427.54,244.05,36.31,35.45,15.75,15.82,76.0,67.69,15.89,14.6,338.88,303.06,15.43,16.0
0,3,0,22,9,126,0.103,20,5,7,64,8,1,4,2,30.0,0,Rhode Island,243.8,195.67,112.07,82.56,805.87,592.44,0.04,0.09,261.69,272.08,38.83,36.18,53.45,47.85,427.54,313.27,36.31,33.92,15.75,14.22,76.0,68.58,15.89,10.73,338.88,274.7,15.43,10.62
0,4,0,45,23,131,0.168,41,6,12,46,10,1,2,2,53.0,0,UMES,243.8,288.6,112.07,130.2,805.87,784.47,0.04,0.15,261.69,325.25,38.83,70.45,53.45,68.0,427.54,335.0,36.31,63.25,15.75,16.38,76.0,101.33,15.89,14.73,338.88,392.07,15.43,23.12
1,4,0,31,20,142,0.077,29,11,11,64,5,0,4,0,44.0,1,Manhattan,243.8,226.35,112.07,104.76,805.87,687.24,0.04,0.05,261.69,268.77,38.83,41.38,53.45,53.27,427.54,314.69,36.31,48.17,15.75,16.67,76.0,83.27,15.89,18.56,338.88,356.68,15.43,24.67
0,3,0,32,16,115,0.139,30,4,5,44,6,1,4,8,39.0,1,Iona,243.8,231.8,112.07,113.87,805.87,738.07,0.04,0.05,261.69,230.71,38.83,34.62,53.45,47.08,427.54,344.21,36.31,37.08,15.75,12.56,76.0,81.27,15.89,14.5,338.88,301.36,15.43,14.6
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lafayette,243.8,225.05,112.07,94.6,805.87,627.55,0.04,0.15,261.69,272.2,38.83,44.83,53.45,46.43,427.54,312.38,36.31,52.0,15.75,14.33,76.0,100.0,15.89,10.62,338.88,351.75,15.43,10.0
0,5,0,46,23,175,0.131,41,10,4,78,4,3,28,1,73.0,1,Marist,243.8,223.79,112.07,94.89,805.87,630.16,0.04,0.21,261.69,266.87,38.83,36.0,53.45,38.44,427.54,288.83,36.31,47.83,15.75,9.42,76.0,77.14,15.89,15.64,338.88,300.62,15.43,11.11
