BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
1,170.77,232.86,76.77,103.9,463.41,674.71,0.09,0.16,193.28,239.11,26.62,41.38,44.69,44.81,222.22,325.16,26.12,37.79,14.73,16.4,76.5,111.57,14.15,15.92,244.02,354.06,16.38,15.7,0,3,0,23,18,87,0.057,22,7,6,23,5,1,8,3,35.0
3,170.77,215.05,76.77,88.63,463.41,667.74,0.09,0.12,193.28,252.53,26.62,24.2,44.69,35.53,222.22,348.94,26.12,28.62,14.73,20.6,76.5,66.08,14.15,9.27,244.02,282.44,16.38,11.5,1,3,0,35,14,109,0.193,35,10,10,60,1,4,10,1,54.0
5,170.77,256.69,76.77,100.0,463.41,698.56,0.09,0.15,193.28,246.53,26.62,35.64,44.69,50.43,222.22,295.13,26.12,48.82,14.73,16.6,76.5,81.25,14.15,8.8,244.02,350.57,16.38,9.56,1,5,0,64,21,159,0.270,61,7,20/,69,6,4,12,5,81.0
0,170.77,222.11,76.77,97.67,463.41,611.28,0.09,0.16,193.28,219.76,26.62,37.56,44.69,50.0,222.22,262.76,26.12,36.69,14.73,10.2,76.5,81.0,14.15,16.0,244.02,300.41,16.38,7.73,1,3,0,42,14,101,0.277,42,9,10,41,1,0,16,1,59.0
0,170.77,237.11,76.77,86.84,463.41,649.53,0.09,0.17,193.28,261.62,26.62,44.92,44.69,55.0,222.22,315.47,26.12,37.64,14.73,14.6,76.5,46.71,14.15,9.64,244.02,338.44,16.38,11.36,1,5,0,47,24,126,0.183,42,11,7,50,5,8,10,3,71.0
3,170.77,296.07,76.77,137.93,463.41,849.67,0.09,0.09,193.28,292.71,26.62,38.15,44.69,57.36,222.22,383.79,26.12,42.18,14.73,15.22,76.5,89.17,14.15,10.17,244.02,400.57,16.38,13.33,0,5,0,41,22,119,0.160,34,5,11,45,8,4,16,2,58.0
3,170.77,176.22,76.77,75.65,463.41,466.87,0.09,0.3,193.28,205.94,26.62,35.0,44.69,45.5,222.22,217.05,26.12,34.62,14.73,18.22,76.5,127.5,14.15,12.7,244.02,280.06,16.38,13.75,0,5,0,50,31,135,0.141,45,5,7,45,4,2,12,2,63.0
2,170.77,207.3,76.77,94.45,463.41,601.05,0.09,0.19,193.28,257.13,26.62,31.33,44.69,38.75,222.22,293.65,26.12,37.69,14.73,10.18,76.5,101.54,14.15,10.9,244.02,299.22,16.38,9.73,0,5,0,62,24,154,0.247,55,9,16,59,7,1,16,5,80.0
3,170.77,270.62,76.77,113.25,463.41,778.0,0.09,0.2,193.28,335.17,26.62,37.6,44.69,53.64,222.22,377.93,26.12,33.3,14.73,18.22,76.5,124.4,14.15,12.7,244.02,392.29,16.38,18.33,0,3,0,37,22,107,0.140,36,4,9,35,2,2,10,0,48.0
1,170.77,266.93,76.77,116.07,463.41,752.73,0.09,0.09,193.28,308.42,26.62,39.09,44.69,55.18,222.22,362.69,26.12,47.9,14.73,14.9,76.5,102.09,14.15,14.27,244.02,360.96,16.38,12.25,1,3,0,45,10,89,0.393,40,3,8,34,4,0,16,1,56.0
