Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,4,0,58,15,165,0.261,56,4,6,66,7,1,20,1,0,1,Cal St. Fullerton,245.47,197.95,91.63,85.53,690.84,604.58,0.15,0.18,303.0,231.07,37.33,25.25,50.57,35.69,348.88,291.56,41.5,24.69,20.83,10.92,102.83,63.57,11.45,7.73,344.59,244.56,12.67,12.12
0,5,0,51,21,185,0.162,47,5,9,74,4,11/,12,12/,0,0,UIC,245.47,251.11,91.63,113.44,690.84,731.0,0.15,0.18,303.0,296.86,37.33,35.27,50.57,41.92,348.88,359.81,41.5,34.27,20.83,16.42,102.83,94.15,11.45,14.85,344.59,326.47,12.67,12.57
0,3,0,27,9,83,0.217,25,3,11,34,14,1,18,2,40.0,1,Portland,245.47,225.65,91.63,103.76,690.84,662.65,0.15,0.1,303.0,277.23,37.33,46.18,50.57,64.73,348.88,300.25,41.5,40.0,20.83,16.25,102.83,105.6,11.45,8.64,344.59,312.56,12.67,12.0
1,3,0,43,7,90,0.400,41,4,8,45,6,1,14,0,55.0,2,Utah St.,245.47,184.58,91.63,89.89,690.84,551.37,0.15,0.15,303.0,206.69,37.33,34.77,50.57,38.71,348.88,229.5,41.5,30.5,20.83,12.64,102.83,93.93,11.45,4.5,344.59,267.0,12.67,10.4
0,3,0,29,18,98,0.112,28,1,5,45,8,2,8,0,36.0,1,Washington St.,245.47,259.78,91.63,111.33,690.84,726.44,0.15,0.2,303.0,326.0,37.33,33.38,50.57,56.23,348.88,346.56,41.5,30.58,20.83,20.9,102.83,95.93,11.45,14.0,344.59,337.24,12.67,9.78
1,5,0,62,21,175,0.234,56,7,7,77,5,4,20,0,83.0,3,UNLV,245.47,286.53,91.63,114.18,690.84,753.65,0.15,0.18,303.0,325.43,37.33,63.0,50.57,98.18,348.88,352.93,41.5,41.38,20.83,19.44,102.83,105.09,11.45,19.75,344.59,446.71,12.67,7.67
0,5,0,46,20,153,0.170,45,7,7,68,7,4,27,0,70.5,2,Pacific,245.47,296.07,91.63,137.93,690.84,849.67,0.15,0.09,303.0,292.71,37.33,38.15,50.57,57.36,348.88,383.79,41.5,42.18,20.83,15.22,102.83,89.17,11.45,10.17,344.59,400.57,12.67,13.33
0,3,0,37,11,91,0.286,36,0,9,39,1,3,8,1,44.0,1,Texas Tech,245.47,183.56,91.63,74.48,690.84,497.68,0.15,0.14,303.0,267.31,37.33,28.93,50.57,38.18,348.88,234.55,41.5,31.23,20.83,17.08,102.83,86.15,11.45,10.67,344.59,261.19,12.67,9.6
1,5,0,46,21,129,0.194,40,5,12,51,3,1,18,0,61.0,1,Omaha,245.47,258.74,91.63,109.47,690.84,690.58,0.15,0.14,303.0,271.12,37.33,44.15,50.57,58.73,348.88,316.94,41.5,37.14,20.83,12.36,102.83,96.5,11.45,15.82,344.59,362.41,12.67,8.5
0,4,0,44,21,136,0.169,36,4,12,64,8,2,14,1,57.0,3,Grand Canyon,245.47,264.0,91.63,99.12,690.84,733.76,0.15,0.26,303.0,260.25,37.33,30.43,50.57,49.0,348.88,313.53,41.5,39.8,20.83,17.08,102.83,78.64,11.45,14.0,344.59,308.15,12.67,11.8
0,5,0,66,21,163,0.276,61,3,8,63,6,1,16,2,78.0,0,CSUN,245.47,226.94,91.63,90.67,690.84,617.33,0.15,0.15,303.0,223.06,37.33,29.92,50.57,45.64,348.88,267.41,41.5,26.93,20.83,14.08,102.83,67.64,11.45,7.82,344.59,300.94,12.67,9.5
1,3,0,49,14,123,0.285,41,4,10,47,5,1,18,0,63.0,1,Portland St.,245.47,262.53,91.63,110.6,690.84,815.73,0.15,0.12,303.0,262.79,37.33,35.85,50.57,50.46,348.88,407.71,41.5,47.64,20.83,10.91,102.83,93.5,11.45,11.67,344.59,363.14,12.67,10.56
1,5,0,56,15,173,0.237,53,6,6,93,4,3,20,2,75.0,9/,Sacramento St.,245.47,264.67,91.63,116.67,690.84,777.22,0.15,0.11,303.0,293.0,37.33,45.92,50.57,55.57,348.88,381.12,41.5,40.64,20.83,15.67,102.83,102.92,11.45,15.75,344.59,382.72,12.67,11.62
0,4,0,51,28,142,0.162,48,7,8,59,3,2,16,1,68.0,5,Montana St.,245.47,270.62,91.63,113.25,690.84,778.0,0.15,0.2,303.0,335.17,37.33,37.6,50.57,53.64,348.88,377.93,41.5,33.3,20.83,18.22,102.83,124.4,11.45,12.7,344.59,392.29,12.67,18.33
1,4,0,55,19,151,0.238,48,6,11,53,7,4,10,0,70.0,1,Montana,245.47,266.93,91.63,116.07,690.84,752.73,0.15,0.09,303.0,308.42,37.33,39.09,50.57,55.18,348.88,362.69,41.5,47.9,20.83,14.9,102.83,102.09,11.45,14.27,344.59,360.96,12.67,12.25
1,4,0,59,13,170,0.271,48,7,7,47,3,4,10,2,75.0,0,Eastern Wash.,245.47,206.58,91.63,96.63,690.84,643.16,0.15,0.1,303.0,223.5,37.33,33.86,50.57,39.65,348.88,329.88,41.5,37.07,20.83,13.9,102.83,62.0,11.45,12.2,344.59,295.66,12.67,12.0
0,4,0,39,14,140,0.179,32,3,2,70,0,1,30,0,58.0,1,Northern Colo.,245.47,299.65,91.63,122.71,690.84,811.76,0.15,0.2,303.0,338.93,37.33,51.73,50.57,59.57,348.88,358.38,41.5,41.58,20.83,20.56,102.83,96.27,11.45,13.0,344.59,372.16,12.67,9.44
1,4,0,49,17,127,0.252,45,8,6,75,5,3,22,4,71.0,2,Northern Ariz.,245.47,292.75,91.63,108.0,690.84,844.62,0.15,0.26,303.0,314.93,37.33,51.0,50.57,56.75,348.88,412.13,41.5,58.22,20.83,15.1,102.83,101.83,11.45,15.82,344.59,384.83,12.67,11.88
1,4,0,56,13,148,0.291,51,3,5,77,3,4,27,0,76.5,3,Southern Utah,245.47,234.21,91.63,88.68,690.84,658.63,0.15,0.18,303.0,275.87,37.33,32.27,50.57,40.73,348.88,357.93,41.5,51.0,20.83,12.18,102.83,89.58,11.45,11.8,344.59,317.94,12.67,11.0
0,5,0,56,21,175,0.200,53,1,7,72,11,3,20,0,70.0,3,Weber St.,245.47,286.28,91.63,110.72,690.84,812.5,0.15,0.19,303.0,374.0,37.33,48.91,50.57,62.18,348.88,471.43,41.5,42.27,20.83,17.1,102.83,153.0,11.45,12.8,344.59,552.21,12.67,15.17
1,3,0,44,13,102,0.304,39,2,6,44,6,2,14,0,55.0,0,Idaho St.,245.47,236.67,91.63,103.5,690.84,741.06,0.15,0.11,303.0,283.79,37.33,35.67,50.57,39.75,348.88,357.76,41.5,35.54,20.83,11.4,102.83,86.29,11.45,9.09,344.59,290.44,12.67,7.88
0,5,0,59,24,165,0.212,52,6,4,61,11,0,20,0,75.0,0,Sacramento St.,245.47,264.67,91.63,116.67,690.84,777.22,0.15,0.11,303.0,293.0,37.33,45.92,50.57,55.57,348.88,381.12,41.5,40.64,20.83,15.67,102.83,102.92,11.45,15.75,344.59,382.72,12.67,11.62
1,4,0,51,14,153,0.242,50,5,11,87,6,1,16,4,65.0,0,Portland St.,245.47,262.53,91.63,110.6,690.84,815.73,0.15,0.12,303.0,262.79,37.33,35.85,50.57,50.46,348.88,407.71,41.5,47.64,20.83,10.91,102.83,93.5,11.45,11.67,344.59,363.14,12.67,10.56
0,5,0,58,30,174,0.161,50,9,9,63,7,11/,24,0,90.0,0,Montana,245.47,266.93,91.63,116.07,690.84,752.73,0.15,0.09,303.0,308.42,37.33,39.09,50.57,55.18,348.88,362.69,41.5,47.9,20.83,14.9,102.83,102.09,11.45,14.27,344.59,360.96,12.67,12.25
0,3,0,28,19,102,0.088,25,3,1,31,4,3,6,0,37.0,1,Montana St.,245.47,270.62,91.63,113.25,690.84,778.0,0.15,0.2,303.0,335.17,37.33,37.6,50.57,53.64,348.88,377.93,41.5,33.3,20.83,18.22,102.83,124.4,11.45,12.7,344.59,392.29,12.67,18.33
1,4,0,50,15,143,0.245,44,5,6,63,5,4,14,0,66.0,2,Eastern Wash.,245.47,206.58,91.63,96.63,690.84,643.16,0.15,0.1,303.0,223.5,37.33,33.86,50.57,39.65,348.88,329.88,41.5,37.07,20.83,13.9,102.83,62.0,11.45,12.2,344.59,295.66,12.67,12.0
0,3,0,37,16,107,0.196,33,1,5,48,1,1,2,2,40.0,0,Northern Colo.,245.47,299.65,91.63,122.71,690.84,811.76,0.15,0.2,303.0,338.93,37.33,51.73,50.57,59.57,348.88,358.38,41.5,41.58,20.83,20.56,102.83,96.27,11.45,13.0,344.59,372.16,12.67,9.44
0,3,0,27,12,109,0.138,26,0,0,61,7,0,10,1,32.0,2,Southern Utah,245.47,234.21,91.63,88.68,690.84,658.63,0.15,0.18,303.0,275.87,37.33,32.27,50.57,40.73,348.88,357.93,41.5,51.0,20.83,12.18,102.83,89.58,11.45,11.8,344.59,317.94,12.67,11.0
0,3,0,27,21,99,0.061,26,2,3,44,7,0,10,0,34.0,1,Northern Ariz.,245.47,292.75,91.63,108.0,690.84,844.62,0.15,0.26,303.0,314.93,37.33,51.0,50.57,56.75,348.88,412.13,41.5,58.22,20.83,15.1,102.83,101.83,11.45,15.82,344.59,384.83,12.67,11.88
0,5,0,62,18,172,0.256,58,5,4,68,10,0,16,2,75.0,0,Northern Ariz.,245.47,292.75,91.63,108.0,690.84,844.62,0.15,0.26,303.0,314.93,37.33,51.0,50.57,56.75,348.88,412.13,41.5,58.22,20.83,15.1,102.83,101.83,11.45,15.82,344.59,384.83,12.67,11.88
