BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
4,251.25,237.11,102.3,86.84,690.25,649.53,0.15,0.17,331.07,261.62,35.0,44.92,40.27,55.0,324.22,315.47,35.23,37.64,16.25,14.6,93.77,46.71,7.5,9.64,333.0,338.44,11.86,11.36,1,5,0,54,15,155,0.252,47,5,3,61,10,2,20,2,71.0
0,251.25,211.44,102.3,89.28,690.25,577.28,0.15,0.13,331.07,232.2,35.0,26.08,40.27,46.43,324.22,254.0,35.23,28.08,16.25,18.33,93.77,78.38,7.5,11.36,333.0,271.06,11.86,7.0,0,3,0,34,29,105,0.048,31,7,3,36,6,1,4,0,0
4,251.25,217.21,102.3,95.04,690.25,651.04,0.15,0.12,331.07,303.56,35.0,36.14,40.27,46.0,324.22,353.63,35.23,43.55,16.25,26.64,93.77,93.69,7.5,12.09,333.0,339.86,11.86,16.43,1,5,0,58,25,157,0.210,51,6,7,56,9,4,18,0,0
0,251.25,256.69,102.3,100.0,690.25,698.56,0.15,0.15,331.07,246.53,35.0,35.64,40.27,50.43,324.22,295.13,35.23,48.82,16.25,16.6,93.77,81.25,7.5,8.8,333.0,350.57,11.86,9.56,1,3,0,47,15,115,0.278,45,5,4,39,3,1,10,0,58.0
0,251.25,170.9,102.3,87.7,690.25,582.7,0.15,0.08,331.07,181.56,35.0,31.5,40.27,31.22,324.22,215.11,35.23,32.31,16.25,20.17,93.77,42.47,7.5,10.36,333.0,255.5,11.86,10.71,1,3,0,47,16,93,0.333,41,4,9,36,0,0,8,0,55.0
2,251.25,245.35,102.3,116.47,690.25,716.94,0.15,0.15,331.07,241.56,35.0,35.0,40.27,48.57,324.22,318.12,35.23,40.92,16.25,19.5,93.77,74.85,7.5,13.33,333.0,329.03,11.86,16.83,0,5,0,57,24,147,0.224,53,2,6,61,7,1,16,0,68.0
0,251.25,230.9,102.3,96.8,690.25,632.3,0.15,0.17,331.07,285.0,35.0,37.67,40.27,57.4,324.22,294.72,35.23,38.75,16.25,13.44,93.77,109.86,7.5,11.67,333.0,372.44,11.86,11.27,1,3,0,37,8,76,0.382,32,4,4,31,1,3,12,1,50.0
1,251.25,259.78,102.3,111.33,690.25,726.44,0.15,0.2,331.07,326.0,35.0,33.38,40.27,56.23,324.22,346.56,35.23,30.58,16.25,20.9,93.77,95.93,7.5,14.0,333.0,337.24,11.86,9.78,0,3,0,27,17,88,0.114,21,1,7,32,8,3,0,0,31.0
1,251.25,236.67,102.3,103.5,690.25,741.06,0.15,0.11,331.07,283.79,35.0,35.67,40.27,39.75,324.22,357.76,35.23,35.54,16.25,11.4,93.77,86.29,7.5,9.09,333.0,290.44,11.86,7.88,1,5,0,70,36,211/,0.161,66,3,7,104,5,0,22,2,84.0
4,251.25,201.67,102.3,97.71,690.25,618.0,0.15,0.08,331.07,247.56,35.0,37.17,40.27,47.54,324.22,328.71,35.23,31.36,16.25,11.17,93.77,66.73,7.5,12.64,333.0,297.91,11.86,10.75,1,4,0,55,28,157,0.172,49,5,7,79,3,1,20,0,71.0
