BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
1,224.72,191.96,101.11,86.87,604.33,554.35,0.21,0.16,238.38,205.75,27.93,36.44,51.88,45.2,267.19,263.14,31.08,32.88,12.2,14.0,101.67,85.0,13.25,10.93,317.81,260.0,7.71,17.09,1,3,0,32,14,81,0.222,30,12,13,26,2,1,6,1,0
0,224.72,240.94,101.11,102.06,604.33,658.29,0.21,0.29,238.38,268.14,27.93,35.73,51.88,46.58,267.19,310.07,31.08,34.36,12.2,10.27,101.67,89.45,13.25,16.08,317.81,333.7,7.71,11.38,1,3,0,41,10,78,0.397,37,5,11,28,2,0,22,1,57.0
3,224.72,214.05,101.11,74.05,604.33,572.95,0.21,0.17,238.38,277.29,27.93,39.83,51.88,60.93,267.19,287.06,31.08,37.92,12.2,14.91,101.67,86.45,13.25,16.0,317.81,284.13,7.71,10.12,1,4,0,55,24,140,0.221,53,7,12,59,2,2,10,1,69.0
0,224.72,254.38,101.11,105.69,604.33,653.88,0.21,0.2,238.38,293.08,27.93,39.67,51.88,58.36,267.19,279.8,31.08,45.11,12.2,22.33,101.67,119.55,13.25,14.0,317.81,385.89,7.71,6.38,0,3,0,24,26,94,-0.021,24,7,11,38,7,1,8,0,36.0
0,224.72,215.17,101.11,84.33,604.33,558.22,0.21,0.16,238.38,257.86,27.93,32.38,51.88,49.54,267.19,258.75,31.08,33.0,12.2,14.73,101.67,66.71,13.25,11.83,317.81,307.66,7.71,12.62,0,5,0,52,22,146,0.205,50,7,20/,52,9,1,25,2,72.5
1,224.72,222.44,101.11,87.22,604.33,610.83,0.21,0.19,238.38,250.67,27.93,31.33,51.88,41.77,267.19,282.12,31.08,27.79,12.2,14.75,101.67,106.69,13.25,15.55,317.81,305.38,7.71,15.33,0,3,0,40,17,113,0.204,39,2,13,37,5,0,8,3,46.0
0,224.72,206.11,101.11,100.72,604.33,611.06,0.21,0.17,238.38,242.71,27.93,28.17,51.88,42.36,267.19,287.94,31.08,31.82,12.2,16.73,101.67,72.42,13.25,12.4,317.81,261.35,7.71,17.18,1,5,0,52,20,145,0.221,47,4,9,55,11,3,16,5,67.0
0,224.72,270.75,101.11,108.25,604.33,756.75,0.21,0.12,238.38,291.5,27.93,34.4,51.88,44.09,267.19,365.87,31.08,36.7,12.2,13.78,101.67,110.64,13.25,12.8,317.81,374.96,7.71,9.83,0,3,0,28,17,104,0.106,27,1,5,48,7,3,8,3,36.0
0,224.72,240.78,101.11,92.06,604.33,648.11,0.21,0.21,238.38,288.79,27.93,26.93,51.88,41.43,267.19,331.12,31.08,31.82,12.2,19.78,101.67,68.31,13.25,13.2,317.81,333.31,7.71,8.78,0,3,0,35,15,103,0.194,33,0,9,32,3,1,8,1,40.0
0,224.72,222.63,101.11,99.05,604.33,646.84,0.21,0.19,238.38,244.88,27.93,32.5,51.88,48.93,267.19,335.12,31.08,30.5,12.2,12.5,101.67,106.5,13.25,8.45,317.81,318.18,7.71,7.17,0,3,0,31,22,124,0.073,30,4,8,51,2,0,12,0,41.0
0,224.72,225.0,101.11,85.68,604.33,633.21,0.21,0.13,238.38,282.93,27.93,33.69,51.88,47.19,267.19,342.87,31.08,34.6,12.2,11.57,101.67,91.38,13.25,12.2,317.81,320.53,7.71,7.3,0,4,0,52,33,152,0.125,47,2,7,68,2,1,10,5,60.0
0,224.72,242.62,101.11,78.12,604.33,594.62,0.21,0.2,238.38,261.0,27.93,43.33,51.88,61.46,267.19,268.71,31.08,33.0,12.2,11.25,101.67,104.0,13.25,12.36,317.81,352.43,7.71,6.11,0,3,0,34,18,84,0.190,34,1,9,27,5,0,4,2,37.0
0,224.72,183.56,101.11,74.48,604.33,497.68,0.21,0.14,238.38,267.31,27.93,28.93,51.88,38.18,267.19,234.55,31.08,31.23,12.2,17.08,101.67,86.15,13.25,10.67,317.81,261.19,7.71,9.6,1,5,0,67,31,171,0.211,64,6,8,63,6,3,16,0,84.0
0,224.72,265.25,101.11,101.38,604.33,659.81,0.21,0.24,238.38,331.17,27.93,33.2,51.88,50.38,267.19,304.64,31.08,35.11,12.2,13.38,101.67,116.73,13.25,15.11,317.81,367.79,7.71,8.55,0,3,0,45,23,120,0.183,42,0,10,38,3,1,8,1,50.0
0,224.72,234.33,101.11,88.83,604.33,639.0,0.21,0.21,238.38,276.71,27.93,34.08,51.88,52.36,267.19,325.13,31.08,27.79,12.2,12.44,101.67,87.25,13.25,12.73,317.81,322.56,7.71,12.25,0,3,0,33,23,107,0.093,31,6,6,53,6,0,8,2,43.0
0,224.72,206.82,101.11,92.65,604.33,567.12,0.21,0.14,238.38,232.0,27.93,22.21,51.88,40.0,267.19,235.44,31.08,27.62,12.2,16.6,101.67,100.36,13.25,10.73,317.81,278.38,7.71,7.83,0,3,0,34,26,110,0.073,33,0,4,42,2,0,10,0,39.0
0,224.72,222.32,101.11,94.0,604.33,607.37,0.21,0.07,238.38,247.12,27.93,24.79,51.88,37.62,267.19,263.06,31.08,23.88,12.2,12.44,101.67,101.91,13.25,15.64,317.81,319.22,7.71,6.8,1,3,0,48,21,109,0.248,46,2,8,41,0,0,14,2,57.0
0,224.72,234.33,101.11,88.83,604.33,639.0,0.21,0.21,238.38,276.71,27.93,34.08,51.88,52.36,267.19,325.13,31.08,27.79,12.2,12.44,101.67,87.25,13.25,12.73,317.81,322.56,7.71,12.25,0,3,0,29,18,102,0.108,27,3,8,42,6,1,12,1,39.0
2,224.72,225.0,101.11,85.68,604.33,633.21,0.21,0.13,238.38,282.93,27.93,33.69,51.88,47.19,267.19,342.87,31.08,34.6,12.2,11.57,101.67,91.38,13.25,12.2,317.81,320.53,7.71,7.3,0,5,0,55,24,156,0.199,49,13,12,65,5,0,14,2,75.0
0,224.72,206.82,101.11,92.65,604.33,567.12,0.21,0.14,238.38,232.0,27.93,22.21,51.88,40.0,267.19,235.44,31.08,27.62,12.2,16.6,101.67,100.36,13.25,10.73,317.81,278.38,7.71,7.83,1,4,0,64,23,140,0.293,59,3,13,54,3,1,20,3,78.0
0,224.72,222.32,101.11,94.0,604.33,607.37,0.21,0.07,238.38,247.12,27.93,24.79,51.88,37.62,267.19,263.06,31.08,23.88,12.2,12.44,101.67,101.91,13.25,15.64,317.81,319.22,7.71,6.8,1,4,0,62,24,156,0.244,57,3,8,65,3,0,14,4,72.0
1,224.72,242.62,101.11,78.12,604.33,594.62,0.21,0.2,238.38,261.0,27.93,43.33,51.88,61.46,267.19,268.71,31.08,33.0,12.2,11.25,101.67,104.0,13.25,12.36,317.81,352.43,7.71,6.11,0,3,0,30,22,89,0.090,29,4,7,30,8,1,6,1,38.0
2,224.72,183.56,101.11,74.48,604.33,497.68,0.21,0.14,238.38,267.31,27.93,28.93,51.88,38.18,267.19,234.55,31.08,31.23,12.2,17.08,101.67,86.15,13.25,10.67,317.81,261.19,7.71,9.6,0,5,0,69,23,163,0.282,66,5,12,56,3,1,20,3,85.0
2,224.72,222.63,101.11,99.05,604.33,646.84,0.21,0.19,238.38,244.88,27.93,32.5,51.88,48.93,267.19,335.12,31.08,30.5,12.2,12.5,101.67,106.5,13.25,8.45,317.81,318.18,7.71,7.17,0,4,0,65,26,148,0.264,59,1,13,50,7,1,18,2,76.0
0,224.72,265.25,101.11,101.38,604.33,659.81,0.21,0.24,238.38,331.17,27.93,33.2,51.88,50.38,267.19,304.64,31.08,35.11,12.2,13.38,101.67,116.73,13.25,15.11,317.81,367.79,7.71,8.55,0,3,0,32,25,108,0.065,30,2,5,35,3,1,9,0,39.5
1,224.72,235.14,101.11,91.95,604.33,703.33,0.21,0.12,238.38,271.59,27.93,35.15,51.88,50.5,267.19,360.74,31.08,31.93,12.2,16.5,101.67,89.85,13.25,9.6,317.81,321.08,7.71,8.67,1,3,0,47,17,113,0.265,45,6,5,52,1,1,20,2,64.0
0,224.72,233.4,101.11,95.5,604.33,648.1,0.21,0.2,238.38,249.35,27.93,34.0,51.88,46.93,267.19,302.0,31.08,42.2,12.2,23.4,101.67,77.71,13.25,11.94,317.81,301.56,7.71,9.33,1,3,0,53,22,129,0.240,52,4,8,52,5,3,6,1,63.0
0,224.72,221.82,101.11,80.73,604.33,553.77,0.21,0.25,238.38,323.5,27.93,46.8,51.88,58.42,267.19,290.71,31.08,53.62,12.2,20.22,101.67,88.45,13.25,16.44,317.81,376.0,7.71,11.83,0,4,0,41,18,111,0.207,40,6,10,37,11,2,17,0,57.5
