Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,3,0,41,19,120,0.183,38,9,3,44,0,0,16,1,58.0,0,Boise St.,233.44,249.53,91.89,108.59,599.44,685.18,0.13,0.23,242.06,264.6,35.46,32.5,51.54,41.71,265.12,313.33,33.33,31.64,11.25,12.18,119.17,111.36,17.78,13.82,341.75,341.66,11.57,12.12
1,3,0,43,20,102,0.225,39,3,5,28,4,1,9,2,51.5,0,Utah Valley,233.44,217.79,91.89,100.89,599.44,605.47,0.13,0.15,242.06,257.93,35.46,39.0,51.54,46.0,265.12,273.88,33.33,31.12,11.25,9.1,119.17,101.71,17.78,8.33,341.75,339.83,11.57,16.5
0,4,0,44,21,115,0.200,40,2,5,37,4,1,16,3,55.0,0,Marquette,233.44,266.84,91.89,96.95,599.44,677.42,0.13,0.25,242.06,299.44,35.46,34.4,51.54,51.6,265.12,298.72,33.33,40.91,11.25,10.3,119.17,82.71,17.78,15.64,341.75,348.22,11.57,5.75
1,3,0,42,9,89,0.371,33,11,12,22,1,0,9,0,57.5,0,LIU,233.44,238.25,91.89,105.19,599.44,673.5,0.13,0.18,242.06,255.5,35.46,30.0,51.54,43.21,265.12,303.8,33.33,33.25,11.25,12.9,119.17,65.08,17.78,13.21,341.75,307.03,11.57,9.58
1,4,0,60,15,127,0.354,55,8,11,51,6,1,20,5,79.0,0,Sam Houston St.,233.44,310.65,91.89,128.88,599.44,894.24,0.13,0.09,242.06,324.53,35.46,33.42,51.54,43.31,265.12,403.44,33.33,35.0,11.25,21.44,119.17,93.57,17.78,13.64,341.75,405.27,11.57,15.2
1,3,0,42,18,98,0.245,39,5,7,50,5,1,10,0,53.0,2,Weber St.,233.44,286.28,91.89,110.72,599.44,812.5,0.13,0.19,242.06,374.0,35.46,48.91,51.54,62.18,265.12,471.43,33.33,42.27,11.25,17.1,119.17,153.0,17.78,12.8,341.75,552.21,11.57,15.17
1,4,0,61,25,147,0.245,57,7,9,64,5,1,22,0,80.0,1,Wichita St.,233.44,214.39,91.89,92.67,599.44,611.89,0.13,0.19,242.06,257.79,35.46,22.07,51.54,38.6,265.12,279.24,33.33,24.57,11.25,11.9,119.17,77.21,17.78,12.0,341.75,285.18,11.57,9.62
0,4,0,50,23,145,0.186,47,5,8,55,4,1,10,2,61.0,0,Texas,233.44,242.62,91.89,78.12,599.44,594.62,0.13,0.2,242.06,261.0,35.46,43.33,51.54,61.46,265.12,268.71,33.33,33.0,11.25,11.25,119.17,104.0,17.78,12.36,341.75,352.43,11.57,6.11
1,4,0,57,22,129,0.271,49,9,9,54,6,2,8,1,72.0,2,VCU,233.44,234.28,91.89,92.56,599.44,611.11,0.13,0.09,242.06,281.57,35.46,31.85,51.54,54.23,265.12,269.19,33.33,44.0,11.25,17.38,119.17,151.4,17.78,16.89,341.75,307.97,11.57,11.83
1,4,0,54,20,150,0.227,50,3,7,55,2,1,10,0,63.0,1,Utah,233.44,306.78,91.89,120.72,599.44,783.22,0.13,0.26,242.06,394.46,35.46,35.85,51.54,51.31,265.12,371.73,33.33,39.33,11.25,18.0,119.17,143.08,17.78,14.75,341.75,431.88,11.57,7.71
