BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
4,170.9,181.83,87.7,77.94,582.7,536.11,0.08,0.12,181.56,214.36,31.5,24.71,31.22,29.4,215.11,256.12,32.31,28.92,20.17,15.89,42.47,53.15,10.36,5.38,255.5,237.15,10.71,11.67,0,3,0,27,26,124,0.008,27,5,5,52,4,1,10,0,0
1,170.9,221.82,87.7,80.73,582.7,553.77,0.08,0.25,181.56,323.5,31.5,46.8,31.22,58.42,215.11,290.71,32.31,53.62,20.17,20.22,42.47,88.45,10.36,16.44,255.5,376.0,10.71,11.83,0,3,0,19,17,69,0.029,17,2,8,29,8,1,6,0,25.0
0,170.9,206.19,87.7,82.81,582.7,539.24,0.08,0.11,181.56,221.83,31.5,25.2,31.22,44.38,215.11,252.17,32.31,25.38,20.17,12.91,42.47,73.71,10.36,10.64,255.5,268.25,10.71,9.64,0,3,0,16,17,76,-0.013,15,0,7,24,7,2,8,2,22.0
0,170.9,245.35,87.7,116.47,582.7,716.94,0.08,0.15,181.56,241.56,31.5,35.0,31.22,48.57,215.11,318.12,32.31,40.92,20.17,19.5,42.47,74.85,10.36,13.33,255.5,329.03,10.71,16.83,0,3,0,26,16,86,0.116,24,5,3,31,5,2,4,0,35.0
0,170.9,256.69,87.7,100.0,582.7,698.56,0.08,0.15,181.56,246.53,31.5,35.64,31.22,50.43,215.11,295.13,32.31,48.82,20.17,16.6,42.47,81.25,10.36,8.8,255.5,350.57,10.71,9.56,0,3,0,29,17,110,0.109,27,2,8,51,7,0,12,2,37.0
0,170.9,251.25,87.7,102.3,582.7,690.25,0.08,0.15,181.56,331.07,31.5,35.0,31.22,40.27,215.11,324.22,32.31,35.23,20.17,16.25,42.47,93.77,10.36,7.5,255.5,333.0,10.71,11.86,0,3,0,18,18,80,0.000,18,0,3,23,4,2,8,1,24.0
3,170.9,264.31,87.7,121.44,582.7,721.81,0.08,0.21,181.56,279.64,31.5,47.82,31.22,81.64,215.11,325.36,32.31,44.67,20.17,21.83,42.47,79.0,10.36,24.7,255.5,357.93,10.71,16.67,0,5,0,44,23,132,0.159,37,12,10,68,16,7,26,2,76.0
1,170.9,191.26,87.7,87.05,582.7,563.42,0.08,0.21,181.56,225.93,31.5,24.14,31.22,41.31,215.11,277.29,32.31,25.87,20.17,11.0,42.47,69.77,10.36,10.64,255.5,247.97,10.71,17.75,0,3,0,31,23,98,0.082,30,5,7,41,3,1,4,1,39.0
1,170.9,230.67,87.7,101.67,582.7,647.06,0.08,0.09,181.56,248.33,31.5,37.46,31.22,50.73,215.11,289.88,32.31,41.25,20.17,18.8,42.47,68.77,10.36,15.44,255.5,324.25,10.71,15.0,0,3,0,22,13,97,0.093,17,3,5,48,5,0,8,9/,29.0
1,170.9,199.6,87.7,95.45,582.7,591.85,0.08,0.15,181.56,246.53,31.5,46.0,31.22,60.38,215.11,296.18,32.31,40.0,20.17,18.9,42.47,67.67,10.36,18.36,255.5,321.19,10.71,20.0,0,5,0,46,23,145,0.159,42,6,6,60,16,6,10,2,63.0
