BHE,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS
1,210.68,235.28,76.77,99.33,525.82,630.22,0.1,0.21,312.64,259.4,29.93,39.17,45.75,51.69,255.28,284.19,24.71,33.08,17.56,12.56,107.91,69.29,13.33,12.09,305.53,344.57,6.86,9.3,1,3,0,38,8,72,0.417,33,6,6,32,1,2,8,2,50.0
1,210.68,187.48,76.77,86.05,525.82,567.86,0.1,0.13,312.64,226.88,29.93,31.33,45.75,44.47,255.28,285.61,24.71,29.53,17.56,15.64,107.91,64.92,13.33,8.89,305.53,248.42,6.86,9.3,1,3,0,49,6,80,0.537,43,6,4,43,0,0,12,1,61.0
0,210.68,214.39,76.77,92.67,525.82,611.89,0.1,0.19,312.64,257.79,29.93,22.07,45.75,38.6,255.28,279.24,24.71,24.57,17.56,11.9,107.91,77.21,13.33,12.0,305.53,285.18,6.86,9.62,1,3,0,44,8,76,0.474,39,6,5,33,0,0,8,1,54.0
0,210.68,234.33,76.77,88.83,525.82,639.0,0.1,0.21,312.64,276.71,29.93,34.08,45.75,52.36,255.28,325.13,24.71,27.79,17.56,12.44,107.91,87.25,13.33,12.73,305.53,322.56,6.86,12.25,1,3,0,41,10,95,0.326,37,4,11,37,2,2,6,1,50.0
1,210.68,211.44,76.77,89.28,525.82,577.28,0.1,0.13,312.64,232.2,29.93,26.08,45.75,46.43,255.28,254.0,24.71,28.08,17.56,18.33,107.91,78.38,13.33,11.36,305.53,271.06,6.86,7.0,1,3,0,44,6,89,0.427,43,3,9,49,1,2,12,0,55.0
0,210.68,262.95,76.77,88.53,525.82,672.42,0.1,0.28,312.64,313.47,29.93,34.0,45.75,51.5,255.28,296.67,24.71,25.38,17.56,11.56,107.91,135.83,13.33,19.2,305.53,351.28,6.86,9.0,0,4,0,62,27,155,0.226,59,0,7,65,5,2,17,2,72.5
0,210.68,293.73,76.77,121.8,525.82,797.67,0.1,0.13,312.64,292.36,29.93,37.42,45.75,57.83,255.28,354.36,24.71,33.0,17.56,14.82,107.91,96.08,13.33,16.0,305.53,386.39,6.86,11.62,1,3,0,46,18,123,0.228,44,3,6,45,1,3,12,1,58.0
0,210.68,191.06,76.77,66.06,525.82,452.06,0.1,0.13,312.64,233.38,29.93,28.36,45.75,34.0,255.28,213.6,24.71,24.29,17.56,6.6,107.91,80.33,13.33,9.09,305.53,273.87,6.86,9.11,0,3,0,34,21,101,0.129,33,2,5,32,4,2,9,0,42.5
1,210.68,191.06,76.77,66.06,525.82,452.06,0.1,0.13,312.64,233.38,29.93,28.36,45.75,34.0,255.28,213.6,24.71,24.29,17.56,6.6,107.91,80.33,13.33,9.09,305.53,273.87,6.86,9.11,1,5,0,53,34,169,0.112,51,7,8,62,2,7,20,2,77.0
0,210.68,208.32,76.77,93.26,525.82,559.47,0.1,0.16,312.64,217.12,29.93,28.21,45.75,44.06,255.28,262.12,24.71,28.71,17.56,18.9,107.91,95.77,13.33,14.0,305.53,286.92,6.86,8.73,1,3,0,39,16,89,0.258,35,3,9,35,3,4,10,0,51.0
